snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W14_MIN_NE_draftkings_20260905T142525Z,2026_NFL_W14_MIN_NE,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-4.5,-110,-110,-218.0,180.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_MIN_NE_betus_20260905T142525Z,2026_NFL_W14_MIN_NE,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-4.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_ATL_CLE_draftkings_20260905T142525Z,2026_NFL_W14_ATL_CLE,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-1.5,-110,-110,-125.0,105.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_TB_BAL_draftkings_20260905T142525Z,2026_NFL_W14_TB_BAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-6.0,-110,-110,-258.0,210.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_TB_BAL_betus_20260905T142525Z,2026_NFL_W14_TB_BAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-6.0,-110,-110,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_NO_CAR_draftkings_20260905T142525Z,2026_NFL_W14_NO_CAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-2.5,-110,-110,-135.0,114.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_NO_CAR_betus_20260905T142525Z,2026_NFL_W14_NO_CAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-2.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_CHI_MIA_draftkings_20260905T142525Z,2026_NFL_W14_CHI_MIA,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,5.5,-110,-110,200.0,-245.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_DEN_NYJ_draftkings_20260905T142525Z,2026_NFL_W14_DEN_NYJ,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,5.5,-110,-110,190.0,-230.0,39.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W14_TEN_DET_draftkings_20260905T142525Z,2026_NFL_W14_TEN_DET,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-7.5,-110,-110,-345.0,275.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
