snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W15_SF_LAC_draftkings_20260905T142525Z,2026_NFL_W15_SF_LAC,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-2.5,-110,-110,-142.0,120.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_SF_LAC_betus_20260905T142525Z,2026_NFL_W15_SF_LAC,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-2.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_SEA_PHI_draftkings_20260905T142525Z,2026_NFL_W15_SEA_PHI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-1.5,-110,-110,-125.0,105.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_SEA_PHI_betus_20260905T142525Z,2026_NFL_W15_SEA_PHI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-1.5,100,-120,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_CHI_BUF_draftkings_20260905T142525Z,2026_NFL_W15_CHI_BUF,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.5,-110,-110,-185.0,154.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_ATL_WAS_draftkings_20260905T142525Z,2026_NFL_W15_ATL_WAS,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.5,-110,-110,-180.0,150.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_BAL_PIT_draftkings_20260905T142525Z,2026_NFL_W15_BAL_PIT,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,2.5,100,-120,124.0,-148.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_BAL_PIT_betus_20260905T142525Z,2026_NFL_W15_BAL_PIT,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_CIN_CAR_draftkings_20260905T142525Z,2026_NFL_W15_CIN_CAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,2.5,100,-120,124.0,-148.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_CIN_CAR_betus_20260905T142525Z,2026_NFL_W15_CIN_CAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,2.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_CLE_NYG_draftkings_20260905T142525Z,2026_NFL_W15_CLE_NYG,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-4.5,-110,-110,-218.0,180.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_MIA_GB_draftkings_20260905T142525Z,2026_NFL_W15_MIA_GB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-10.5,-110,-110,-650.0,470.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_JAX_HOU_draftkings_20260905T142525Z,2026_NFL_W15_JAX_HOU,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.0,-110,-110,-155.0,130.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_IND_TEN_draftkings_20260905T142525Z,2026_NFL_W15_IND_TEN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,1.5,-110,-110,105.0,-125.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_IND_TEN_betus_20260905T142525Z,2026_NFL_W15_IND_TEN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,1.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_NO_TB_draftkings_20260905T142525Z,2026_NFL_W15_NO_TB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.5,-110,-110,-198.0,164.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_NO_TB_betus_20260905T142525Z,2026_NFL_W15_NO_TB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-3.5,-115,-105,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_NYJ_ARI_draftkings_20260905T142525Z,2026_NFL_W15_NYJ_ARI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,1.5,-122,102,-110.0,-110.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_DAL_LAR_draftkings_20260905T142525Z,2026_NFL_W15_DAL_LAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-6.0,-110,-110,-245.0,200.0,52.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_DEN_LV_draftkings_20260905T142525Z,2026_NFL_W15_DEN_LV,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,4.5,-110,-110,170.0,-205.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_DET_MIN_draftkings_20260905T142525Z,2026_NFL_W15_DET_MIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,1.5,-110,-110,105.0,-125.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_NE_KC_draftkings_20260905T142525Z,2026_NFL_W15_NE_KC,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-2.5,-110,-110,-142.0,120.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_NE_KC_betus_20260905T142525Z,2026_NFL_W15_NE_KC,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-2.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W15_SF_LAC_draftkings_20260905T150417Z,2026_NFL_W15_SF_LAC,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:05Z,draftkings,-2.5,-110,-110,-142.0,120.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
