snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W13_KC_LAR_draftkings_20260905T142525Z,2026_NFL_W13_KC_LAR,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-4.5,-102,-118,-205.0,170.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_DET_ATL_draftkings_20260905T142525Z,2026_NFL_W13_DET_ATL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,3.5,-110,-110,154.0,-185.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_JAX_CHI_draftkings_20260905T142525Z,2026_NFL_W13_JAX_CHI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.0,-105,-115,-155.0,130.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_CIN_CLE_draftkings_20260905T142525Z,2026_NFL_W13_CIN_CLE,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,4.5,-110,-110,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_MIA_DEN_draftkings_20260905T142525Z,2026_NFL_W13_MIA_DEN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-9.5,-110,-110,-470.0,360.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_GB_NO_draftkings_20260905T142525Z,2026_NFL_W13_GB_NO,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,4.5,-110,-110,185.0,-225.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_GB_NO_betus_20260905T142525Z,2026_NFL_W13_GB_NO,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,4.5,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_LAC_TB_draftkings_20260905T142525Z,2026_NFL_W13_LAC_TB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,2.5,-110,-110,120.0,-142.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_LAC_TB_betus_20260905T142525Z,2026_NFL_W13_LAC_TB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,1.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_SF_NYG_draftkings_20260905T142525Z,2026_NFL_W13_SF_NYG,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,3.0,-110,-110,140.0,-166.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_WAS_TEN_draftkings_20260905T142525Z,2026_NFL_W13_WAS_TEN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,1.5,-110,-110,105.0,-125.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_WAS_TEN_betus_20260905T142525Z,2026_NFL_W13_WAS_TEN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,1.5,-120,100,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_PHI_ARI_draftkings_20260905T142525Z,2026_NFL_W13_PHI_ARI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,8.5,-110,-110,310.0,-395.0,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_PHI_ARI_betus_20260905T142525Z,2026_NFL_W13_PHI_ARI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,8.5,-110,-110,,,43.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_BUF_NE_draftkings_20260905T142525Z,2026_NFL_W13_BUF_NE,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-1.5,-108,-112,-122.0,102.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_CAR_MIN_draftkings_20260905T142525Z,2026_NFL_W13_CAR_MIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-3.5,-110,-110,-192.0,160.0,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_CAR_MIN_betus_20260905T142525Z,2026_NFL_W13_CAR_MIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-3.5,-110,-110,,,42.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_HOU_PIT_draftkings_20260905T142525Z,2026_NFL_W13_HOU_PIT,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,1.5,-110,-110,102.0,-122.0,41.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_DAL_SEA_draftkings_20260905T142525Z,2026_NFL_W13_DAL_SEA,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:39Z,draftkings,-4.5,-110,-110,-225.0,185.0,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W13_KC_LAR_draftkings_20260905T150417Z,2026_NFL_W13_KC_LAR,2026-09-05T15:04:17.564288+00:00,2026-09-05T15:02:04Z,draftkings,-4.5,-102,-118,-205.0,170.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
