snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W08_CAR_GB_draftkings_20260905T142525Z,2026_NFL_W08_CAR_GB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-7.0,-110,-110,-340.0,270.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_CAR_GB_betus_20260905T142525Z,2026_NFL_W08_CAR_GB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-7.0,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_ARI_DAL_draftkings_20260905T142525Z,2026_NFL_W08_ARI_DAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-10.5,-110,-110,-500.0,380.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_ARI_DAL_betus_20260905T142525Z,2026_NFL_W08_ARI_DAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-10.5,-110,-110,,,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_ATL_TB_draftkings_20260905T142525Z,2026_NFL_W08_ATL_TB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-4.5,-110,-110,-218.0,180.0,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_ATL_TB_betus_20260905T142525Z,2026_NFL_W08_ATL_TB,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-4.5,-110,-110,,,46.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_BAL_BUF_draftkings_20260905T142525Z,2026_NFL_W08_BAL_BUF,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-2.5,-110,-110,-135.0,114.0,51.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_TEN_CIN_draftkings_20260905T142525Z,2026_NFL_W08_TEN_CIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-6.5,-110,-110,-298.0,240.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_TEN_CIN_betus_20260905T142525Z,2026_NFL_W08_TEN_CIN,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-6.5,-115,-105,,,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W08_CLE_PIT_draftkings_20260905T142525Z,2026_NFL_W08_CLE_PIT,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-6.0,-110,-110,-258.0,210.0,39.5,-110,-110,,,,,,,True,,,odds_api,free
