snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_NFL_W04_PIT_CLE_draftkings_20260905T142525Z,2026_NFL_W04_PIT_CLE,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,2.5,-110,-110,114.0,-135.0,40.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_IND_WAS_draftkings_20260905T142525Z,2026_NFL_W04_IND_WAS,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-1.5,-105,-115,-118.0,-102.0,50.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_IND_WAS_fanduel_20260905T142525Z,2026_NFL_W04_IND_WAS,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:12Z,fanduel,1.5,-115,-105,-102.0,-116.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_IND_WAS_betus_20260905T142525Z,2026_NFL_W04_IND_WAS,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-1.5,100,-120,,,48.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_ARI_NYG_draftkings_20260905T142525Z,2026_NFL_W04_ARI_NYG,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-7.0,-110,-110,-325.0,260.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_ARI_NYG_betus_20260905T142525Z,2026_NFL_W04_ARI_NYG,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-7.0,-110,-110,,,45.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_TEN_BAL_draftkings_20260905T142525Z,2026_NFL_W04_TEN_BAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-8.5,-110,-110,-395.0,310.0,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_TEN_BAL_betus_20260905T142525Z,2026_NFL_W04_TEN_BAL,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:25:17Z,betus,-8.5,-110,-110,,,47.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_NE_BUF_draftkings_20260905T142525Z,2026_NFL_W04_NE_BUF,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-3.0,-110,-110,-166.0,140.0,49.5,-110,-110,,,,,,,True,,,odds_api,free
2026_NFL_W04_NYJ_CHI_draftkings_20260905T142525Z,2026_NFL_W04_NYJ_CHI,2026-09-05T14:25:25.083854+00:00,2026-09-05T14:24:38Z,draftkings,-8.5,-110,-110,-410.0,320.0,45.5,-110,-110,,,,,,,True,,,odds_api,free
