game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2022_NFL_W09_PHI_HOU,2026-09-07T05:48:04.044454+00:00,2022-11-04T00:15:00+00:00,-33677.6,False,True,open_meteo_archive,75.2,80.4,9.5,20.8,135.0,,0.0,91.0,1.0,True
2022_NFL_W09_LAC_ATL,2026-09-07T05:48:04.315626+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,True,open_meteo_archive,79.0,84.1,3.8,14.1,230.0,,0.0,66.0,1.0,True
2022_NFL_W09_MIA_CHI,2026-09-07T05:48:04.592401+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,False,open_meteo_archive,59.1,48.7,20.8,31.8,217.0,,0.0,57.0,0.0,True
2022_NFL_W09_CAR_CIN,2026-09-07T05:48:04.863093+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,False,open_meteo_archive,68.2,64.2,8.8,19.7,218.0,,0.0,49.0,0.0,True
2022_NFL_W09_GB_DET,2026-09-07T05:48:04.863497+00:00,2022-11-06T18:00:00+00:00,-33611.8,True,False,open_meteo_archive,,,,,,,,,,True
2022_NFL_W09_LV_JAX,2026-09-07T05:48:05.150373+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,False,open_meteo_archive,80.5,85.1,8.2,18.6,112.0,,0.0,71.0,3.0,True
2022_NFL_W09_IND_NE,2026-09-07T05:48:05.422314+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,False,open_meteo_archive,74.7,72.5,15.0,33.3,215.0,,0.0,65.0,3.0,True
2022_NFL_W09_BUF_NYJ,2026-09-07T05:48:05.692771+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,False,open_meteo_archive,73.8,73.4,12.7,25.7,206.0,,0.004,71.0,51.0,True
2022_NFL_W09_MIN_WAS,2026-09-07T05:48:05.964700+00:00,2022-11-06T18:00:00+00:00,-33611.8,False,False,open_meteo_archive,73.9,75.1,11.9,25.7,196.0,,0.004,78.0,51.0,True
2022_NFL_W09_SEA_ARI,2026-09-07T05:48:06.238256+00:00,2022-11-06T21:05:00+00:00,-33608.7,False,True,open_meteo_archive,77.5,72.3,3.8,11.9,140.0,,0.0,18.0,0.0,True
2022_NFL_W09_LAR_TB,2026-09-07T05:48:06.512312+00:00,2022-11-06T21:25:00+00:00,-33608.4,False,False,open_meteo_archive,80.7,84.8,9.3,17.4,42.0,,0.012,70.0,51.0,True
2022_NFL_W09_TEN_KC,2026-09-07T05:48:06.783784+00:00,2022-11-07T01:20:00+00:00,-33604.5,False,False,open_meteo_archive,53.6,47.8,8.8,15.9,19.0,,0.0,63.0,0.0,True
2022_NFL_W09_BAL_NO,2026-09-07T05:48:06.784137+00:00,2022-11-08T01:15:00+00:00,-33580.6,True,False,open_meteo_archive,,,,,,,,,,True
