game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2022_NFL_W03_PIT_CLE,2026-09-07T05:47:43.728359+00:00,2022-09-23T00:15:00+00:00,-34685.5,False,False,open_meteo_archive,59.5,49.4,18.2,29.8,331.0,,0.0,49.0,1.0,True
2022_NFL_W03_NO_CAR,2026-09-07T05:47:43.993941+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,71.0,67.8,11.1,25.1,218.0,,0.0,57.0,3.0,True
2022_NFL_W03_HOU_CHI,2026-09-07T05:47:44.258956+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,65.6,61.8,13.1,22.1,290.0,,0.0,70.0,2.0,True
2022_NFL_W03_KC_IND,2026-09-07T05:47:44.530999+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,True,open_meteo_archive,69.1,62.5,15.0,30.4,298.0,,0.0,49.0,3.0,True
2022_NFL_W03_BUF_MIA,2026-09-07T05:47:44.797105+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,88.5,99.0,5.9,14.3,110.0,,0.0,62.0,1.0,True
2022_NFL_W03_DET_MIN,2026-09-07T05:47:44.797483+00:00,2022-09-25T17:00:00+00:00,-34620.8,True,False,open_meteo_archive,,,,,,,,,,True
2022_NFL_W03_BAL_NE,2026-09-07T05:47:45.072362+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,66.9,63.0,10.8,24.8,202.0,,0.0,59.0,3.0,True
2022_NFL_W03_CIN_NYJ,2026-09-07T05:47:45.337319+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,67.9,66.3,7.5,14.8,171.0,,0.0,63.0,3.0,True
2022_NFL_W03_LV_TEN,2026-09-07T05:47:45.616891+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,71.3,70.4,14.7,27.7,312.0,,0.15,79.0,63.0,True
2022_NFL_W03_PHI_WAS,2026-09-07T05:47:45.878897+00:00,2022-09-25T17:00:00+00:00,-34620.8,False,False,open_meteo_archive,76.1,74.4,10.0,23.5,214.0,,0.0,53.0,2.0,True
2022_NFL_W03_JAX_LAC,2026-09-07T05:47:45.879260+00:00,2022-09-25T20:05:00+00:00,-34617.7,True,False,open_meteo_archive,,,,,,,,,,True
2022_NFL_W03_LAR_ARI,2026-09-07T05:47:46.141655+00:00,2022-09-25T20:25:00+00:00,-34617.4,False,True,open_meteo_archive,102.1,100.8,3.6,11.4,338.0,,0.0,11.0,0.0,True
2022_NFL_W03_ATL_SEA,2026-09-07T05:47:46.409567+00:00,2022-09-25T20:25:00+00:00,-34617.4,False,False,open_meteo_archive,70.1,68.4,8.8,19.2,339.0,,0.0,57.0,1.0,True
2022_NFL_W03_GB_TB,2026-09-07T05:47:46.686375+00:00,2022-09-25T20:25:00+00:00,-34617.4,False,False,open_meteo_archive,81.5,88.5,7.6,16.1,34.0,,0.0,78.0,1.0,True
2022_NFL_W03_SF_DEN,2026-09-07T05:47:46.951175+00:00,2022-09-26T00:20:00+00:00,-34613.5,False,False,open_meteo_archive,72.4,66.1,6.4,15.7,348.0,,0.0,24.0,0.0,True
2022_NFL_W03_DAL_NYG,2026-09-07T05:47:47.212819+00:00,2022-09-27T00:15:00+00:00,-34589.5,False,False,open_meteo_archive,64.3,61.6,5.1,13.4,236.0,,0.0,55.0,0.0,True
