game_id,away_score,home_score,margin_home,total,went_overtime,q_scores,attendance,source,retrieved_at,effective_at
2022_NFL_W02_NE_PIT,17,14,-3,31,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_ATL_LAR,27,31,4,58,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_SEA_SF,7,27,20,34,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_CIN_DAL,17,20,3,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_HOU_DEN,9,16,7,25,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_ARI_LV,29,23,-6,52,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_CHI_GB,10,27,17,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-18T00:00:00
2022_NFL_W02_TEN_BUF,7,41,34,48,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-19T00:00:00
2022_NFL_W02_MIN_PHI,7,24,17,31,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-19T00:00:00
2022_NFL_W03_PIT_CLE,17,29,12,46,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-22T00:00:00
2022_NFL_W03_NO_CAR,14,22,8,36,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_HOU_CHI,20,23,3,43,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_KC_IND,17,20,3,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_BUF_MIA,19,21,2,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_DET_MIN,24,28,4,52,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_BAL_NE,37,26,-11,63,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_CIN_NYJ,27,12,-15,39,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_LV_TEN,22,24,2,46,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_PHI_WAS,24,8,-16,32,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_JAX_LAC,38,10,-28,48,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_LAR_ARI,20,12,-8,32,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_ATL_SEA,27,23,-4,50,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_GB_TB,14,12,-2,26,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_SF_DEN,10,11,1,21,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-25T00:00:00
2022_NFL_W03_DAL_NYG,23,16,-7,39,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-26T00:00:00
2022_NFL_W04_MIA_CIN,15,27,12,42,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-09-29T00:00:00
2022_NFL_W04_MIN_NO,28,25,-3,53,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_CLE_ATL,20,23,3,43,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_BUF_BAL,23,20,-3,43,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_WAS_DAL,10,25,15,35,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_SEA_DET,48,45,-3,93,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_LAC_HOU,34,24,-10,58,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_TEN_IND,24,17,-7,41,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_CHI_NYG,12,20,8,32,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_JAX_PHI,21,29,8,50,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_NYJ_PIT,24,20,-4,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_ARI_CAR,26,16,-10,42,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_NE_GB,24,27,3,51,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_DEN_LV,23,32,9,55,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_KC_TB,41,31,-10,72,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-02T00:00:00
2022_NFL_W04_LAR_SF,9,24,15,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-03T00:00:00
2022_NFL_W05_IND_DEN,12,9,-3,21,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-06T00:00:00
2022_NFL_W05_NYG_GB,27,22,-5,49,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_PIT_BUF,3,38,35,41,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_LAC_CLE,30,28,-2,58,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_HOU_JAX,13,6,-7,19,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_CHI_MIN,22,29,7,51,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_DET_NE,0,29,29,29,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_SEA_NO,32,39,7,71,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_MIA_NYJ,17,40,23,57,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_ATL_TB,15,21,6,36,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_TEN_WAS,21,17,-4,38,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_SF_CAR,37,15,-22,52,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_PHI_ARI,20,17,-3,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_DAL_LAR,22,10,-12,32,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_CIN_BAL,17,19,2,36,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-09T00:00:00
2022_NFL_W05_LV_KC,29,30,1,59,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-10T00:00:00
2022_NFL_W06_WAS_CHI,12,7,-5,19,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-13T00:00:00
2022_NFL_W06_SF_ATL,14,28,14,42,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_NE_CLE,38,15,-23,53,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_NYJ_GB,27,10,-17,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_JAX_IND,27,34,7,61,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_MIN_MIA,24,16,-8,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_CIN_NO,30,26,-4,56,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_BAL_NYG,20,24,4,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_TB_PIT,18,20,2,38,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_CAR_LAR,10,24,14,34,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_ARI_SEA,9,19,10,28,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_BUF_KC,24,20,-4,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_DAL_PHI,17,26,9,43,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-16T00:00:00
2022_NFL_W06_DEN_LAC,16,19,3,35,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-17T00:00:00
2022_NFL_W07_NO_ARI,34,42,8,76,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-20T00:00:00
2022_NFL_W07_CLE_BAL,20,23,3,43,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_TB_CAR,3,21,18,24,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_ATL_CIN,17,35,18,52,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_DET_DAL,6,24,18,30,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_NYG_JAX,23,17,-6,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_IND_TEN,10,19,9,29,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_GB_WAS,21,23,2,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_NYJ_DEN,16,9,-7,25,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_HOU_LV,20,38,18,58,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_SEA_LAC,37,23,-14,60,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_KC_SF,44,23,-21,67,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_PIT_MIA,10,16,6,26,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-23T00:00:00
2022_NFL_W07_CHI_NE,33,14,-19,47,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-24T00:00:00
2022_NFL_W08_BAL_TB,27,22,-5,49,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-27T00:00:00
2022_NFL_W08_DEN_JAX,21,17,-4,38,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_CAR_ATL,34,37,3,71,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_CHI_DAL,29,49,20,78,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_MIA_DET,31,27,-4,58,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_ARI_MIN,26,34,8,60,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_LV_NO,0,24,24,24,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_NE_NYJ,22,17,-5,39,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_PIT_PHI,13,35,22,48,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_TEN_HOU,17,10,-7,27,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_WAS_IND,17,16,-1,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_SF_LAR,31,14,-17,45,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_NYG_SEA,13,27,14,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_GB_BUF,17,27,10,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-30T00:00:00
2022_NFL_W08_CIN_CLE,13,32,19,45,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-10-31T00:00:00
2022_NFL_W09_PHI_HOU,29,17,-12,46,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-03T00:00:00
2022_NFL_W09_LAC_ATL,20,17,-3,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_MIA_CHI,35,32,-3,67,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_CAR_CIN,21,42,21,63,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_GB_DET,9,15,6,24,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_LV_JAX,20,27,7,47,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_IND_NE,3,26,23,29,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_BUF_NYJ,17,20,3,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_MIN_WAS,20,17,-3,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_SEA_ARI,31,21,-10,52,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_LAR_TB,13,16,3,29,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_TEN_KC,17,20,3,37,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-06T00:00:00
2022_NFL_W09_BAL_NO,27,13,-14,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-07T00:00:00
2022_NFL_W10_ATL_CAR,15,25,10,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-10T00:00:00
2022_NFL_W10_SEA_TB,16,21,5,37,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_MIN_BUF,33,30,-3,63,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_DET_CHI,31,30,-1,61,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_JAX_KC,17,27,10,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_CLE_MIA,17,39,22,56,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_HOU_NYG,16,24,8,40,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_NO_PIT,10,20,10,30,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_DEN_TEN,10,17,7,27,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_IND_LV,25,20,-5,45,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_DAL_GB,28,31,3,59,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_ARI_LAR,27,17,-10,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_LAC_SF,16,22,6,38,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-13T00:00:00
2022_NFL_W10_WAS_PHI,32,21,-11,53,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-14T00:00:00
2022_NFL_W11_TEN_GB,27,17,-10,44,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-17T00:00:00
2022_NFL_W11_CHI_ATL,24,27,3,51,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_CAR_BAL,3,13,10,16,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_CLE_BUF,23,31,8,54,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_WAS_HOU,23,10,-13,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_PHI_IND,17,16,-1,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_NYJ_NE,3,10,7,13,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_LAR_NO,20,27,7,47,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_DET_NYG,31,18,-13,49,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_LV_DEN,22,16,-6,38,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_DAL_MIN,40,3,-37,43,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_CIN_PIT,37,30,-7,67,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_KC_LAC,30,27,-3,57,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-20T00:00:00
2022_NFL_W11_SF_ARI,38,10,-28,48,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-21T00:00:00
2022_NFL_W12_BUF_DET,28,25,-3,53,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-24T00:00:00
2022_NFL_W12_NYG_DAL,20,28,8,48,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-24T00:00:00
2022_NFL_W12_NE_MIN,26,33,7,59,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-24T00:00:00
2022_NFL_W12_DEN_CAR,10,23,13,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_TB_CLE,17,23,6,40,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_BAL_JAX,27,28,1,55,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_HOU_MIA,15,30,15,45,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_CHI_NYJ,10,31,21,41,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_CIN_TEN,20,16,-4,36,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_ATL_WAS,13,19,6,32,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_LAC_ARI,25,24,-1,49,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_LV_SEA,40,34,-6,74,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_LAR_KC,10,26,16,36,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_NO_SF,0,13,13,13,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_GB_PHI,33,40,7,73,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-27T00:00:00
2022_NFL_W12_PIT_IND,24,17,-7,41,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-11-28T00:00:00
2022_NFL_W13_BUF_NE,24,10,-14,34,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-01T00:00:00
2022_NFL_W13_PIT_ATL,19,16,-3,35,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_DEN_BAL,9,10,1,19,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_GB_CHI,28,19,-9,47,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_JAX_DET,14,40,26,54,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_CLE_HOU,27,14,-13,41,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_NYJ_MIN,22,27,5,49,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_WAS_NYG,20,20,0,40,True,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_TEN_PHI,10,35,25,45,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_SEA_LAR,27,23,-4,50,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_MIA_SF,17,33,16,50,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_KC_CIN,24,27,3,51,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_LAC_LV,20,27,7,47,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_IND_DAL,19,54,35,73,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-04T00:00:00
2022_NFL_W13_NO_TB,16,17,1,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-05T00:00:00
2022_NFL_W14_LV_LAR,16,17,1,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-08T00:00:00
2022_NFL_W14_NYJ_BUF,12,20,8,32,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_CLE_CIN,10,23,13,33,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_HOU_DAL,23,27,4,50,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_MIN_DET,23,34,11,57,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_PHI_NYG,48,22,-26,70,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_BAL_PIT,16,14,-2,30,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_JAX_TEN,36,22,-14,58,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
2022_NFL_W14_KC_DEN,34,28,-6,62,False,,,nflverse,2026-09-02T18:07:24.811593+00:00,2022-12-11T00:00:00
