game_id,away_score,home_score,margin_home,total,went_overtime,q_scores,attendance,source,retrieved_at,effective_at
2024_NFL_W04_KC_LAC,17,10,-7,27,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-09-29T00:00:00
2024_NFL_W04_CLE_LV,16,20,4,36,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-09-29T00:00:00
2024_NFL_W04_BUF_BAL,10,35,25,45,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-09-29T00:00:00
2024_NFL_W04_TEN_MIA,31,12,-19,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-09-30T00:00:00
2024_NFL_W04_SEA_DET,29,42,13,71,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-09-30T00:00:00
2024_NFL_W05_TB_ATL,30,36,6,66,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-03T00:00:00
2024_NFL_W05_NYJ_MIN,17,23,6,40,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_CAR_CHI,10,36,26,46,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_BAL_CIN,41,38,-3,79,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_BUF_HOU,20,23,3,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_IND_JAX,34,37,3,71,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_MIA_NE,15,10,-5,25,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_CLE_WAS,13,34,21,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_LV_DEN,18,34,16,52,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_ARI_SF,24,23,-1,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_GB_LAR,24,19,-5,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_NYG_SEA,29,20,-9,49,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_DAL_PIT,20,17,-3,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-06T00:00:00
2024_NFL_W05_NO_KC,13,26,13,39,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-07T00:00:00
2024_NFL_W06_SF_SEA,36,24,-12,60,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-10T00:00:00
2024_NFL_W06_JAX_CHI,16,35,19,51,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_WAS_BAL,23,30,7,53,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_ARI_GB,13,34,21,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_HOU_NE,41,21,-20,62,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_TB_NO,51,27,-24,78,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_CLE_PHI,16,20,4,36,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_IND_TEN,20,17,-3,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_LAC_DEN,23,16,-7,39,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_PIT_LV,32,13,-19,45,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_ATL_CAR,38,20,-18,58,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_DET_DAL,47,9,-38,56,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_CIN_NYG,17,7,-10,24,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-13T00:00:00
2024_NFL_W06_BUF_NYJ,23,20,-3,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-14T00:00:00
2024_NFL_W07_DEN_NO,33,10,-23,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-17T00:00:00
2024_NFL_W07_NE_JAX,16,32,16,48,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_SEA_ATL,34,14,-20,48,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_TEN_BUF,10,34,24,44,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_CIN_CLE,21,14,-7,35,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_HOU_GB,22,24,2,46,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_MIA_IND,10,16,6,26,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_DET_MIN,31,29,-2,60,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_PHI_NYG,28,3,-25,31,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_LV_LAR,15,20,5,35,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_CAR_WAS,7,40,33,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_KC_SF,28,18,-10,46,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_NYJ_PIT,15,37,22,52,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-20T00:00:00
2024_NFL_W07_BAL_TB,41,31,-10,72,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-21T00:00:00
2024_NFL_W07_LAC_ARI,15,17,2,32,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-21T00:00:00
2024_NFL_W08_MIN_LAR,20,30,10,50,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-24T00:00:00
2024_NFL_W08_PHI_CIN,37,17,-20,54,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_BAL_CLE,24,29,5,53,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_TEN_DET,14,52,38,66,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_IND_HOU,20,23,3,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_GB_JAX,30,27,-3,57,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_ARI_MIA,28,27,-1,55,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_NYJ_NE,22,25,3,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_ATL_TB,31,26,-5,57,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_NO_LAC,8,26,18,34,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_BUF_SEA,31,10,-21,41,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_CAR_DEN,14,28,14,42,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_KC_LV,27,20,-7,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_CHI_WAS,15,18,3,33,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_DAL_SF,24,30,6,54,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-27T00:00:00
2024_NFL_W08_NYG_PIT,18,26,8,44,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-28T00:00:00
2024_NFL_W09_HOU_NYJ,13,21,8,34,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-10-31T00:00:00
2024_NFL_W09_DAL_ATL,21,27,6,48,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_DEN_BAL,10,41,31,51,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_MIA_BUF,27,30,3,57,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_NO_CAR,22,23,1,45,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_LV_CIN,24,41,17,65,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_LAC_CLE,27,10,-17,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_WAS_NYG,27,22,-5,49,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_NE_TEN,17,20,3,37,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_CHI_ARI,9,29,20,38,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_JAX_PHI,23,28,5,51,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_DET_GB,24,14,-10,38,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_LAR_SEA,26,20,-6,46,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_IND_MIN,13,21,8,34,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-03T00:00:00
2024_NFL_W09_TB_KC,24,30,6,54,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-04T00:00:00
2024_NFL_W10_CIN_BAL,34,35,1,69,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-07T00:00:00
2024_NFL_W10_NYG_CAR,17,20,3,37,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_NE_CHI,19,3,-16,22,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_BUF_IND,30,20,-10,50,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_MIN_JAX,12,7,-5,19,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_DEN_KC,14,16,2,30,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_ATL_NO,17,20,3,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_SF_TB,23,20,-3,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_PIT_WAS,28,27,-1,55,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_TEN_LAC,17,27,10,44,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_NYJ_ARI,6,31,25,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_PHI_DAL,34,6,-28,40,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_DET_HOU,26,23,-3,49,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-10T00:00:00
2024_NFL_W10_MIA_LAR,23,15,-8,38,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-11T00:00:00
2024_NFL_W11_WAS_PHI,18,26,8,44,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-14T00:00:00
2024_NFL_W11_GB_CHI,20,19,-1,39,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_JAX_DET,6,52,46,58,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_LV_MIA,19,34,15,53,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_LAR_NE,28,22,-6,50,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_CLE_NO,14,35,21,49,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_IND_NYJ,28,27,-1,55,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_BAL_PIT,16,18,2,34,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_MIN_TEN,23,13,-10,36,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_ATL_DEN,6,38,32,44,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_SEA_SF,20,17,-3,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_KC_BUF,21,30,9,51,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_CIN_LAC,27,34,7,61,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-17T00:00:00
2024_NFL_W11_HOU_DAL,34,10,-24,44,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-18T00:00:00
2024_NFL_W12_PIT_CLE,19,24,5,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-21T00:00:00
2024_NFL_W12_KC_CAR,30,27,-3,57,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_MIN_CHI,30,27,-3,57,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_TEN_HOU,32,27,-5,59,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_DET_IND,24,6,-18,30,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_NE_MIA,15,34,19,49,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_TB_NYG,30,7,-23,37,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_DAL_WAS,34,26,-8,60,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_DEN_LV,29,19,-10,48,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_SF_GB,10,38,28,48,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_ARI_SEA,6,16,10,22,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_PHI_LAR,37,20,-17,57,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-24T00:00:00
2024_NFL_W12_BAL_LAC,30,23,-7,53,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-25T00:00:00
2024_NFL_W13_CHI_DET,20,23,3,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-28T00:00:00
2024_NFL_W13_NYG_DAL,20,27,7,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-28T00:00:00
2024_NFL_W13_MIA_GB,17,30,13,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-28T00:00:00
2024_NFL_W13_LV_KC,17,19,2,36,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-11-29T00:00:00
2024_NFL_W13_LAC_ATL,17,13,-4,30,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_PIT_CIN,44,38,-6,82,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_HOU_JAX,23,20,-3,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_ARI_MIN,22,23,1,45,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_IND_NE,25,24,-1,49,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_SEA_NYJ,26,21,-5,47,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_TEN_WAS,19,42,23,61,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_TB_CAR,26,23,-3,49,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_LAR_NO,21,14,-7,35,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_PHI_BAL,24,19,-5,43,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_SF_BUF,10,35,25,45,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-01T00:00:00
2024_NFL_W13_CLE_DEN,32,41,9,73,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-02T00:00:00
2024_NFL_W14_GB_DET,31,34,3,65,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-05T00:00:00
2024_NFL_W14_NYJ_MIA,26,32,6,58,True,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_ATL_MIN,21,42,21,63,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_NO_NYG,14,11,-3,25,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_CAR_PHI,16,22,6,38,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_CLE_PIT,14,27,13,41,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_LV_TB,13,28,15,41,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_JAX_TEN,10,6,-4,16,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
2024_NFL_W14_SEA_ARI,30,18,-12,48,False,,,nflverse,2026-09-02T18:07:28.920711+00:00,2024-12-08T00:00:00
