split_id,game_id,week,retrieved_at,book,period,spread_ticket_pct_home,spread_money_pct_home,total_ticket_pct_home,total_money_pct_home,moneyline_ticket_pct_home,moneyline_money_pct_home,line_spread_home,line_total,line_ml_home,line_ml_away,source
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T02:31:00.601927+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T02:31:00.601927+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T02:44:48.351153+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T02:44:48.351153+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T02:45:57.809060+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T02:45:57.809060+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T02:58:53.270736+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T02:58:53.270736+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T03:02:43.155270+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T03:02:43.155270+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T03:16:02.653879+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T03:16:02.653879+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T03:22:24.462791+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T03:22:24.462791+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T03:30:58.553968+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T03:30:58.553968+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
2026_NFL_W10_MIN_GB_FULL_draftkings_2026-09-14T03:46:18.555655+00:00,2026_NFL_W10_MIN_GB,10,2026-09-14T03:46:18.555655+00:00,draftkings,FULL,0.55,0.47,0.54,0.71,0.54,0.37,2.5,46.5,120.0,-142.0,vsin_dk
