split_id,game_id,week,retrieved_at,book,period,spread_ticket_pct_home,spread_money_pct_home,total_ticket_pct_home,total_money_pct_home,moneyline_ticket_pct_home,moneyline_money_pct_home,line_spread_home,line_total,line_ml_home,line_ml_away,source
2026_NFL_W17_NYG_DAL_FULL_draftkings_2026-09-14T06:28:27.164325+00:00,2026_NFL_W17_NYG_DAL,17,2026-09-14T06:28:27.164325+00:00,draftkings,FULL,0.6,,0.43,0.33,0.59,,-3.0,47.5,-166.0,140.0,vsin_dk
2026_NFL_W17_NYG_DAL_FULL_draftkings_2026-09-14T07:22:17.696324+00:00,2026_NFL_W17_NYG_DAL,17,2026-09-14T07:22:17.696324+00:00,draftkings,FULL,0.6,,0.43,0.33,0.59,,-3.0,47.5,-166.0,140.0,vsin_dk
