game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code
2026_CFB_W02_FCS2385_UNM,2026-09-06T21:15:04.890158+00:00,2026-09-12T20:00:00+00:00,142.7,False,False,open_meteo,93.7,90.8,9.8,10.1,215.0,0.19,0.0,17.0,0.0
2026_CFB_W02_FCS2011_TROY,2026-09-06T21:15:05.036779+00:00,2026-09-12T20:00:00+00:00,142.7,False,False,open_meteo,91.6,98.9,1.1,3.6,259.0,0.52,0.004,49.0,51.0
2026_CFB_W02_FCS2458_WYO,2026-09-06T21:15:05.184498+00:00,2026-09-12T20:00:00+00:00,142.7,False,False,open_meteo,82.2,71.2,20.1,29.8,240.0,0.28,0.004,22.0,51.0
2026_CFB_W02_FCS302_SMU,2026-09-06T21:15:05.331510+00:00,2026-09-12T20:00:00+00:00,142.7,False,False,open_meteo,102.8,107.5,5.8,6.7,196.0,0.02,0.0,27.0,0.0
2026_CFB_W02_DEL_VAN,2026-09-06T21:15:05.479054+00:00,2026-09-12T20:15:00+00:00,143.0,False,False,open_meteo,92.6,95.9,5.4,5.4,189.0,0.18,0.0,34.0,0.0
2026_CFB_W02_FCS2097_FLA,2026-09-06T21:15:05.627164+00:00,2026-09-12T21:30:00+00:00,144.2,False,False,open_meteo,95.5,99.6,4.8,5.1,298.0,0.5,0.0,37.0,0.0
2026_CFB_W02_BUF_FIU,2026-09-06T21:15:05.774971+00:00,2026-09-12T22:00:00+00:00,144.7,False,False,open_meteo,84.4,87.8,10.8,11.2,132.0,0.55,0.008,62.0,51.0
2026_CFB_W02_MEM_BOIS,2026-09-06T21:15:05.922969+00:00,2026-09-12T22:00:00+00:00,144.7,False,False,open_meteo,66.2,57.5,11.1,23.7,313.0,0.02,0.0,27.0,3.0
2026_CFB_W02_JXST_OHIO,2026-09-06T21:15:06.071509+00:00,2026-09-12T22:00:00+00:00,144.7,False,False,open_meteo,78.6,78.9,1.4,4.3,189.0,0.11,0.0,41.0,0.0
2026_CFB_W02_FCS2241_LIB,2026-09-06T21:15:06.219478+00:00,2026-09-12T22:00:00+00:00,144.7,False,False,open_meteo,82.9,85.8,3.3,6.0,196.0,0.16,0.0,50.0,2.0
2026_CFB_W02_FCS2405_WMU,2026-09-06T21:15:06.369525+00:00,2026-09-12T22:30:00+00:00,145.2,False,False,open_meteo,79.2,75.7,11.4,13.6,203.0,0.07,0.0,42.0,0.0
2026_CFB_W02_FCS2287_NIU,2026-09-06T21:15:06.518079+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,74.9,77.8,7.7,8.9,172.0,0.09,0.0,75.0,0.0
2026_CFB_W02_USA_TULN,2026-09-06T21:15:06.667841+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,89.8,96.6,2.5,6.9,207.0,0.59,0.0,52.0,3.0
2026_CFB_W02_GAST_KENN,2026-09-06T21:15:06.837882+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,87.3,86.8,3.2,8.3,335.0,0.38,0.0,31.0,0.0
2026_CFB_W02_FCS2582_HOU,2026-09-06T21:15:06.986453+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,90.1,93.0,12.7,13.2,146.0,0.18,0.0,53.0,2.0
2026_CFB_W02_MTSU_MRSH,2026-09-06T21:15:07.135073+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,75.9,76.8,1.1,3.6,323.0,0.1,0.0,47.0,1.0
2026_CFB_W02_BGSU_NEB,2026-09-06T21:15:07.283705+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,101.4,95.7,15.5,21.9,173.0,0.08,0.0,20.0,1.0
2026_CFB_W02_FCS253_CSU,2026-09-06T21:15:07.432208+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,91.3,87.5,5.1,7.6,182.0,0.21,0.004,19.0,51.0
2026_CFB_W02_TENN_GT,2026-09-06T21:15:07.580082+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,91.9,88.7,6.8,8.7,304.0,0.38,0.0,23.0,0.0
2026_CFB_W02_FCS2698_ARST,2026-09-06T21:15:07.729719+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,93.4,96.0,4.0,4.0,232.0,0.07,0.004,36.0,51.0
2026_CFB_W02_TLSA_SHSU,2026-09-06T21:15:07.882504+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,92.8,95.6,10.1,13.9,139.0,0.08,0.0,45.0,2.0
2026_CFB_W02_FCS2815_MOST,2026-09-06T21:15:08.037379+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,94.4,95.4,7.4,12.5,200.0,0.08,0.0,34.0,0.0
2026_CFB_W02_FCS119_SC,2026-09-06T21:15:08.186672+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,79.7,83.5,10.8,18.8,317.0,0.42,0.157,74.0,95.0
2026_CFB_W02_FCS2717_CIN,2026-09-06T21:15:08.336070+00:00,2026-09-12T23:00:00+00:00,145.7,False,False,open_meteo,76.7,75.1,2.0,3.4,90.0,0.1,0.0,35.0,3.0
2026_CFB_W02_FCS2710_WIS,2026-09-06T21:15:08.484309+00:00,2026-09-12T23:15:00+00:00,146.0,False,False,open_meteo,78.8,82.9,4.9,4.0,210.0,0.09,0.0,66.0,1.0
2026_CFB_W02_SDSU_UCLA,2026-09-06T21:15:08.632764+00:00,2026-09-12T23:15:00+00:00,146.0,False,False,open_meteo,88.6,89.4,8.5,4.5,207.0,0.0,0.0,38.0,1.0
2026_CFB_W02_FCS2230_CCU,2026-09-06T21:15:08.782137+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,80.4,84.5,9.6,17.7,121.0,0.52,0.0,72.0,3.0
2026_CFB_W02_TTU_ORST,2026-09-06T21:15:08.930954+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,68.5,65.1,5.8,5.6,274.0,0.1,0.0,45.0,3.0
2026_CFB_W02_ISU_IOWA,2026-09-06T21:15:09.079701+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,83.7,86.1,7.5,12.8,127.0,0.07,0.0,54.0,2.0
2026_CFB_W02_GASO_CLEM,2026-09-06T21:15:09.249924+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,85.5,88.4,5.2,16.3,100.0,0.38,0.0,49.0,1.0
2026_CFB_W02_LT_LSU,2026-09-06T21:15:09.399214+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,90.9,96.6,2.7,3.8,145.0,0.57,0.0,47.0,2.0
2026_CFB_W02_NAVY_FAU,2026-09-06T21:15:09.549229+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,88.9,93.3,7.2,9.6,144.0,0.58,0.0,52.0,3.0
2026_CFB_W02_OSU_TEX,2026-09-06T21:15:09.699343+00:00,2026-09-12T23:30:00+00:00,146.2,False,False,open_meteo,102.3,100.8,10.3,10.1,117.0,0.03,0.0,24.0,1.0
2026_CFB_W02_CLT_MISS,2026-09-06T21:15:09.848610+00:00,2026-09-12T23:45:00+00:00,146.5,False,False,open_meteo,91.0,91.8,4.3,3.8,168.0,0.14,0.0,33.0,1.0
2026_CFB_W02_USM_AUB,2026-09-06T21:15:09.999201+00:00,2026-09-12T23:45:00+00:00,146.5,False,False,open_meteo,85.4,90.6,2.9,9.4,266.0,0.43,0.0,54.0,2.0
2026_CFB_W02_FCS2755_TCU,2026-09-06T21:15:10.149162+00:00,2026-09-13T00:00:00+00:00,146.7,False,False,open_meteo,103.4,102.6,9.6,9.4,176.0,0.03,0.0,24.0,1.0
2026_CFB_W02_FCS2504_BAY,2026-09-06T21:15:10.298242+00:00,2026-09-13T00:00:00+00:00,146.7,False,False,open_meteo,96.2,94.5,16.0,19.0,152.0,0.02,0.004,35.0,51.0
2026_CFB_W02_FCS2640_UTEP,2026-09-06T21:15:10.448293+00:00,2026-09-13T01:00:00+00:00,147.7,False,False,open_meteo,97.7,93.6,7.7,6.5,202.0,0.17,0.0,18.0,1.0
2026_CFB_W02_FCS13_SJSU,2026-09-06T21:15:10.598770+00:00,2026-09-13T01:00:00+00:00,147.7,False,False,open_meteo,79.4,72.0,10.2,9.2,320.0,0.0,0.0,21.0,0.0
2026_CFB_W02_NDSU_AF,2026-09-06T21:15:11.047628+00:00,2026-09-13T02:00:00+00:00,148.7,False,False,open_meteo,73.4,68.7,8.4,17.7,262.0,0.25,0.0,37.0,3.0
2026_CFB_W02_ARK_UTAH,2026-09-06T21:15:11.197627+00:00,2026-09-13T02:15:00+00:00,149.0,False,False,open_meteo,68.7,63.6,7.6,19.2,302.0,0.12,0.0,39.0,0.0
2026_CFB_W02_SAC_FRES,2026-09-06T21:15:11.348234+00:00,2026-09-13T02:30:00+00:00,149.2,False,False,open_meteo,90.8,82.7,14.8,20.1,302.0,0.0,0.0,19.0,0.0
2026_CFB_W02_FCS147_NEV,2026-09-06T21:15:11.497721+00:00,2026-09-13T02:30:00+00:00,149.2,False,False,open_meteo,72.6,63.5,11.5,12.3,302.0,0.01,0.0,20.0,0.0
2026_CFB_W02_UL_USC,2026-09-06T21:15:11.647405+00:00,2026-09-13T03:00:00+00:00,149.7,False,False,open_meteo,81.2,83.2,6.1,4.5,190.0,0.0,0.0,54.0,0.0
2026_CFB_W02_NMSU_HAW,2026-09-06T21:15:11.820507+00:00,2026-09-13T03:59:00+00:00,150.7,False,False,open_meteo,80.6,84.7,7.8,25.1,61.0,0.18,0.004,68.0,51.0
2026_CFB_W02_FCS50_MIA,2026-09-06T23:01:30.665456+00:00,2026-09-11T00:00:00+00:00,97.0,False,False,open_meteo,88.1,93.4,9.7,9.6,134.0,0.37,0.0,60.0,3.0
2026_CFB_W02_FCS2450_UVA,2026-09-06T23:01:30.817590+00:00,2026-09-11T23:00:00+00:00,120.0,False,False,open_meteo,74.6,76.6,3.1,2.9,150.0,0.09,0.0,60.0,0.0
2026_CFB_W02_FCS222_LOU,2026-09-06T23:01:30.970720+00:00,2026-09-11T23:00:00+00:00,120.0,False,False,open_meteo,76.0,73.6,3.5,3.1,230.0,0.04,0.0,35.0,0.0
2026_CFB_W02_FCS257_NCSU,2026-09-06T23:01:31.122129+00:00,2026-09-11T23:00:00+00:00,120.0,False,False,open_meteo,82.6,85.2,6.6,13.0,78.0,0.34,0.0,55.0,3.0
2026_CFB_W02_RUTG_BC,2026-09-06T23:01:31.274364+00:00,2026-09-11T23:30:00+00:00,120.5,False,False,open_meteo,66.8,62.8,5.4,9.4,341.0,0.01,0.0,42.0,0.0
2026_CFB_W02_MIZ_KU,2026-09-06T23:01:31.427205+00:00,2026-09-12T00:00:00+00:00,121.0,False,False,open_meteo,95.4,91.9,18.8,25.3,181.0,0.11,0.0,34.0,1.0
2026_CFB_W02_PSU_TEM,2026-09-06T23:01:31.427749+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,77.0,79.0,0.2,2.0,360.0,0.03,0.0,35.0,0.0
2026_CFB_W02_ASU_TAM,2026-09-06T23:01:31.579650+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,90.0,95.0,8.0,8.7,207.0,0.01,0.0,51.0,0.0
2026_CFB_W02_FCS47_IU,2026-09-06T23:01:31.731598+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,73.5,71.3,4.2,6.7,162.0,0.09,0.0,41.0,2.0
2026_CFB_W02_WAKE_PUR,2026-09-06T23:01:31.884888+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,71.9,71.0,10.1,13.0,217.0,0.11,0.0,56.0,3.0
2026_CFB_W02_USF_ARMY,2026-09-06T23:01:32.037440+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,72.8,73.9,3.0,4.9,216.0,0.01,0.0,43.0,0.0
2026_CFB_W02_OU_MICH,2026-09-06T23:01:32.189531+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,72.7,70.4,10.0,11.2,200.0,0.09,0.0,50.0,1.0
2026_CFB_W02_FCS2193_UNC,2026-09-06T23:01:32.366908+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,84.5,89.3,7.4,8.5,119.0,0.09,0.0,52.0,3.0
2026_CFB_W02_ORE_OKST,2026-09-06T23:01:32.519505+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,89.8,92.8,9.8,10.7,159.0,0.07,0.0,48.0,0.0
2026_CFB_W02_WSU_KSU,2026-09-06T23:01:32.671626+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,85.8,88.6,6.3,7.6,228.0,0.11,0.0,49.0,0.0
2026_CFB_W02_ODU_VT,2026-09-06T23:01:32.827207+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,75.6,77.7,7.6,10.1,137.0,0.16,0.008,67.0,51.0
2026_CFB_W02_APP_ECU,2026-09-06T23:01:32.980554+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,84.2,86.2,10.5,11.0,92.0,0.11,0.0,48.0,0.0
2026_CFB_W02_FCS2747_KENT,2026-09-06T23:01:33.135371+00:00,2026-09-12T16:00:00+00:00,137.0,False,False,open_meteo,71.0,70.0,5.6,6.7,180.0,0.07,0.0,53.0,3.0
2026_CFB_W02_WKU_UGA,2026-09-06T23:01:33.288175+00:00,2026-09-12T16:45:00+00:00,137.7,False,False,open_meteo,90.9,97.9,1.8,3.1,346.0,0.12,0.0,42.0,0.0
2026_CFB_W02_FCS2142_CMU,2026-09-06T23:01:33.441934+00:00,2026-09-12T17:00:00+00:00,138.0,False,False,open_meteo,79.2,76.1,13.9,19.0,228.0,0.07,0.0,43.0,1.0
2026_CFB_W02_FCS107_MOH,2026-09-06T23:01:33.595526+00:00,2026-09-12T17:00:00+00:00,138.0,False,False,open_meteo,79.0,78.2,5.7,6.0,171.0,0.08,0.0,33.0,2.0
2026_CFB_W02_FCS2630_WVU,2026-09-06T23:01:33.751375+00:00,2026-09-12T17:00:00+00:00,138.0,False,False,open_meteo,79.3,81.6,2.5,5.1,225.0,0.08,0.0,40.0,3.0
2026_CFB_W02_FCS2619_BALL,2026-09-06T23:01:33.904548+00:00,2026-09-12T18:00:00+00:00,139.0,False,False,open_meteo,75.1,76.4,6.5,7.8,184.0,0.09,0.0,52.0,3.0
2026_CFB_W02_MSST_MINN,2026-09-06T23:01:34.059166+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,82.5,81.3,1.9,3.4,36.0,0.11,0.0,21.0,1.0
2026_CFB_W02_ULM_UAB,2026-09-06T23:01:34.212931+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,98.1,102.9,2.5,2.5,265.0,0.27,0.0,25.0,0.0
2026_CFB_W02_FCS2523_AKR,2026-09-06T23:01:34.389785+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,77.5,77.2,5.4,6.9,199.0,0.09,0.0,38.0,3.0
2026_CFB_W02_FCS2529_MASS,2026-09-06T23:01:34.543596+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,76.3,75.0,4.5,7.4,160.0,0.02,0.0,36.0,2.0
2026_CFB_W02_MD_CONN,2026-09-06T23:01:34.696956+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,79.5,76.5,6.5,6.5,184.0,0.02,0.0,25.0,2.0
2026_CFB_W02_CAL_SYR,2026-09-06T23:01:34.697282+00:00,2026-09-12T19:30:00+00:00,140.5,True,False,open_meteo,,,,,,,,,
2026_CFB_W02_EMU_MSU,2026-09-06T23:01:34.851292+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,82.1,79.4,12.2,14.8,211.0,0.07,0.0,36.0,0.0
2026_CFB_W02_RICE_ND,2026-09-06T23:01:35.005351+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,79.4,78.6,9.7,11.6,203.0,0.08,0.0,42.0,0.0
2026_CFB_W02_ARIZ_BYU,2026-09-06T23:01:35.159359+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,88.2,79.3,22.5,36.5,227.0,0.08,0.0,28.0,1.0
2026_CFB_W02_FCS2681_JMU,2026-09-06T23:01:35.314917+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,85.0,83.8,9.8,15.2,137.0,0.11,0.0,41.0,2.0
2026_CFB_W02_DUKE_ILL,2026-09-06T23:01:35.469560+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,79.2,79.2,9.4,13.0,152.0,0.09,0.0,47.0,2.0
2026_CFB_W02_FCS2115_TOL,2026-09-06T23:01:35.636451+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,81.0,79.3,7.1,10.7,204.0,0.08,0.0,30.0,1.0
2026_CFB_W02_USU_WASH,2026-09-06T23:01:35.636990+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,63.4,59.9,6.2,5.1,167.0,0.09,0.0,54.0,2.0
2026_CFB_W02_FCS2692_COLO,2026-09-06T23:01:35.790590+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,92.7,85.2,11.3,15.9,131.0,0.31,0.0,15.0,1.0
2026_CFB_W02_UCF_PITT,2026-09-06T23:01:35.791107+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,79.0,80.8,3.1,4.3,176.0,0.1,0.0,38.0,2.0
2026_CFB_W02_ALA_UK,2026-09-06T23:01:35.945795+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,84.4,83.2,7.0,6.3,222.0,0.14,0.0,26.0,2.0
2026_CFB_W02_UTSA_TXST,2026-09-06T23:01:36.101020+00:00,2026-09-12T19:30:00+00:00,140.5,False,False,open_meteo,101.0,105.9,9.1,7.6,163.0,0.03,0.0,30.0,0.0
2026_CFB_W02_UNLV_UNT,2026-09-06T23:01:36.256059+00:00,2026-09-12T19:45:00+00:00,140.7,False,False,open_meteo,104.9,106.6,12.3,10.1,181.0,0.03,0.0,25.0,1.0
2026_CFB_W02_FCS2385_UNM,2026-09-06T23:01:36.410494+00:00,2026-09-12T20:00:00+00:00,141.0,False,False,open_meteo,93.7,90.8,9.8,10.1,215.0,0.19,0.0,17.0,0.0
2026_CFB_W02_FCS2011_TROY,2026-09-06T23:01:36.588069+00:00,2026-09-12T20:00:00+00:00,141.0,False,False,open_meteo,91.6,98.9,1.1,3.6,259.0,0.52,0.004,49.0,51.0
2026_CFB_W02_FCS2458_WYO,2026-09-06T23:01:36.742826+00:00,2026-09-12T20:00:00+00:00,141.0,False,False,open_meteo,82.2,71.2,20.1,29.8,240.0,0.28,0.004,22.0,51.0
