game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code
2026_CFB_W06_USM_TROY,2026-09-22T11:08:51.449202+00:00,2026-10-07T00:00:00+00:00,348.9,False,False,open_meteo,77.6,76.9,5.8,5.8,13.0,0.23,0.0,47.0,0.0
2026_CFB_W06_USM_TROY,2026-09-23T11:06:36.324210+00:00,2026-10-07T00:00:00+00:00,324.9,False,False,open_meteo,71.8,73.7,5.3,5.4,345.0,0.1,0.0,71.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-23T11:06:37.234093+00:00,2026-10-07T23:00:00+00:00,347.9,False,False,open_meteo,75.3,75.1,3.6,8.1,349.0,0.15,0.0,48.0,3.0
2026_CFB_W06_NMSU_FIU,2026-09-23T11:06:37.234540+00:00,2026-10-07T23:30:00+00:00,348.4,False,False,open_meteo,84.7,87.2,11.9,13.0,84.0,0.59,0.0,60.0,3.0
2026_CFB_W06_USM_TROY,2026-09-24T11:08:47.194848+00:00,2026-10-07T00:00:00+00:00,300.9,False,False,open_meteo,64.6,58.9,10.7,23.9,349.0,0.23,0.0,50.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-24T11:08:48.706012+00:00,2026-10-07T23:00:00+00:00,323.9,False,False,open_meteo,62.0,57.5,5.4,11.0,322.0,0.17,0.0,46.0,0.0
2026_CFB_W06_NMSU_FIU,2026-09-24T11:08:48.706572+00:00,2026-10-07T23:30:00+00:00,324.4,False,False,open_meteo,84.9,90.2,6.8,5.8,113.0,0.57,0.0,62.0,2.0
2026_CFB_W06_SHSU_LIB,2026-09-24T11:08:50.233791+00:00,2026-10-08T23:00:00+00:00,347.9,False,False,open_meteo,61.5,56.7,7.2,21.0,274.0,0.22,0.0,51.0,3.0
2026_CFB_W06_MOST_WKU,2026-09-24T11:08:50.234332+00:00,2026-10-08T23:00:00+00:00,347.9,False,False,open_meteo,61.1,53.8,10.3,22.4,309.0,0.09,0.0,41.0,2.0
2026_CFB_W06_USF_UTSA,2026-09-24T11:08:50.234640+00:00,2026-10-08T23:30:00+00:00,348.4,True,False,open_meteo,,,,,,,,,
2026_CFB_W06_USA_ARST,2026-09-24T11:08:50.235091+00:00,2026-10-08T23:30:00+00:00,348.4,False,False,open_meteo,68.9,62.2,8.8,12.1,344.0,0.15,0.0,31.0,1.0
2026_CFB_W06_USM_TROY,2026-09-24T17:04:53.886438+00:00,2026-10-07T00:00:00+00:00,294.9,False,False,open_meteo,64.0,58.1,10.5,23.7,348.0,0.29,0.0,49.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-24T17:04:54.693821+00:00,2026-10-07T23:00:00+00:00,317.9,False,False,open_meteo,59.3,52.6,7.4,15.0,344.0,0.18,0.0,38.0,0.0
2026_CFB_W06_NMSU_FIU,2026-09-24T17:04:54.694272+00:00,2026-10-07T23:30:00+00:00,318.4,False,False,open_meteo,86.4,88.2,13.7,13.6,60.0,0.49,0.0,57.0,3.0
2026_CFB_W06_SHSU_LIB,2026-09-24T17:04:55.523663+00:00,2026-10-08T23:00:00+00:00,341.9,False,False,open_meteo,49.7,44.5,2.4,2.7,131.0,0.18,0.0,46.0,2.0
2026_CFB_W06_MOST_WKU,2026-09-24T17:04:55.524088+00:00,2026-10-08T23:00:00+00:00,341.9,False,False,open_meteo,57.8,52.0,7.3,8.5,168.0,0.08,0.0,48.0,3.0
2026_CFB_W06_USF_UTSA,2026-09-24T17:04:55.524280+00:00,2026-10-08T23:30:00+00:00,342.4,True,False,open_meteo,,,,,,,,,
2026_CFB_W06_USA_ARST,2026-09-24T17:04:55.524560+00:00,2026-10-08T23:30:00+00:00,342.4,False,False,open_meteo,64.7,58.6,9.4,15.2,176.0,0.02,0.0,42.0,0.0
2026_CFB_W06_USM_TROY,2026-09-24T20:04:35.544920+00:00,2026-10-07T00:00:00+00:00,291.9,False,False,open_meteo,83.7,87.9,5.1,10.3,88.0,0.23,0.0,57.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-24T20:04:36.677269+00:00,2026-10-07T23:00:00+00:00,314.9,False,False,open_meteo,73.3,79.7,4.5,5.1,360.0,0.18,0.016,91.0,51.0
2026_CFB_W06_NMSU_FIU,2026-09-24T20:04:36.677778+00:00,2026-10-07T23:30:00+00:00,315.4,False,False,open_meteo,85.3,87.6,14.5,16.3,67.0,0.51,0.0,62.0,0.0
2026_CFB_W06_SHSU_LIB,2026-09-24T20:04:37.781827+00:00,2026-10-08T23:00:00+00:00,338.9,False,False,open_meteo,63.7,61.6,5.5,13.2,47.0,0.17,0.0,63.0,1.0
2026_CFB_W06_MOST_WKU,2026-09-24T20:04:37.782371+00:00,2026-10-08T23:00:00+00:00,338.9,False,False,open_meteo,68.0,72.4,4.3,6.5,102.0,0.06,0.004,95.0,51.0
2026_CFB_W06_USF_UTSA,2026-09-24T20:04:37.782626+00:00,2026-10-08T23:30:00+00:00,339.4,True,False,open_meteo,,,,,,,,,
2026_CFB_W06_USA_ARST,2026-09-24T20:04:37.783021+00:00,2026-10-08T23:30:00+00:00,339.4,False,False,open_meteo,61.5,58.8,8.7,14.1,35.0,0.16,0.0,74.0,2.0
2026_CFB_W06_USM_TROY,2026-09-24T23:05:09.895881+00:00,2026-10-07T00:00:00+00:00,288.9,False,False,open_meteo,83.7,87.9,5.1,10.3,88.0,0.23,0.0,57.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-24T23:05:11.207814+00:00,2026-10-07T23:00:00+00:00,311.9,False,False,open_meteo,73.3,79.7,4.5,5.1,360.0,0.18,0.016,91.0,51.0
2026_CFB_W06_NMSU_FIU,2026-09-24T23:05:11.208422+00:00,2026-10-07T23:30:00+00:00,312.4,False,False,open_meteo,85.3,87.6,14.5,16.3,67.0,0.51,0.0,62.0,0.0
2026_CFB_W06_SHSU_LIB,2026-09-24T23:05:12.545579+00:00,2026-10-08T23:00:00+00:00,335.9,False,False,open_meteo,63.7,61.6,5.5,13.2,47.0,0.17,0.0,63.0,1.0
2026_CFB_W06_MOST_WKU,2026-09-24T23:05:12.546108+00:00,2026-10-08T23:00:00+00:00,335.9,False,False,open_meteo,68.0,72.4,4.3,6.5,102.0,0.06,0.004,95.0,51.0
2026_CFB_W06_USF_UTSA,2026-09-24T23:05:12.546394+00:00,2026-10-08T23:30:00+00:00,336.4,True,False,open_meteo,,,,,,,,,
2026_CFB_W06_USA_ARST,2026-09-24T23:05:12.546780+00:00,2026-10-08T23:30:00+00:00,336.4,False,False,open_meteo,61.5,58.8,8.7,14.1,35.0,0.16,0.0,74.0,2.0
2026_CFB_W06_FSU_LOU,2026-09-24T23:05:12.547194+00:00,2026-10-09T23:00:00+00:00,359.9,False,False,open_meteo,76.1,79.9,4.6,12.1,256.0,0.03,0.0,70.0,3.0
2026_CFB_W06_USM_TROY,2026-09-25T11:07:17.237221+00:00,2026-10-07T00:00:00+00:00,276.9,False,False,open_meteo,68.4,67.8,7.0,17.0,53.0,0.16,0.0,68.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-25T11:07:18.851818+00:00,2026-10-07T23:00:00+00:00,299.9,False,False,open_meteo,55.4,47.0,9.8,15.9,348.0,0.16,0.0,36.0,0.0
2026_CFB_W06_NMSU_FIU,2026-09-25T11:07:18.852334+00:00,2026-10-07T23:30:00+00:00,300.4,False,False,open_meteo,87.4,88.9,13.7,13.9,268.0,0.67,0.0,54.0,3.0
2026_CFB_W06_SHSU_LIB,2026-09-25T11:07:19.983779+00:00,2026-10-08T23:00:00+00:00,323.9,False,False,open_meteo,50.6,42.2,8.8,17.7,344.0,0.16,0.0,38.0,3.0
2026_CFB_W06_MOST_WKU,2026-09-25T11:07:19.984307+00:00,2026-10-08T23:00:00+00:00,323.9,False,False,open_meteo,50.3,43.7,4.5,5.1,84.0,0.07,0.0,37.0,0.0
2026_CFB_W06_USF_UTSA,2026-09-25T11:07:19.984549+00:00,2026-10-08T23:30:00+00:00,324.4,True,False,open_meteo,,,,,,,,,
2026_CFB_W06_USA_ARST,2026-09-25T11:07:19.984877+00:00,2026-10-08T23:30:00+00:00,324.4,False,False,open_meteo,54.7,46.8,4.8,5.1,28.0,0.04,0.0,20.0,0.0
2026_CFB_W06_FSU_LOU,2026-09-25T11:07:19.985187+00:00,2026-10-09T23:00:00+00:00,347.9,False,False,open_meteo,58.5,51.5,4.5,4.7,303.0,0.04,0.0,25.0,0.0
2026_CFB_W06_IOWA_WASH,2026-09-25T11:07:19.985529+00:00,2026-10-10T01:00:00+00:00,349.9,False,False,open_meteo,67.8,67.1,6.1,9.6,354.0,0.25,0.0,65.0,0.0
2026_CFB_W06_WYO_SJSU,2026-09-25T11:07:21.050944+00:00,2026-10-10T01:00:00+00:00,349.9,False,False,open_meteo,92.6,92.8,6.0,4.3,315.0,0.0,0.0,32.0,3.0
2026_CFB_W06_WSU_USU,2026-09-25T11:07:21.051526+00:00,2026-10-10T01:00:00+00:00,349.9,False,False,open_meteo,76.9,73.7,2.2,4.3,6.0,0.04,0.0,27.0,3.0
2026_CFB_W06_ISU_BYU,2026-09-25T11:07:22.103119+00:00,2026-10-10T02:15:00+00:00,351.1,False,False,open_meteo,74.7,69.5,1.8,4.0,76.0,0.05,0.0,18.0,3.0
2026_CFB_W06_NEV_UTEP,2026-09-25T11:07:22.103646+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,78.3,73.0,8.3,12.5,121.0,0.05,0.0,28.0,0.0
2026_CFB_W06_CLT_UNT,2026-09-25T11:07:22.103985+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,65.4,57.1,10.8,22.4,130.0,0.01,0.0,30.0,2.0
2026_CFB_W06_USC_PSU,2026-09-25T11:07:22.104315+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,36.1,29.9,5.2,5.4,245.0,0.09,0.0,80.0,0.0
2026_CFB_W06_RICE_ECU,2026-09-25T11:07:22.104640+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,45.3,40.3,3.8,3.1,93.0,0.09,0.0,65.0,1.0
2026_CFB_W06_HAW_ASU,2026-09-25T11:07:22.104945+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,97.4,95.2,1.4,3.4,219.0,0.05,0.0,16.0,0.0
2026_CFB_W06_SAC_BGSU,2026-09-25T11:07:22.105253+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,46.4,39.8,6.5,14.1,274.0,0.09,0.0,57.0,1.0
2026_CFB_W06_UL_LT,2026-09-25T11:07:22.105586+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,50.4,44.3,3.5,3.6,105.0,0.11,0.0,38.0,0.0
2026_CFB_W06_JMU_GASO,2026-09-25T11:07:22.105876+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,52.1,46.7,7.1,13.2,55.0,0.1,0.0,62.0,3.0
2026_CFB_W06_CCU_MRSH,2026-09-25T11:07:22.106154+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,40.7,35.2,2.2,1.3,174.0,0.09,0.0,59.0,0.0
2026_CFB_W06_SYR_UVA,2026-09-25T11:07:22.106481+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,40.1,34.7,1.9,1.3,291.0,0.11,0.0,58.0,0.0
2026_CFB_W06_DUKE_GT,2026-09-25T11:07:23.159231+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,54.1,48.0,3.7,7.8,73.0,0.07,0.0,35.0,0.0
2026_CFB_W06_KU_UTAH,2026-09-25T11:07:24.206782+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,72.3,67.3,1.3,1.1,45.0,0.05,0.0,19.0,3.0
2026_CFB_W06_HOU_KSU,2026-09-25T11:07:25.282324+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,54.8,51.8,2.7,2.9,138.0,0.04,0.0,63.0,3.0
2026_CFB_W06_UCF_OKST,2026-09-25T11:07:26.322131+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,59.1,50.6,11.2,29.3,157.0,0.03,0.0,36.0,3.0
2026_CFB_W06_ARIZ_WVU,2026-09-25T11:07:26.322658+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,38.1,32.4,4.5,8.9,180.0,0.08,0.0,78.0,1.0
2026_CFB_W06_MINN_PUR,2026-09-25T11:07:26.323000+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,48.5,43.5,2.0,2.0,96.0,0.06,0.0,47.0,2.0
2026_CFB_W06_UCLA_ORE,2026-09-25T11:07:27.346243+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,67.0,68.3,2.3,1.1,73.0,0.15,0.0,70.0,0.0
2026_CFB_W06_MD_OSU,2026-09-25T11:07:27.346765+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,52.8,48.5,2.1,6.3,257.0,0.06,0.0,50.0,3.0
2026_CFB_W06_BALL_NU,2026-09-25T11:07:27.347107+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,52.0,49.4,1.1,1.6,11.0,0.06,0.0,66.0,2.0
2026_CFB_W06_IU_NEB,2026-09-25T11:07:27.347455+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,52.8,50.6,2.8,2.7,108.0,0.04,0.0,78.0,3.0
2026_CFB_W06_WAKE_NCSU,2026-09-25T11:07:27.347763+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,49.5,44.1,2.5,3.4,190.0,0.11,0.0,44.0,1.0
2026_CFB_W06_VT_CAL,2026-09-25T11:07:27.348057+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,80.7,82.9,3.1,3.4,201.0,0.0,0.0,50.0,3.0
2026_CFB_W06_MISS_VAN,2026-09-25T11:07:28.411361+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,52.1,46.6,2.6,2.9,121.0,0.04,0.0,39.0,3.0
2026_CFB_W06_TAM_MIZ,2026-09-25T11:07:28.411884+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,49.7,44.4,5.0,5.4,148.0,0.0,0.0,58.0,1.0
2026_CFB_W06_UGA_ALA,2026-09-25T11:07:28.412228+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,52.2,46.6,4.7,11.0,65.0,0.13,0.0,48.0,0.0
2026_CFB_W06_LSU_UK,2026-09-25T11:07:28.412578+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,41.3,34.5,4.8,5.1,202.0,0.06,0.0,52.0,1.0
2026_CFB_W06_MOH_MASS,2026-09-25T11:07:28.412887+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,37.9,32.7,3.2,4.5,172.0,0.22,0.0,77.0,0.0
2026_CFB_W06_SC_FLA,2026-09-25T11:07:28.413181+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,63.3,60.6,8.9,21.9,25.0,0.24,0.0,70.0,3.0
2026_CFB_W06_TENN_ARK,2026-09-25T11:07:28.413509+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,50.1,43.8,4.8,5.1,152.0,0.06,0.0,44.0,2.0
2026_CFB_W06_ILL_MSU,2026-09-25T11:07:28.413821+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,39.1,34.0,5.1,5.6,331.0,0.06,0.0,92.0,1.0
2026_CFB_W06_KENT_WMU,2026-09-25T11:07:28.414114+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,45.4,41.9,3.2,6.9,295.0,0.05,0.0,86.0,2.0
2026_CFB_W06_UAB_MEM,2026-09-25T11:07:29.471479+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,56.5,49.6,4.3,6.7,129.0,0.04,0.0,26.0,0.0
2026_CFB_W06_CMU_OHIO,2026-09-25T11:07:29.471961+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,43.5,38.6,2.6,2.5,200.0,0.07,0.0,64.0,1.0
2026_CFB_W06_BUF_TOL,2026-09-25T11:07:29.472310+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,47.6,41.7,5.4,13.6,275.0,0.09,0.0,58.0,2.0
2026_CFB_W06_CONN_TEM,2026-09-25T11:07:29.472640+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,49.8,43.6,5.4,17.4,232.0,0.13,0.0,50.0,0.0
2026_CFB_W06_UNC_PITT,2026-09-25T11:07:29.472945+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,48.2,42.8,4.6,13.0,247.0,0.09,0.0,58.0,3.0
2026_CFB_W06_ODU_APP,2026-09-25T11:07:30.528187+00:00,2026-10-10T04:00:00+00:00,352.9,False,False,open_meteo,36.4,30.3,2.6,1.1,322.0,0.11,0.0,58.0,3.0
2026_CFB_W06_USM_TROY,2026-09-25T17:05:39.364073+00:00,2026-10-07T00:00:00+00:00,270.9,False,False,open_meteo,80.6,88.3,1.7,2.7,230.0,0.32,0.0,72.0,3.0
2026_CFB_W06_JXST_KENN,2026-09-25T17:05:40.479432+00:00,2026-10-07T23:00:00+00:00,293.9,False,False,open_meteo,82.2,86.3,5.0,17.4,243.0,0.13,0.004,59.0,51.0
2026_CFB_W06_NMSU_FIU,2026-09-25T17:05:40.479973+00:00,2026-10-07T23:30:00+00:00,294.4,False,False,open_meteo,85.4,89.1,11.9,13.4,103.0,0.73,0.0,63.0,2.0
2026_CFB_W06_SHSU_LIB,2026-09-25T17:05:41.624358+00:00,2026-10-08T23:00:00+00:00,317.9,False,False,open_meteo,66.2,64.5,9.3,24.4,294.0,0.13,0.0,72.0,3.0
2026_CFB_W06_MOST_WKU,2026-09-25T17:05:41.624907+00:00,2026-10-08T23:00:00+00:00,317.9,False,False,open_meteo,61.7,56.8,11.0,17.9,333.0,0.07,0.0,63.0,3.0
2026_CFB_W06_USF_UTSA,2026-09-25T17:05:41.625166+00:00,2026-10-08T23:30:00+00:00,318.4,True,False,open_meteo,,,,,,,,,
2026_CFB_W06_USA_ARST,2026-09-25T17:05:41.625557+00:00,2026-10-08T23:30:00+00:00,318.4,False,False,open_meteo,63.7,58.1,12.6,19.2,347.0,0.04,0.0,58.0,3.0
2026_CFB_W06_FSU_LOU,2026-09-25T17:05:41.625985+00:00,2026-10-09T23:00:00+00:00,341.9,False,False,open_meteo,59.7,54.8,5.8,13.2,344.0,0.13,0.0,47.0,0.0
2026_CFB_W06_IOWA_WASH,2026-09-25T17:05:41.626392+00:00,2026-10-10T01:00:00+00:00,343.9,False,False,open_meteo,63.5,59.9,8.6,14.5,353.0,0.1,0.0,61.0,0.0
2026_CFB_W06_WYO_SJSU,2026-09-25T17:05:42.777165+00:00,2026-10-10T01:00:00+00:00,343.9,False,False,open_meteo,83.4,77.0,5.1,7.2,308.0,0.01,0.0,14.0,0.0
2026_CFB_W06_WSU_USU,2026-09-25T17:05:42.777692+00:00,2026-10-10T01:00:00+00:00,343.9,False,False,open_meteo,68.7,65.5,2.0,3.6,333.0,0.02,0.0,36.0,0.0
2026_CFB_W06_ISU_BYU,2026-09-25T17:05:43.897773+00:00,2026-10-10T02:15:00+00:00,345.2,False,False,open_meteo,66.7,65.1,1.6,3.6,135.0,0.05,0.0,48.0,1.0
2026_CFB_W06_NEV_UTEP,2026-09-25T17:05:43.898317+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,77.2,76.4,10.6,11.0,115.0,0.05,0.0,57.0,3.0
2026_CFB_W06_CLT_UNT,2026-09-25T17:05:43.898744+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,62.7,60.3,5.3,4.7,123.0,0.1,0.0,61.0,0.0
2026_CFB_W06_USC_PSU,2026-09-25T17:05:43.899184+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,43.8,38.1,8.1,18.8,276.0,0.04,0.0,87.0,3.0
2026_CFB_W06_RICE_ECU,2026-09-25T17:05:43.899591+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,53.3,50.1,5.4,10.5,360.0,0.2,0.0,78.0,1.0
2026_CFB_W06_HAW_ASU,2026-09-25T17:05:43.900006+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,88.7,88.5,9.0,7.4,277.0,0.0,0.0,39.0,0.0
2026_CFB_W06_SAC_BGSU,2026-09-25T17:05:43.900401+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,45.3,38.7,7.2,9.8,284.0,0.09,0.0,64.0,0.0
2026_CFB_W06_UL_LT,2026-09-25T17:05:43.900798+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,56.9,54.5,4.3,9.2,55.0,0.06,0.0,72.0,0.0
2026_CFB_W06_JMU_GASO,2026-09-25T17:05:43.901250+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,64.4,61.5,8.3,21.0,57.0,0.18,0.0,64.0,0.0
2026_CFB_W06_CCU_MRSH,2026-09-25T17:05:43.901634+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,43.5,39.5,2.5,3.1,270.0,0.14,0.0,77.0,0.0
2026_CFB_W06_SYR_UVA,2026-09-25T17:05:43.902036+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,49.7,45.7,3.4,5.4,262.0,0.12,0.0,68.0,2.0
2026_CFB_W06_DUKE_GT,2026-09-25T17:05:45.040856+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,58.9,53.8,7.7,18.1,352.0,0.19,0.0,55.0,0.0
2026_CFB_W06_KU_UTAH,2026-09-25T17:05:46.190262+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,64.1,63.1,1.1,1.3,281.0,0.0,0.0,56.0,2.0
2026_CFB_W06_HOU_KSU,2026-09-25T17:05:47.327095+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,55.9,52.8,6.0,5.8,180.0,0.05,0.0,75.0,0.0
2026_CFB_W06_UCF_OKST,2026-09-25T17:05:48.470781+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,58.8,54.5,6.3,7.2,117.0,0.05,0.0,57.0,0.0
2026_CFB_W06_ARIZ_WVU,2026-09-25T17:05:48.471325+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,44.2,39.4,7.3,19.5,258.0,0.13,0.0,95.0,3.0
2026_CFB_W06_MINN_PUR,2026-09-25T17:05:48.471752+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,45.5,41.9,3.2,3.6,335.0,0.18,0.0,84.0,0.0
2026_CFB_W06_UCLA_ORE,2026-09-25T17:05:49.624959+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,54.1,51.8,3.8,1.6,28.0,0.08,0.0,78.0,0.0
2026_CFB_W06_MD_OSU,2026-09-25T17:05:49.625489+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,48.4,43.8,3.6,10.5,300.0,0.1,0.0,63.0,1.0
2026_CFB_W06_BALL_NU,2026-09-25T17:05:49.625935+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,52.9,48.1,6.1,9.4,298.0,0.17,0.0,63.0,0.0
2026_CFB_W06_IU_NEB,2026-09-25T17:05:49.626364+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,54.8,51.1,8.2,20.8,193.0,0.02,0.0,81.0,2.0
2026_CFB_W06_WAKE_NCSU,2026-09-25T17:05:49.626782+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,54.8,49.3,8.0,22.1,342.0,0.13,0.0,60.0,0.0
2026_CFB_W06_VT_CAL,2026-09-25T17:05:49.627208+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,71.6,67.3,3.4,2.0,184.0,0.0,0.0,29.0,0.0
2026_CFB_W06_MISS_VAN,2026-09-25T17:05:50.734729+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,55.2,51.0,3.1,9.6,4.0,0.09,0.0,51.0,0.0
2026_CFB_W06_TAM_MIZ,2026-09-25T17:05:50.735262+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,50.4,48.0,1.0,2.2,63.0,0.17,0.0,73.0,0.0
2026_CFB_W06_UGA_ALA,2026-09-25T17:05:50.735678+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,57.9,53.9,5.9,19.5,18.0,0.05,0.0,60.0,0.0
2026_CFB_W06_LSU_UK,2026-09-25T17:05:50.736108+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,44.8,39.3,4.0,4.0,357.0,0.14,0.0,60.0,0.0
2026_CFB_W06_MOH_MASS,2026-09-25T17:05:50.736510+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,46.1,43.5,3.3,4.7,196.0,0.06,0.0,96.0,1.0
2026_CFB_W06_SC_FLA,2026-09-25T17:05:50.736929+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,71.7,75.0,3.0,3.4,343.0,0.29,0.0,74.0,3.0
2026_CFB_W06_TENN_ARK,2026-09-25T17:05:50.737326+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,51.4,47.7,2.9,2.5,99.0,0.16,0.0,64.0,0.0
2026_CFB_W06_ILL_MSU,2026-09-25T17:05:50.737726+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,39.6,33.2,6.2,9.4,316.0,0.09,0.0,75.0,0.0
2026_CFB_W06_KENT_WMU,2026-09-25T17:05:50.738150+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,40.7,35.0,6.8,14.5,316.0,0.11,0.0,89.0,0.0
2026_CFB_W06_UAB_MEM,2026-09-25T17:05:51.885733+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,60.8,56.5,3.6,6.5,7.0,0.09,0.0,43.0,0.0
2026_CFB_W06_CMU_OHIO,2026-09-25T17:05:51.886274+00:00,2026-10-10T04:00:00+00:00,346.9,False,False,open_meteo,46.4,42.1,4.3,7.6,249.0,0.15,0.0,78.0,3.0
