injury_row_id,league,season,week,game_id,team_id,player_id,position,depth_slot,status,practice_status,injury_desc,report_date,source,entered_by,retrieved_at,effective_at
NFL_BAL_00-0032965_2022W01_DOUBTFUL_LP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_BAL,NFL_P_00-0032965,OL,,DOUBTFUL,LP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_BAL_00-0032165_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_BAL,NFL_P_00-0032165,CB,,QUESTIONABLE,DNP,Not injury related - resting player,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_BAL_00-0036158_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_BAL,NFL_P_00-0036158,RB,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_BUF_00-0031588_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_BUF_LAR,NFL_BUF,NFL_P_00-0031588,WR,,UNKNOWN,LP,Not injury related - resting player,2022-09-08,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-08T00:00:00
NFL_BUF_00-0036560_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_BUF_LAR,NFL_BUF,NFL_P_00-0036560,OL,,QUESTIONABLE,LP,Foot,2022-09-08,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-08T00:00:00
NFL_BUF_00-0036590_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_BUF_LAR,NFL_BUF,NFL_P_00-0036590,TE,,QUESTIONABLE,LP,Hamstring,2022-09-08,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-08T00:00:00
NFL_CAR_00-0038113_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_CLE_CAR,NFL_CAR,NFL_P_00-0038113,LB,,QUESTIONABLE,LP,Thigh,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CHI_00-0037745_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_SF_CHI,NFL_CHI,NFL_P_00-0037745,WR,,DOUBTFUL,DNP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CHI_00-0037082_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_SF_CHI,NFL_CHI,NFL_P_00-0037082,EDGE,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CIN_00-0036194_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_PIT_CIN,NFL_CIN,NFL_P_00-0036194,TE,,OUT,DNP,Quadricep,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CIN_00-0035771_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_PIT_CIN,NFL_CIN,NFL_P_00-0035771,TE,,QUESTIONABLE,FP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CIN_00-0033292_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_PIT_CIN,NFL_CIN,NFL_P_00-0033292,WR,,QUESTIONABLE,LP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CLE_00-0035638_2022W01_NA_DNP,NFL,2022,1,2022_NFL_W01_CLE_CAR,NFL_CLE,NFL_P_00-0035638,CB,,UNKNOWN,DNP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CLE_00-0037300_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_CLE_CAR,NFL_CLE,NFL_P_00-0037300,WR,,QUESTIONABLE,DNP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CLE_00-0029963_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_CLE_CAR,NFL_CLE,NFL_P_00-0029963,OL,,QUESTIONABLE,FP,Elbow,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_CLE_00-0033057_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_CLE_CAR,NFL_CLE,NFL_P_00-0033057,OL,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_DAL_00-0034764_2022W01_OUT_LP,NFL,2022,1,2022_NFL_W01_TB_DAL,NFL_DAL,NFL_P_00-0034764,WR,,OUT,LP,Knee,2022-09-11,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-11T00:00:00
NFL_DAL_00-0032454_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_TB_DAL,NFL_DAL,NFL_P_00-0032454,S,,QUESTIONABLE,DNP,Neck,2022-09-11,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-11T00:00:00
NFL_DEN_00-0034368_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_DEN,NFL_P_00-0034368,LB,,DOUBTFUL,DNP,Calf,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_DEN_00-0032197_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_DEN,NFL_P_00-0032197,EDGE,,QUESTIONABLE,LP,Shoulder,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_DEN_00-0036412_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_DEN,NFL_P_00-0036412,WR,,QUESTIONABLE,LP,Knee,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_DEN_00-0031433_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_DEN,NFL_P_00-0031433,OL,,QUESTIONABLE,LP,Knee,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_DET_00-0036749_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_PHI_DET,NFL_DET,NFL_P_00-0036749,OL,,OUT,DNP,Back,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_DET_00-0036954_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_PHI_DET,NFL_DET,NFL_P_00-0036954,EDGE,,OUT,DNP,Back,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_DET_00-0036993_2022W01_DOUBTFUL_LP,NFL,2022,1,2022_NFL_W01_PHI_DET,NFL_DET,NFL_P_00-0036993,CB,,DOUBTFUL,LP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_DET_00-0036249_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_PHI_DET,NFL_DET,NFL_P_00-0036249,LB,,QUESTIONABLE,LP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_DET_00-0034345_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_PHI_DET,NFL_DET,NFL_P_00-0034345,OL,,QUESTIONABLE,LP,Groin,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_GB_00-0034968_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_GB,NFL_P_00-0034968,S,,UNKNOWN,LP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_GB_00-0033757_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_GB,NFL_P_00-0033757,TE,,UNKNOWN,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_GB_00-0034521_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_GB,NFL_P_00-0034521,WR,,DOUBTFUL,DNP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_GB_00-0030074_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_GB,NFL_P_00-0030074,OL,,QUESTIONABLE,DNP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_GB_00-0035526_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_GB,NFL_P_00-0035526,OL,,QUESTIONABLE,LP,Pectoral,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_HOU_00-0028339_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_IND_HOU,NFL_HOU,NFL_P_00-0028339,EDGE,,DOUBTFUL,DNP,Thigh,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_HOU_00-0034831_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_IND_HOU,NFL_HOU,NFL_P_00-0034831,EDGE,,QUESTIONABLE,DNP,Thigh,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_IND_00-0034846_2022W01_OUT_LP,NFL,2022,1,2022_NFL_W01_IND_HOU,NFL_IND,NFL_P_00-0034846,LB,,OUT,LP,Back,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_IND_00-0029419_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_IND_HOU,NFL_IND,NFL_P_00-0029419,OL,,QUESTIONABLE,FP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_JAX_00-0033889_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_JAX_WAS,NFL_JAX,NFL_P_00-0033889,OL,,UNKNOWN,LP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_JAX_00-0034275_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_JAX_WAS,NFL_JAX,NFL_P_00-0034275,DL,,QUESTIONABLE,LP,Calf,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_KC_00-0032210_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_KC_ARI,NFL_KC,NFL_P_00-0032210,EDGE,,UNKNOWN,LP,Illness,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_LAR_00-0036415_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_BUF_LAR,NFL_LAR,NFL_P_00-0036415,WR,,OUT,DNP,Knee,2022-09-08,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-08T00:00:00
NFL_LAC_00-0034591_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_LV_LAC,NFL_LAC,NFL_P_00-0034591,CB,,DOUBTFUL,DNP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_LAC_00-0035329_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_LV_LAC,NFL_LAC,NFL_P_00-0035329,TE,,DOUBTFUL,DNP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_LAC_00-0035262_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_LV_LAC,NFL_LAC,NFL_P_00-0035262,LB,,QUESTIONABLE,LP,Back,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0030067_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0030067,OL,,UNKNOWN,LP,Not injury related - resting player,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0029249_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0029249,LB,,UNKNOWN,LP,Not injury related - resting player,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0036020_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0036020,RB,,QUESTIONABLE,LP,Heel,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0037348_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0037348,TE,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0036213_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0036213,DL,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0031555_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0031555,S,,QUESTIONABLE,LP,Pectoral,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIA_00-0035272_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_MIA,NFL_P_00-0035272,LB,,QUESTIONABLE,LP,Illness,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIN_00-0034972_2022W01_NA_DNP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_MIN,NFL_P_00-0034972,RB,,UNKNOWN,DNP,Not injury related - personal matter,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIN_00-0037245_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_MIN,NFL_P_00-0037245,S,,QUESTIONABLE,DNP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_MIN_00-0033093_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_GB_MIN,NFL_MIN,NFL_P_00-0033093,EDGE,,QUESTIONABLE,FP,Biceps,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NE_00-0036872_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_NE,NFL_P_00-0036872,S,,QUESTIONABLE,LP,Groin,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NE_00-0034960_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_NE,NFL_P_00-0034960,WR,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NE_00-0032200_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_NE,NFL_P_00-0032200,WR,,QUESTIONABLE,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NE_00-0036559_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_NE,NFL_P_00-0036559,CB,,QUESTIONABLE,LP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NE_00-0034833_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NE_MIA,NFL_NE,NFL_P_00-0034833,OL,,QUESTIONABLE,LP,Back,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0037433_2022W01_NA_DNP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0037433,OL,,UNKNOWN,DNP,Illness,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0036937_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0036937,CB,,OUT,DNP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0034765_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0034765,WR,,OUT,DNP,Shoulder,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0032450_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0032450,RB,,OUT,DNP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0030459_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0030459,S,,QUESTIONABLE,DNP,Illness,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0034116_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0034116,S,,QUESTIONABLE,LP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0032765_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0032765,WR,,QUESTIONABLE,LP,Hamstring,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NO_00-0036930_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NO_ATL,NFL_NO,NFL_P_00-0036930,OL,,QUESTIONABLE,LP,Hip,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYG_00-0032385_2022W01_NA_LP,NFL,2022,1,2022_NFL_W01_NYG_TEN,NFL_NYG,NFL_P_00-0032385,WR,,UNKNOWN,LP,Achilles,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYG_00-0036552_2022W01_DOUBTFUL_LP,NFL,2022,1,2022_NFL_W01_NYG_TEN,NFL_NYG,NFL_P_00-0036552,LB,,DOUBTFUL,LP,Calf,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYG_00-0037611_2022W01_DOUBTFUL_LP,NFL,2022,1,2022_NFL_W01_NYG_TEN,NFL_NYG,NFL_P_00-0037611,LB,,DOUBTFUL,LP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYG_00-0038123_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_NYG_TEN,NFL_NYG,NFL_P_00-0038123,S,,QUESTIONABLE,LP,Collarbone,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYJ_00-0026166_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_NYJ,NFL_P_00-0026166,OL,,OUT,DNP,Shoulder,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYJ_00-0037013_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_NYJ,NFL_P_00-0037013,QB,,OUT,DNP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYJ_00-0032466_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_NYJ,NFL_P_00-0032466,OL,,QUESTIONABLE,FP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYJ_00-0033770_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_NYJ,NFL_P_00-0033770,CB,,QUESTIONABLE,FP,Calf,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYJ_00-0033300_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_NYJ,NFL_P_00-0033300,OL,,QUESTIONABLE,FP,Ankle,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_NYJ_00-0034384_2022W01_QUESTIONABLE_FP,NFL,2022,1,2022_NFL_W01_BAL_NYJ,NFL_NYJ,NFL_P_00-0034384,CB,,QUESTIONABLE,FP,Knee,2022-09-10,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-10T00:00:00
NFL_SEA_00-0031367_2022W01_NA_DNP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_SEA,NFL_P_00-0031367,OL,,UNKNOWN,DNP,Knee,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_SEA_00-0031156_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_SEA,NFL_P_00-0031156,LS,,OUT,DNP,Shoulder,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_SEA_00-0036426_2022W01_OUT_DNP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_SEA,NFL_P_00-0036426,EDGE,,OUT,DNP,Knee,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_SEA_00-0033103_2022W01_DOUBTFUL_DNP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_SEA,NFL_P_00-0033103,CB,,DOUBTFUL,DNP,Groin,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_SEA_00-0038134_2022W01_QUESTIONABLE_DNP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_SEA,NFL_P_00-0038134,RB,,QUESTIONABLE,DNP,Hernia,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
NFL_SEA_00-0036417_2022W01_QUESTIONABLE_LP,NFL,2022,1,2022_NFL_W01_DEN_SEA,NFL_SEA,NFL_P_00-0036417,OL,,QUESTIONABLE,LP,Knee,2022-09-12,nflverse,,2026-09-07T05:46:50.365367+00:00,2022-09-12T00:00:00
