injury_row_id,league,season,week,game_id,team_id,player_id,position,depth_slot,status,practice_status,injury_desc,report_date,source,entered_by,retrieved_at,effective_at
NFL_ATL_00-0038628_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_ATL,NFL_P_00-0038628,S,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_ATL_00-0040224_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_ATL,NFL_P_00-0040224,OL,,OUT,DNP,Calf,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_BAL_00-0033376_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_BAL_BUF,NFL_BAL,NFL_P_00-0033376,RB,,OUT,DNP,Calf,2025-09-07,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-07T00:00:00
NFL_BAL_00-0037838_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_BAL_BUF,NFL_BAL,NFL_P_00-0037838,TE,,OUT,DNP,Foot,2025-09-07,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-07T00:00:00
NFL_BUF_00-0033884_2025W01_DOUBTFUL_DNP,NFL,2025,1,2025_NFL_W01_BAL_BUF,NFL_BUF,NFL_P_00-0033884,CB,,DOUBTFUL,DNP,Groin,2025-09-07,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-07T00:00:00
NFL_BUF_00-0036162_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_BAL_BUF,NFL_BUF,NFL_P_00-0036162,K,,OUT,DNP,Hip,2025-09-07,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-07T00:00:00
NFL_BUF_00-0039873_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_BAL_BUF,NFL_BUF,NFL_P_00-0039873,DL,,UNKNOWN,DNP,Achilles,2025-09-07,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-07T00:00:00
NFL_CAR_00-0032889_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_CAR,NFL_P_00-0032889,EDGE,,UNKNOWN,LP,Groin,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_CAR_00-0036325_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_CAR,NFL_P_00-0036325,OL,,UNKNOWN,LP,Foot,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_CAR_00-0036417_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_CAR,NFL_P_00-0036417,OL,,UNKNOWN,LP,Shoulder,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_CAR_00-0037229_2025W01_DOUBTFUL_LP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_CAR,NFL_P_00-0037229,OL,,DOUBTFUL,LP,Illness,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_CAR_00-0038105_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_CAR,NFL_P_00-0038105,CB,,OUT,DNP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_CHI_00-0035386_2025W01_DOUBTFUL_DNP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_CHI,NFL_P_00-0035386,LB,,DOUBTFUL,DNP,Hamstring,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_CHI_00-0036292_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_CHI,NFL_P_00-0036292,CB,,QUESTIONABLE,LP,Calf,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_CHI_00-0037129_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_CHI,NFL_P_00-0037129,CB,,QUESTIONABLE,LP,Groin,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_CHI_00-0038111_2025W01_QUESTIONABLE_NA,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_CHI,NFL_P_00-0038111,CB,,QUESTIONABLE,,Hamstring,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_CHI_00-0039021_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_CHI,NFL_P_00-0039021,RB,,QUESTIONABLE,LP,Foot,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_CLE_00-0039895_2025W01_OUT_LP,NFL,2025,1,2025_NFL_W01_CIN_CLE,NFL_CLE,NFL_P_00-0039895,DL,,OUT,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_CLE_00-0040261_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_CIN_CLE,NFL_CLE,NFL_P_00-0040261,LB,,UNKNOWN,LP,Achilles,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DAL_00-0038126_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_DAL_PHI,NFL_DAL,NFL_P_00-0038126,DL,,OUT,DNP,Back,2025-09-04,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-04T00:00:00
NFL_DEN_00-0034982_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TEN_DEN,NFL_DEN,NFL_P_00-0034982,LB,,OUT,DNP,Quadricep,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DEN_00-0035763_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TEN_DEN,NFL_DEN,NFL_P_00-0035763,DL,,OUT,DNP,Calf,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DEN_00-0038783_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TEN_DEN,NFL_DEN,NFL_P_00-0038783,TE,,OUT,DNP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DET_00-0032381_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_DET,NFL_P_00-0032381,OL,,UNKNOWN,DNP,Not injury related - resting player,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DET_00-0034729_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_DET,NFL_P_00-0034729,OL,,OUT,DNP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DET_00-0038660_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_DET,NFL_P_00-0038660,LB,,OUT,DNP,Elbow,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_DET_00-0039364_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_DET,NFL_P_00-0039364,RB,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0035526_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0035526,OL,,UNKNOWN,LP,Hip,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0036677_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0036677,S,,QUESTIONABLE,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0036871_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0036871,CB,,QUESTIONABLE,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0036932_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0036932,LB,,QUESTIONABLE,LP,Back,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0038393_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0038393,WR,,QUESTIONABLE,LP,Calf,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0039146_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0039146,WR,,QUESTIONABLE,LP,Foot,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0040009_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0040009,WR,,QUESTIONABLE,LP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_GB_00-0040010_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_DET_GB,NFL_GB,NFL_P_00-0040010,EDGE,,QUESTIONABLE,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_HOU_00-0034419_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_HOU_LAR,NFL_HOU,NFL_P_00-0034419,WR,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_HOU_00-0034775_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_HOU_LAR,NFL_HOU,NFL_P_00-0034775,WR,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_HOU_00-0038131_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_HOU_LAR,NFL_HOU,NFL_P_00-0038131,OL,,QUESTIONABLE,LP,Abdomen,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_IND_00-0032378_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_IND,NFL_P_00-0032378,DL,,UNKNOWN,DNP,Not injury related - resting player,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_IND_00-0037120_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_IND,NFL_P_00-0037120,RB,,QUESTIONABLE,LP,Elbow,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_JAX_00-0036655_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_JAX,NFL_P_00-0036655,OL,,QUESTIONABLE,LP,Shoulder,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_JAX_00-0037313_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_JAX,NFL_P_00-0037313,CB,,OUT,DNP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_JAX_00-0040146_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_CAR_JAX,NFL_JAX,NFL_P_00-0040146,OL,,OUT,DNP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_KC_00-0040646_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_KC_LAC,NFL_KC,NFL_P_00-0040646,WR,,OUT,DNP,Knee,2025-09-05,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-05T00:00:00
NFL_KC_00-0040748_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_KC_LAC,NFL_KC,NFL_P_00-0040748,DL,,QUESTIONABLE,LP,Ankle,2025-09-05,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-05T00:00:00
NFL_LAR_00-0032242_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_HOU_LAR,NFL_LAR,NFL_P_00-0032242,OL,,UNKNOWN,DNP,Not injury related - resting player,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_LAR_00-0033783_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_HOU_LAR,NFL_LAR,NFL_P_00-0033783,CB,,UNKNOWN,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_LAR_00-0036603_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_HOU_LAR,NFL_LAR,NFL_P_00-0036603,OL,,UNKNOWN,LP,Illness,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_LAC_00-0036284_2025W01_QUESTIONABLE_NA,NFL,2025,1,2025_NFL_W01_KC_LAC,NFL_LAC,NFL_P_00-0036284,OL,,QUESTIONABLE,,Illness,2025-09-05,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-05T00:00:00
NFL_MIA_00-0031610_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_MIA,NFL_P_00-0031610,TE,,OUT,DNP,Hip,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_MIA_00-0034347_2025W01_QUESTIONABLE_DNP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_MIA,NFL_P_00-0034347,OL,,QUESTIONABLE,DNP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_MIA_00-0036620_2025W01_QUESTIONABLE_FP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_MIA,NFL_P_00-0036620,WR,,QUESTIONABLE,FP,Concussion,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_MIA_00-0038684_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_MIA,NFL_P_00-0038684,CB,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_MIA_00-0039874_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_MIA_IND,NFL_MIA,NFL_P_00-0039874,RB,,OUT,DNP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_MIN_00-0029606_2025W01_OUT_LP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_MIN,NFL_P_00-0029606,S,,OUT,LP,Illness,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_MIN_00-0036616_2025W01_QUESTIONABLE_FP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_MIN,NFL_P_00-0036616,OL,,QUESTIONABLE,FP,Knee,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_MIN_00-0038440_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_MIN,NFL_P_00-0038440,RB,,OUT,DNP,Ankle,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_MIN_00-0040624_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_MIN_CHI,NFL_MIN,NFL_P_00-0040624,DL,,OUT,DNP,Hamstring,2025-09-08,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-08T00:00:00
NFL_NE_00-0036981_2025W01_NA_LP,NFL,2025,1,2025_NFL_W01_LV_NE,NFL_NE,NFL_P_00-0036981,DL,,UNKNOWN,LP,Not injury related - other,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NE_00-0039147_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_LV_NE,NFL_NE,NFL_P_00-0039147,CB,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NE_00-0039770_2025W01_OUT_FP,NFL,2025,1,2025_NFL_W01_LV_NE,NFL_NE,NFL_P_00-0039770,CB,,OUT,FP,Groin,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NE_00-0040699_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_LV_NE,NFL_NE,NFL_P_00-0040699,OL,,QUESTIONABLE,LP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NO_00-0036321_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_ARI_NO,NFL_NO,NFL_P_00-0036321,EDGE,,OUT,DNP,Calf,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NO_00-0037241_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_ARI_NO,NFL_NO,NFL_P_00-0037241,OL,,OUT,DNP,Toe,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NO_00-0038588_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_ARI_NO,NFL_NO,NFL_P_00-0038588,S,,QUESTIONABLE,LP,Oblique,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NYG_00-0036386_2025W01_DOUBTFUL_LP,NFL,2025,1,2025_NFL_W01_NYG_WAS,NFL_NYG,NFL_P_00-0036386,OL,,DOUBTFUL,LP,Foot,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NYG_00-0039337_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_NYG_WAS,NFL_NYG,NFL_P_00-0039337,WR,,UNKNOWN,DNP,Back,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NYJ_00-0034768_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_NYJ,NFL_P_00-0034768,OL,,QUESTIONABLE,LP,Hand,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NYJ_00-0036979_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_NYJ,NFL_P_00-0036979,OL,,OUT,DNP,Triceps,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_NYJ_00-0040092_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_NYJ,NFL_P_00-0040092,OL,,OUT,DNP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_PHI_00-0038400_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_DAL_PHI,NFL_PHI,NFL_P_00-0038400,QB,,OUT,DNP,Thumb,2025-09-04,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-04T00:00:00
NFL_PIT_00-0037327_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_PIT,NFL_P_00-0037327,QB,,QUESTIONABLE,LP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_PIT_00-0038577_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_PIT,NFL_P_00-0038577,LB,,QUESTIONABLE,LP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_PIT_00-0038639_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_PIT,NFL_P_00-0038639,CB,,UNKNOWN,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_PIT_00-0040678_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_PIT_NYJ,NFL_PIT,NFL_P_00-0040678,DL,,OUT,DNP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SEA_00-0034350_2025W01_OUT_LP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SEA,NFL_P_00-0034350,LB,,OUT,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SEA_00-0037093_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SEA,NFL_P_00-0037093,WR,,OUT,DNP,Hamstring,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SEA_00-0038752_2025W01_OUT_LP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SEA,NFL_P_00-0038752,WR,,OUT,LP,Concussion,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SF_00-0033280_2025W01_QUESTIONABLE_DNP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SF,NFL_P_00-0033280,RB,,QUESTIONABLE,DNP,Calf,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SF_00-0036288_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SF,NFL_P_00-0036288,EDGE,,UNKNOWN,DNP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SF_00-0040172_2025W01_DOUBTFUL_LP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SF,NFL_P_00-0040172,WR,,DOUBTFUL,LP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_SF_00-0040177_2025W01_DOUBTFUL_LP,NFL,2025,1,2025_NFL_W01_SF_SEA,NFL_SF,NFL_P_00-0040177,RB,,DOUBTFUL,LP,Finger,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TB_00-0029562_2025W01_NA_DNP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_TB,NFL_P_00-0029562,LB,,UNKNOWN,DNP,Not injury related - resting player,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TB_00-0033921_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_TB,NFL_P_00-0033921,WR,,OUT,DNP,Ankle,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TB_00-0034773_2025W01_QUESTIONABLE_FP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_TB,NFL_P_00-0034773,DL,,QUESTIONABLE,FP,Foot,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TB_00-0036406_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_TB,NFL_P_00-0036406,OL,,OUT,DNP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TB_00-0038820_2025W01_OUT_DNP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_TB,NFL_P_00-0038820,S,,OUT,DNP,Oblique,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TB_00-0040747_2025W01_OUT_LP,NFL,2025,1,2025_NFL_W01_TB_ATL,NFL_TB,NFL_P_00-0040747,CB,,OUT,LP,Quadricep,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
NFL_TEN_00-0036374_2025W01_QUESTIONABLE_LP,NFL,2025,1,2025_NFL_W01_TEN_DEN,NFL_TEN,NFL_P_00-0036374,CB,,QUESTIONABLE,LP,Knee,2025-09-06,nflverse,,2026-09-07T05:54:30.586034+00:00,2025-09-06T00:00:00
