injury_row_id,league,season,week,game_id,team_id,player_id,position,depth_slot,status,practice_status,injury_desc,report_date,source,entered_by,retrieved_at,effective_at,player_name
NFL_BUF_00-0040192_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_BUF,NFL_P_00-0040192,CB,,UNKNOWN,LP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jordan Hancock
NFL_BUF_00-0040724_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_BUF,NFL_P_00-0040724,EDGE,,UNKNOWN,DNP,Illness,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,T.J. Sanders
NFL_BUF_00-0041128_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_BUF,NFL_P_00-0041128,OL,,UNKNOWN,LP,Elbow,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ar'maj Reed-Adams
NFL_CAR_00-0031610_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0031610,TE,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Darren Waller
NFL_CAR_00-0035669_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0035669,S,,UNKNOWN,DNP,Rib,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nick Scott
NFL_CAR_00-0036934_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0036934,LB,,UNKNOWN,DNP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jaelan Phillips
NFL_CAR_00-0037244_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0037244,LB,,UNKNOWN,DNP,Calf,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Devin Lloyd
NFL_CAR_00-0038493_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0038493,LB,,UNKNOWN,DNP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Claudin Cherelus
NFL_CAR_00-0039491_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CAR,NFL_P_00-0039491,WR,,UNKNOWN,LP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jalen Coker
NFL_CIN_00-0033523_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_CIN,NFL_P_00-0033523,DL,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jonathan Allen
NFL_CIN_00-0034800_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_CIN,NFL_P_00-0034800,DL,,UNKNOWN,DNP,Achilles,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,B.J. Hill
NFL_CIN_00-0038619_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CIN_PIT,NFL_CIN,NFL_P_00-0038619,WR,,UNKNOWN,DNP,Thumb,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Andrei Iosivas
NFL_CLE_00-0035234_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CLE,NFL_P_00-0035234,OL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tytus Howard
NFL_CLE_00-0035680_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CLE,NFL_P_00-0035680,LB,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Quincy Williams
NFL_CLE_00-0036282_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CLE,NFL_P_00-0036282,S,,UNKNOWN,LP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Grant Delpit
NFL_CLE_00-0036953_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CLE,NFL_P_00-0036953,OL,,UNKNOWN,DNP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Teven Jenkins
NFL_CLE_00-0036974_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CLE,NFL_P_00-0036974,CB,,UNKNOWN,LP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tyson Campbell
NFL_CLE_00-0040685_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_CAR_CLE,NFL_CLE,NFL_P_00-0040685,DL,,UNKNOWN,LP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Mason Graham
NFL_DAL_00-0033877_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_BAL_DAL,NFL_DAL,NFL_P_00-0033877,S,,UNKNOWN,DNP,Forearm,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Malik Hooker
NFL_DAL_00-0035227_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_BAL_DAL,NFL_DAL,NFL_P_00-0035227,S,,UNKNOWN,DNP,Foot,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,P.J. Locke
NFL_DAL_00-0037839_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_BAL_DAL,NFL_DAL,NFL_P_00-0037839,CB,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Cobie Durant
NFL_DAL_00-0038556_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_BAL_DAL,NFL_DAL,NFL_P_00-0038556,LB,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,DeMarvion Overshown
NFL_DEN_00-0036158_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_DEN,NFL_P_00-0036158,RB,,UNKNOWN,LP,Hip,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,J.K. Dobbins
NFL_DEN_00-0038976_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_DEN,NFL_P_00-0038976,WR,,UNKNOWN,LP,Foot,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Marvin Mims Jr.
NFL_DEN_00-0040730_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_DEN,NFL_P_00-0040730,RB,,UNKNOWN,LP,Hamstring,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,RJ Harvey
NFL_DEN_00-0041496_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_DEN,NFL_P_00-0041496,RB,,UNKNOWN,DNP,Ankle,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Jonah Coleman
NFL_DET_00-0036272_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0036272,OL,,UNKNOWN,DNP,Foot,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ben Bartch
NFL_DET_00-0036624_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0036624,DL,,UNKNOWN,DNP,Not injury related - personal matter,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Alim McNeill
NFL_DET_00-0039408_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0039408,OL,,UNKNOWN,LP,Hip,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Christian Mahogany
NFL_DET_00-0039660_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0039660,S,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Thomas Harper
NFL_DET_00-0040728_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0040728,OL,,UNKNOWN,LP,Elbow,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tate Ratledge
NFL_DET_00-0040761_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0040761,EDGE,,UNKNOWN,LP,Illness,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ahmed Hassanein
NFL_DET_00-0041439_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NYJ_DET,NFL_DET,NFL_P_00-0041439,OL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Blake Miller
NFL_GB_00-0033109_2026W03_QUESTIONABLE_LP,NFL,2026,3,2026_NFL_W03_ATL_GB,NFL_GB,NFL_P_00-0033109,DL,,QUESTIONABLE,LP,Knee,2026-09-24,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-24T00:00:00,Javon Hargrave
NFL_GB_00-0036551_2026W03_OUT_DNP,NFL,2026,3,2026_NFL_W03_ATL_GB,NFL_GB,NFL_P_00-0036551,OL,,OUT,DNP,Knee,2026-09-24,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-24T00:00:00,Aaron Banks
NFL_GB_00-0037817_2026W03_OUT_DNP,NFL,2026,3,2026_NFL_W03_ATL_GB,NFL_GB,NFL_P_00-0037817,OL,,OUT,DNP,Knee,2026-09-24,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-24T00:00:00,Zach Bako-Bewele
NFL_GB_00-0039146_2026W03_OUT_DNP,NFL,2026,3,2026_NFL_W03_ATL_GB,NFL_GB,NFL_P_00-0039146,WR,,OUT,DNP,Neck,2026-09-24,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-24T00:00:00,Jayden Reed
NFL_GB_00-0040016_2026W03_OUT_DNP,NFL,2026,3,2026_NFL_W03_ATL_GB,NFL_GB,NFL_P_00-0040016,DL,,OUT,DNP,Calf,2026-09-24,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-24T00:00:00,Warren Brinson
NFL_GB_00-0040689_2026W03_QUESTIONABLE_LP,NFL,2026,3,2026_NFL_W03_ATL_GB,NFL_GB,NFL_P_00-0040689,DL,,QUESTIONABLE,LP,Ankle,2026-09-24,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-24T00:00:00,Anthony Campbell
NFL_HOU_00-0031364_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0031364,EDGE,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jadeveon Clowney
NFL_HOU_00-0032071_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0032071,OL,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Trent Brown
NFL_HOU_00-0034355_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0034355,S,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,M.J. Stewart
NFL_HOU_00-0034383_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0034383,TE,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dalton Schultz
NFL_HOU_00-0036554_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0036554,WR,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nico Collins
NFL_HOU_00-0037633_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0037633,LB,,UNKNOWN,DNP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jacob Hummel
NFL_HOU_00-0038127_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0038127,EDGE,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Logan Hall
NFL_HOU_00-0038131_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0038131,OL,,UNKNOWN,DNP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ed Ingram
NFL_HOU_00-0039108_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_HOU,NFL_P_00-0039108,EDGE,,UNKNOWN,LP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Will Anderson Jr.
NFL_IND_00-0030279_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_IND,NFL_P_00-0030279,WR,,UNKNOWN,LP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Keenan Allen
NFL_IND_00-0034573_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_IND,NFL_P_00-0034573,CB,,UNKNOWN,DNP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Charvarius Ward
NFL_IND_00-0035021_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_IND,NFL_P_00-0035021,WR,,UNKNOWN,DNP,Ankle,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ashton Dulin
NFL_IND_00-0036223_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_IND,NFL_P_00-0036223,RB,,UNKNOWN,LP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jonathan Taylor
NFL_IND_00-0037664_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_HOU_IND,NFL_IND,NFL_P_00-0037664,WR,,UNKNOWN,DNP,Heel,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Alec Pierce
NFL_JAX_00-0034960_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_JAX,NFL_P_00-0034960,WR,,UNKNOWN,LP,Thumb,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jakobi Meyers
NFL_JAX_00-0036262_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_JAX,NFL_P_00-0036262,DL,,UNKNOWN,LP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,DaVon Hamilton
NFL_JAX_00-0036655_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_JAX,NFL_P_00-0036655,OL,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Cole Van Lanen
NFL_JAX_00-0036985_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_JAX,NFL_P_00-0036985,OL,,UNKNOWN,LP,Elbow,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Robert Hainsey
NFL_JAX_00-0040238_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_NE_JAX,NFL_JAX,NFL_P_00-0040238,RB,,UNKNOWN,LP,Hip,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,LeQuint Allen Jr.
NFL_KC_00-0032762_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_KC,NFL_P_00-0032762,DL,,UNKNOWN,LP,Calf,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Chris Jones
NFL_KC_00-0036374_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_KC,NFL_P_00-0036374,CB,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,L'Jarius Sneed
NFL_KC_00-0038982_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_KC,NFL_P_00-0038982,S,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Chamarri Conner
NFL_KC_00-0039006_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_KC,NFL_P_00-0039006,EDGE,,UNKNOWN,LP,Quadricep,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Felix Anudike-Uzomah
NFL_KC_00-0040116_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_KC,NFL_P_00-0040116,OL,,UNKNOWN,DNP,Back,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Josh Simmons
NFL_LAR_00-0036244_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0036244,TE,,UNKNOWN,DNP,Knee,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Colby Parkinson
NFL_LAR_00-0036603_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0036603,OL,,UNKNOWN,LP,Knee,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Alaric Jackson
NFL_LAR_00-0037587_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0037587,LB,,UNKNOWN,LP,Shoulder,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Nate Landman
NFL_LAR_00-0039075_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0039075,WR,,UNKNOWN,DNP,Hip,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Puka Nacua
NFL_LAR_00-0039751_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0039751,WR,,UNKNOWN,DNP,Quadricep,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Jordan Whittington
NFL_LAR_00-0039834_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0039834,S,,UNKNOWN,DNP,Hamstring,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Kamren Kinchens
NFL_LAR_00-0040737_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAR_DEN,NFL_LAR,NFL_P_00-0040737,TE,,UNKNOWN,LP,Ankle,2026-09-27,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-27T00:00:00,Terrance Ferguson
NFL_LAC_00-0031040_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0031040,EDGE,,UNKNOWN,DNP,Not injury related - resting player,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Khalil Mack
NFL_LAC_00-0033546_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0033546,DL,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dalvin Tomlinson
NFL_LAC_00-0034790_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0034790,S,,UNKNOWN,DNP,Finger,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Derwin James
NFL_LAC_00-0035688_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0035688,OL,,UNKNOWN,DNP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Trey Pipkins
NFL_LAC_00-0036736_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0036736,OL,,UNKNOWN,DNP,Fibula,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Kayode Awosika
NFL_LAC_00-0036992_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0036992,S,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Elijah Molden
NFL_LAC_00-0037009_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0037009,OL,,UNKNOWN,LP,Groin,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Rashawn Slater
NFL_LAC_00-0038046_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0038046,TE,,UNKNOWN,DNP,Forearm,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Charlie Kolar
NFL_LAC_00-0038103_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0038103,OL,,UNKNOWN,LP,Pectoral,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Cole Strange
NFL_LAC_00-0039111_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0039111,EDGE,,UNKNOWN,LP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tuli Tuipulotu
NFL_LAC_00-0041381_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0041381,CB,,UNKNOWN,LP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Rodney Shelley
NFL_LAC_00-0041550_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LAC_BUF,NFL_LAC,NFL_P_00-0041550,WR,,UNKNOWN,DNP,Quadricep,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brenen Thompson
NFL_LV_00-0034275_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0034275,DL,,UNKNOWN,LP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Foley Fatukasi
NFL_LV_00-0037093_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0037093,WR,,UNKNOWN,LP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Dareke Young
NFL_LV_00-0037615_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0037615,LB,,UNKNOWN,LP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Nakobe Dean
NFL_LV_00-0038579_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0038579,QB,,UNKNOWN,DNP,Not injury related - personal matter,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Aidan O'Connell
NFL_LV_00-0039338_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0039338,TE,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Brock Bowers
NFL_LV_00-0040641_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0040641,CB,,UNKNOWN,LP,Foot,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Darien Porter
NFL_LV_00-0040868_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_LV_NO,NFL_LV,NFL_P_00-0040868,S,,UNKNOWN,DNP,Concussion,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Treydan Stukes
NFL_MIA_00-0037686_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0037686,LS,,UNKNOWN,LP,Shoulder,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Tucker Addington
NFL_MIA_00-0038603_2026W03_NA_DNP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0038603,EDGE,,UNKNOWN,DNP,Hamstring,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Rob Beal Jr.
NFL_MIA_00-0038824_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0038824,WR,,UNKNOWN,LP,Hip,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Ryan Miller
NFL_MIA_00-0039156_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0039156,CB,,UNKNOWN,LP,Knee,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Julius Brents
NFL_MIA_00-0039874_2026W03_NA_LP,NFL,2026,3,2026_NFL_W03_KC_MIA,NFL_MIA,NFL_P_00-0039874,RB,,UNKNOWN,LP,Stinger,2026-09-26,nflverse,,2026-09-24T11:04:27.357719+00:00,2026-09-26T00:00:00,Jaylen Wright
