game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2024_NFL_W08_MIN_LAR,2026-09-07T05:53:03.071923+00:00,2024-10-25T00:15:00+00:00,-16373.6,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W08_PHI_CIN,2026-09-07T05:53:03.392497+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,False,open_meteo_archive,56.4,51.8,3.8,12.3,71.0,,0.0,40.0,0.0,True
2024_NFL_W08_BAL_CLE,2026-09-07T05:53:03.721972+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,False,open_meteo_archive,52.9,47.9,3.1,11.0,201.0,,0.0,47.0,0.0,True
2024_NFL_W08_TEN_DET,2026-09-07T05:53:03.722354+00:00,2024-10-27T17:00:00+00:00,-16308.9,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W08_IND_HOU,2026-09-07T05:53:04.047916+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,True,open_meteo_archive,81.9,87.0,2.0,8.7,74.0,,0.0,54.0,0.0,True
2024_NFL_W08_GB_JAX,2026-09-07T05:53:04.365228+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,False,open_meteo_archive,80.1,86.8,1.7,9.4,195.0,,0.0,60.0,0.0,True
2024_NFL_W08_ARI_MIA,2026-09-07T05:53:04.691297+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,False,open_meteo_archive,81.4,82.5,11.4,22.4,59.0,,0.0,51.0,3.0,True
2024_NFL_W08_NYJ_NE,2026-09-07T05:53:05.024106+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,False,open_meteo_archive,51.8,43.5,7.9,19.9,262.0,,0.0,27.0,0.0,True
2024_NFL_W08_ATL_TB,2026-09-07T05:53:05.347077+00:00,2024-10-27T17:00:00+00:00,-16308.9,False,False,open_meteo_archive,80.2,83.2,5.9,13.4,47.0,,0.0,56.0,3.0,True
2024_NFL_W08_NO_LAC,2026-09-07T05:53:05.347450+00:00,2024-10-27T20:05:00+00:00,-16305.8,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W08_BUF_SEA,2026-09-07T05:53:05.662863+00:00,2024-10-27T20:05:00+00:00,-16305.8,False,False,open_meteo_archive,55.5,48.6,15.4,30.9,202.0,,0.004,78.0,51.0,True
2024_NFL_W08_CAR_DEN,2026-09-07T05:53:05.976099+00:00,2024-10-27T20:25:00+00:00,-16305.5,False,False,open_meteo_archive,77.8,70.4,3.6,10.1,360.0,,0.0,9.0,3.0,True
2024_NFL_W08_KC_LV,2026-09-07T05:53:05.976480+00:00,2024-10-27T20:25:00+00:00,-16305.5,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W08_CHI_WAS,2026-09-07T05:53:06.286026+00:00,2024-10-27T20:25:00+00:00,-16305.5,False,False,open_meteo_archive,57.1,51.8,1.9,8.3,298.0,,0.0,32.0,0.0,True
2024_NFL_W08_DAL_SF,2026-09-07T05:53:06.594785+00:00,2024-10-28T00:20:00+00:00,-16301.6,False,False,open_meteo_archive,68.3,66.3,11.2,19.5,323.0,,0.0,71.0,3.0,True
2024_NFL_W08_NYG_PIT,2026-09-07T05:53:06.903694+00:00,2024-10-29T00:15:00+00:00,-16277.6,False,False,open_meteo_archive,52.3,48.2,4.6,8.9,167.0,,0.0,65.0,2.0,True
