game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2024_NFL_W07_DEN_NO,2026-09-07T05:52:59.153655+00:00,2024-10-18T00:15:00+00:00,-16541.6,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W07_NE_JAX,2026-09-07T05:52:59.487188+00:00,2024-10-20T13:30:00+00:00,-16480.4,False,False,open_meteo_archive,62.2,57.6,19.4,36.9,210.0,,0.028,94.0,53.0,True
2024_NFL_W07_SEA_ATL,2026-09-07T05:52:59.835064+00:00,2024-10-20T17:00:00+00:00,-16476.9,False,True,open_meteo_archive,70.3,68.9,3.8,11.9,53.0,,0.0,37.0,0.0,True
2024_NFL_W07_TEN_BUF,2026-09-07T05:53:00.154992+00:00,2024-10-20T17:00:00+00:00,-16476.9,False,False,open_meteo_archive,64.0,58.6,12.3,25.1,236.0,,0.0,56.0,0.0,True
2024_NFL_W07_CIN_CLE,2026-09-07T05:53:00.474139+00:00,2024-10-20T17:00:00+00:00,-16476.9,False,False,open_meteo_archive,62.9,59.4,8.6,10.5,249.0,,0.0,59.0,0.0,True
2024_NFL_W07_HOU_GB,2026-09-07T05:53:00.794206+00:00,2024-10-20T17:00:00+00:00,-16476.9,False,False,open_meteo_archive,70.8,65.2,11.7,23.3,227.0,,0.0,44.0,0.0,True
2024_NFL_W07_MIA_IND,2026-09-07T05:53:01.112933+00:00,2024-10-20T17:00:00+00:00,-16476.9,False,True,open_meteo_archive,67.8,65.0,4.7,12.5,248.0,,0.0,42.0,0.0,True
2024_NFL_W07_DET_MIN,2026-09-07T05:53:01.113295+00:00,2024-10-20T17:00:00+00:00,-16476.9,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W07_PHI_NYG,2026-09-07T05:53:01.436388+00:00,2024-10-20T17:00:00+00:00,-16476.9,False,False,open_meteo_archive,71.4,68.8,3.0,9.6,266.0,,0.0,32.0,0.0,True
2024_NFL_W07_LV_LAR,2026-09-07T05:53:01.436750+00:00,2024-10-20T20:05:00+00:00,-16473.8,True,False,open_meteo_archive,,,,,,,,,,True
2024_NFL_W07_CAR_WAS,2026-09-07T05:53:01.780281+00:00,2024-10-20T20:05:00+00:00,-16473.8,False,False,open_meteo_archive,71.2,68.0,3.5,10.3,287.0,,0.0,37.0,0.0,True
2024_NFL_W07_KC_SF,2026-09-07T05:53:02.102311+00:00,2024-10-20T20:25:00+00:00,-16473.5,False,False,open_meteo_archive,81.6,76.7,2.7,8.9,52.0,,0.0,10.0,0.0,True
2024_NFL_W07_NYJ_PIT,2026-09-07T05:53:02.424972+00:00,2024-10-21T00:20:00+00:00,-16469.6,False,False,open_meteo_archive,56.3,52.8,4.9,7.4,262.0,,0.0,64.0,0.0,True
2024_NFL_W07_BAL_TB,2026-09-07T05:53:02.745781+00:00,2024-10-22T00:15:00+00:00,-16445.6,False,False,open_meteo_archive,75.7,76.3,13.4,22.8,52.0,,0.0,74.0,0.0,True
2024_NFL_W07_LAC_ARI,2026-09-07T05:53:03.071524+00:00,2024-10-22T01:00:00+00:00,-16444.9,False,True,open_meteo_archive,80.2,74.3,4.4,4.9,267.0,,0.0,17.0,0.0,True
