game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2023_NFL_W17_NYJ_CLE,2026-09-07T05:51:01.460709+00:00,2023-12-29T01:15:00+00:00,-23596.6,False,False,open_meteo_archive,42.7,35.7,9.6,11.2,216.0,,0.0,80.0,3.0,True
2023_NFL_W17_DET_DAL,2026-09-07T05:51:01.772009+00:00,2023-12-31T01:15:00+00:00,-23548.6,False,True,open_meteo_archive,52.2,45.8,7.7,11.6,172.0,,0.0,54.0,0.0,True
2023_NFL_W17_MIA_BAL,2026-09-07T05:51:02.077363+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,46.9,38.8,9.2,18.6,263.0,,0.0,52.0,3.0,True
2023_NFL_W17_NE_BUF,2026-09-07T05:51:02.386940+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,36.9,29.3,8.3,18.1,246.0,,0.0,77.0,3.0,True
2023_NFL_W17_ATL_CHI,2026-09-07T05:51:02.713434+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,32.9,23.1,12.2,18.3,298.0,,0.004,77.0,71.0,True
2023_NFL_W17_TEN_HOU,2026-09-07T05:51:03.026138+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,True,open_meteo_archive,67.6,67.0,6.6,13.4,215.0,,0.0,65.0,0.0,True
2023_NFL_W17_LV_IND,2026-09-07T05:51:03.332861+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,True,open_meteo_archive,35.2,26.5,10.2,19.7,280.0,,0.0,74.0,3.0,True
2023_NFL_W17_CAR_JAX,2026-09-07T05:51:03.638451+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,55.7,52.0,5.2,12.8,260.0,,0.0,57.0,0.0,True
2023_NFL_W17_LAR_NYG,2026-09-07T05:51:03.944142+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,43.0,34.7,8.7,17.7,293.0,,0.0,52.0,3.0,True
2023_NFL_W17_ARI_PHI,2026-09-07T05:51:04.248738+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,45.1,37.0,9.0,19.9,277.0,,0.0,51.0,3.0,True
2023_NFL_W17_NO_TB,2026-09-07T05:51:04.580314+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,64.0,64.2,3.0,9.8,228.0,,0.0,62.0,0.0,True
2023_NFL_W17_SF_WAS,2026-09-07T05:51:04.886048+00:00,2023-12-31T18:00:00+00:00,-23531.9,False,False,open_meteo_archive,47.3,39.9,7.7,18.6,260.0,,0.0,51.0,3.0,True
2023_NFL_W17_PIT_SEA,2026-09-07T05:51:05.192444+00:00,2023-12-31T21:05:00+00:00,-23528.8,False,False,open_meteo_archive,45.3,42.3,3.0,11.2,207.0,,0.0,92.0,3.0,True
2023_NFL_W17_LAC_DEN,2026-09-07T05:51:05.490572+00:00,2023-12-31T21:25:00+00:00,-23528.4,False,False,open_meteo_archive,39.5,32.6,2.9,9.4,32.0,,0.0,39.0,2.0,True
2023_NFL_W17_CIN_KC,2026-09-07T05:51:05.794571+00:00,2023-12-31T21:25:00+00:00,-23528.4,False,False,open_meteo_archive,36.5,27.3,10.0,21.7,336.0,,0.0,58.0,2.0,True
2023_NFL_W17_GB_MIN,2026-09-07T05:51:05.794921+00:00,2024-01-01T01:20:00+00:00,-23524.5,True,False,open_meteo_archive,,,,,,,,,,True
