game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2021_NFL_W18_KC_DEN,2026-09-07T05:46:09.954278+00:00,2022-01-08T21:30:00+00:00,-40856.3,False,False,open_meteo_archive,38.0,31.6,4.3,4.9,201.0,,0.0,62.0,3.0,True
2021_NFL_W18_DAL_PHI,2026-09-07T05:46:10.226189+00:00,2022-01-09T01:15:00+00:00,-40852.5,False,False,open_meteo_archive,25.7,17.5,5.6,9.6,196.0,,0.0,60.0,0.0,True
2021_NFL_W18_PIT_BAL,2026-09-07T05:46:10.484443+00:00,2022-01-09T18:00:00+00:00,-40835.8,False,False,open_meteo_archive,42.4,33.6,14.3,23.7,220.0,,0.039,83.0,55.0,True
2021_NFL_W18_CIN_CLE,2026-09-07T05:46:10.749489+00:00,2022-01-09T18:00:00+00:00,-40835.8,False,False,open_meteo_archive,36.7,24.0,21.2,33.6,277.0,,0.0,85.0,3.0,True
2021_NFL_W18_GB_DET,2026-09-07T05:46:10.749838+00:00,2022-01-09T18:00:00+00:00,-40835.8,True,False,open_meteo_archive,,,,,,,,,,True
2021_NFL_W18_TEN_HOU,2026-09-07T05:46:11.032092+00:00,2022-01-09T18:00:00+00:00,-40835.8,False,True,open_meteo_archive,68.9,71.9,6.1,11.2,264.0,,0.039,87.0,55.0,True
2021_NFL_W18_IND_JAX,2026-09-07T05:46:11.310482+00:00,2022-01-09T18:00:00+00:00,-40835.8,False,False,open_meteo_archive,75.0,76.1,8.1,19.5,183.0,,0.0,64.0,0.0,True
2021_NFL_W18_CHI_MIN,2026-09-07T05:46:11.310831+00:00,2022-01-09T18:00:00+00:00,-40835.8,True,False,open_meteo_archive,,,,,,,,,,True
2021_NFL_W18_WAS_NYG,2026-09-07T05:46:11.566831+00:00,2022-01-09T18:00:00+00:00,-40835.8,False,False,open_meteo_archive,36.1,26.8,12.6,25.7,217.0,,0.008,80.0,51.0,True
2021_NFL_W18_SEA_ARI,2026-09-07T05:46:11.838184+00:00,2022-01-09T21:25:00+00:00,-40832.4,False,True,open_meteo_archive,71.7,66.2,5.2,11.6,70.0,,0.0,26.0,0.0,True
2021_NFL_W18_NO_ATL,2026-09-07T05:46:12.117845+00:00,2022-01-09T21:25:00+00:00,-40832.4,False,True,open_meteo_archive,60.4,57.8,12.0,25.7,202.0,,0.126,90.0,63.0,True
2021_NFL_W18_NYJ_BUF,2026-09-07T05:46:12.400071+00:00,2022-01-09T21:25:00+00:00,-40832.4,False,False,open_meteo_archive,35.2,23.3,19.0,39.8,258.0,,0.008,84.0,51.0,True
2021_NFL_W18_SF_LAR,2026-09-07T05:46:12.400464+00:00,2022-01-09T21:25:00+00:00,-40832.4,True,False,open_meteo_archive,,,,,,,,,,True
2021_NFL_W18_NE_MIA,2026-09-07T05:46:12.678095+00:00,2022-01-09T21:25:00+00:00,-40832.4,False,False,open_meteo_archive,73.2,76.8,7.6,17.0,87.0,,0.004,83.0,51.0,True
2021_NFL_W18_CAR_TB,2026-09-07T05:46:12.955533+00:00,2022-01-09T21:25:00+00:00,-40832.4,False,False,open_meteo_archive,80.4,82.4,5.0,15.9,172.0,,0.0,53.0,0.0,True
2021_NFL_W18_LAC_LV,2026-09-07T05:46:12.955887+00:00,2022-01-10T01:20:00+00:00,-40828.4,True,False,open_meteo_archive,,,,,,,,,,True
