game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2021_NFL_W12_CHI_DET,2026-09-07T05:45:50.212537+00:00,2021-11-25T17:30:00+00:00,-41916.3,True,False,open_meteo_archive,,,,,,,,,,True
2021_NFL_W12_LV_DAL,2026-09-07T05:45:50.460553+00:00,2021-11-25T21:30:00+00:00,-41912.3,False,True,open_meteo_archive,56.1,45.3,15.5,27.5,357.0,,0.0,35.0,1.0,True
2021_NFL_W12_BUF_NO,2026-09-07T05:45:50.460922+00:00,2021-11-26T01:20:00+00:00,-41908.4,True,False,open_meteo_archive,,,,,,,,,,True
2021_NFL_W12_PIT_CIN,2026-09-07T05:45:50.712053+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,False,open_meteo_archive,43.0,34.2,10.7,22.8,270.0,,0.0,58.0,0.0,True
2021_NFL_W12_NYJ_HOU,2026-09-07T05:45:50.965117+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,True,open_meteo_archive,59.7,56.6,9.7,16.8,345.0,,0.0,79.0,3.0,True
2021_NFL_W12_TB_IND,2026-09-07T05:45:51.235269+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,True,open_meteo_archive,40.1,30.1,12.8,25.1,282.0,,0.0,58.0,1.0,True
2021_NFL_W12_ATL_JAX,2026-09-07T05:45:51.486028+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,False,open_meteo_archive,60.7,56.8,4.8,10.1,257.0,,0.0,51.0,3.0,True
2021_NFL_W12_CAR_MIA,2026-09-07T05:45:51.735797+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,False,open_meteo_archive,75.4,79.5,2.8,9.8,209.0,,0.0,61.0,3.0,True
2021_NFL_W12_TEN_NE,2026-09-07T05:45:51.986537+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,False,open_meteo_archive,38.0,30.6,5.9,14.8,227.0,,0.0,55.0,3.0,True
2021_NFL_W12_PHI_NYG,2026-09-07T05:45:52.238604+00:00,2021-11-28T18:00:00+00:00,-41843.8,False,False,open_meteo_archive,37.8,32.6,2.7,8.3,55.0,,0.0,77.0,2.0,True
2021_NFL_W12_LAC_DEN,2026-09-07T05:45:52.491156+00:00,2021-11-28T21:05:00+00:00,-41840.7,False,False,open_meteo_archive,66.7,60.9,2.2,8.9,307.0,,0.0,20.0,1.0,True
2021_NFL_W12_LAR_GB,2026-09-07T05:45:52.739225+00:00,2021-11-28T21:25:00+00:00,-41840.3,False,False,open_meteo_archive,35.6,25.8,9.9,24.2,309.0,,0.0,45.0,0.0,True
2021_NFL_W12_MIN_SF,2026-09-07T05:45:52.988260+00:00,2021-11-28T21:25:00+00:00,-41840.3,False,False,open_meteo_archive,66.0,64.3,3.8,8.9,270.0,,0.0,56.0,0.0,True
2021_NFL_W12_CLE_BAL,2026-09-07T05:45:53.241929+00:00,2021-11-29T01:20:00+00:00,-41836.4,False,False,open_meteo_archive,39.3,33.6,4.8,8.9,338.0,,0.004,78.0,51.0,True
2021_NFL_W12_SEA_WAS,2026-09-07T05:45:53.513226+00:00,2021-11-30T01:15:00+00:00,-41812.5,False,False,open_meteo_archive,38.4,30.9,6.3,13.0,318.0,,0.0,57.0,0.0,True
