game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2025_NFL_W13_GB_DET,2026-09-07T05:55:34.852790+00:00,2025-11-27T18:00:00+00:00,-6803.9,True,False,open_meteo_archive,,,,,,,,,,True
2025_NFL_W13_KC_DAL,2026-09-07T05:55:35.187054+00:00,2025-11-27T21:30:00+00:00,-6800.4,False,True,open_meteo_archive,59.0,54.8,2.4,8.1,34.0,,0.0,42.0,0.0,True
2025_NFL_W13_CIN_BAL,2026-09-07T05:55:35.521712+00:00,2025-11-28T01:20:00+00:00,-6796.6,False,False,open_meteo_archive,36.9,28.1,8.6,19.0,288.0,,0.0,54.0,3.0,True
2025_NFL_W13_CHI_PHI,2026-09-07T05:55:35.891055+00:00,2025-11-28T20:00:00+00:00,-6777.9,False,False,open_meteo_archive,41.2,28.5,16.6,35.3,286.0,,0.0,35.0,1.0,True
2025_NFL_W13_LAR_CAR,2026-09-07T05:55:36.239414+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,False,open_meteo_archive,44.0,38.7,3.5,9.4,274.0,,0.0,63.0,3.0,True
2025_NFL_W13_SF_CLE,2026-09-07T05:55:36.588120+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,False,open_meteo_archive,34.7,19.6,24.6,34.4,241.0,,0.0,70.0,2.0,True
2025_NFL_W13_HOU_IND,2026-09-07T05:55:36.929663+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,True,open_meteo_archive,25.7,14.5,13.7,30.4,261.0,,0.0,77.0,3.0,True
2025_NFL_W13_NO_MIA,2026-09-07T05:55:37.276931+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,False,open_meteo_archive,76.2,79.8,9.1,21.5,76.0,,0.035,79.0,53.0,True
2025_NFL_W13_ATL_NYJ,2026-09-07T05:55:37.636574+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,False,open_meteo_archive,38.7,32.5,7.1,17.0,229.0,,0.024,89.0,53.0,True
2025_NFL_W13_ARI_TB,2026-09-07T05:55:37.982559+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,False,open_meteo_archive,82.2,82.6,5.7,22.6,91.0,,0.0,40.0,1.0,True
2025_NFL_W13_JAX_TEN,2026-09-07T05:55:38.318954+00:00,2025-11-30T18:00:00+00:00,-6731.9,False,False,open_meteo_archive,41.9,34.8,7.0,19.2,319.0,,0.0,62.0,2.0,True
2025_NFL_W13_MIN_SEA,2026-09-07T05:55:38.665013+00:00,2025-11-30T21:05:00+00:00,-6728.8,False,False,open_meteo_archive,44.2,39.9,2.9,9.2,360.0,,0.0,73.0,3.0,True
2025_NFL_W13_LV_LAC,2026-09-07T05:55:38.665409+00:00,2025-11-30T21:25:00+00:00,-6728.5,True,False,open_meteo_archive,,,,,,,,,,True
2025_NFL_W13_BUF_PIT,2026-09-07T05:55:39.027831+00:00,2025-11-30T21:25:00+00:00,-6728.5,False,False,open_meteo_archive,34.3,23.7,13.3,35.1,269.0,,0.0,62.0,3.0,True
2025_NFL_W13_DEN_WAS,2026-09-07T05:55:39.373313+00:00,2025-12-01T01:20:00+00:00,-6724.6,False,False,open_meteo_archive,38.7,33.2,5.6,15.4,272.0,,0.0,91.0,3.0,True
2025_NFL_W13_NYG_NE,2026-09-07T05:55:39.715625+00:00,2025-12-02T01:15:00+00:00,-6700.7,False,False,open_meteo_archive,30.8,22.7,6.2,10.5,26.0,,0.0,60.0,3.0,True
