game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2025_NFL_W09_BAL_MIA,2026-09-07T05:55:19.701003+00:00,2025-10-31T00:15:00+00:00,-7469.7,False,False,open_meteo_archive,69.8,72.6,3.1,7.6,322.0,,0.0,75.0,2.0,True
2025_NFL_W09_CHI_CIN,2026-09-07T05:55:20.044644+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,False,open_meteo_archive,47.7,45.0,1.7,7.4,53.0,,0.0,81.0,3.0,True
2025_NFL_W09_MIN_DET,2026-09-07T05:55:20.044988+00:00,2025-11-02T18:00:00+00:00,-7403.9,True,False,open_meteo_archive,,,,,,,,,,True
2025_NFL_W09_CAR_GB,2026-09-07T05:55:20.388812+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,False,open_meteo_archive,47.4,39.7,10.6,26.4,206.0,,0.0,63.0,3.0,True
2025_NFL_W09_DEN_HOU,2026-09-07T05:55:20.728960+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,True,open_meteo_archive,68.5,68.8,3.0,11.2,345.0,,0.0,49.0,0.0,True
2025_NFL_W09_ATL_NE,2026-09-07T05:55:21.087130+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,False,open_meteo_archive,51.7,44.5,7.4,18.1,290.0,,0.0,44.0,0.0,True
2025_NFL_W09_SF_NYG,2026-09-07T05:55:21.429827+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,False,open_meteo_archive,57.0,52.8,4.1,10.7,212.0,,0.0,51.0,0.0,True
2025_NFL_W09_IND_PIT,2026-09-07T05:55:21.785322+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,False,open_meteo_archive,53.9,51.2,1.5,8.1,157.0,,0.0,63.0,0.0,True
2025_NFL_W09_LAC_TEN,2026-09-07T05:55:22.140571+00:00,2025-11-02T18:00:00+00:00,-7403.9,False,False,open_meteo_archive,49.0,45.1,4.1,13.4,349.0,,0.008,74.0,51.0,True
2025_NFL_W09_NO_LAR,2026-09-07T05:55:22.140935+00:00,2025-11-02T21:05:00+00:00,-7400.8,True,False,open_meteo_archive,,,,,,,,,,True
2025_NFL_W09_JAX_LV,2026-09-07T05:55:22.141224+00:00,2025-11-02T21:05:00+00:00,-7400.8,True,False,open_meteo_archive,,,,,,,,,,True
2025_NFL_W09_KC_BUF,2026-09-07T05:55:22.483276+00:00,2025-11-02T21:25:00+00:00,-7400.5,False,False,open_meteo_archive,53.9,51.3,1.8,5.8,284.0,,0.0,66.0,0.0,True
2025_NFL_W09_SEA_WAS,2026-09-07T05:55:22.845510+00:00,2025-11-03T01:20:00+00:00,-7396.6,False,False,open_meteo_archive,51.7,47.9,4.4,7.2,97.0,,0.0,70.0,3.0,True
2025_NFL_W09_ARI_DAL,2026-09-07T05:55:23.183099+00:00,2025-11-04T01:15:00+00:00,-7372.7,False,True,open_meteo_archive,67.6,63.1,8.0,15.7,155.0,,0.0,45.0,0.0,True
