prediction_id,game_id,model_version,predicted_at,is_pregame_final,is_backtest,as_of_ts,proj_away_pts,proj_home_pts,proj_margin_home,proj_total,win_prob_home,margin_sd,market_spread_home,market_total,spread_diff,total_diff,qb_home_id,qb_away_id,data_quality,quality_flags,contributions,inputs_hash,baseline_ratings_margin,baseline_hfa_margin,train_seasons,in_sample_warning,season,week,margin_home,total,home_field,close_spread_home,close_total,margin_error,abs_margin_error,total_error,abs_total_error,winner_correct,favorite_side,market_margin,market_abs_error,market_winner_correct,model_side_home,model_ats_result,model_ou_side_over,model_ou_result,edge_vs_market,baseline_ratings_abs_error,baseline_hfa_abs_error,win_prob_bin,home_won
2021_NFL_W01_MIN_CIN_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W01_MIN_CIN,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-12 17:00:00+00:00,21.32,23.47,2.16,44.79,0.5666,12.86,,,,,,,0.077,FEATURES_IMPUTED,[],,2.1834539256858574,2.185118026331302,"2022,2023,2024,2025",True,2021,1,3,51,1.0,3.0,47.0,-0.8399999999999999,0.8399999999999999,-6.210000000000001,6.210000000000001,1.0,AWAY,-3.0,6.0,0.0,True,WIN,False,LOSS,5.16,0.8165460743141426,0.8148819736686979,5,True
2021_NFL_W01_NYJ_CAR_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W01_NYJ_CAR,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-12 17:00:00+00:00,21.32,23.47,2.16,44.79,0.5666,12.86,,,,,,,0.077,FEATURES_IMPUTED,[],,2.1834539256858574,2.185118026331302,"2022,2023,2024,2025",True,2021,1,5,33,1.0,-3.5,44.5,-2.84,2.84,11.79,11.79,1.0,HOME,3.5,1.5,1.0,False,LOSS,True,LOSS,1.3399999999999999,2.8165460743141426,2.814881973668698,5,True
2021_NFL_W01_PHI_ATL_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W01_PHI_ATL,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-12 17:00:00+00:00,21.32,23.47,2.16,44.79,0.5666,12.86,,,,,,,0.077,FEATURES_IMPUTED,[],,2.1834539256858574,2.185118026331302,"2022,2023,2024,2025",True,2021,1,-26,38,1.0,-3.5,49.0,28.16,28.16,6.789999999999999,6.789999999999999,0.0,HOME,3.5,29.5,0.0,False,WIN,False,WIN,1.3399999999999999,28.183453925685857,28.185118026331303,5,False
2021_NFL_W01_PIT_BUF_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W01_PIT_BUF,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-12 17:00:00+00:00,21.32,23.47,2.16,44.79,0.5666,12.86,,,,,,,0.077,FEATURES_IMPUTED,[],,2.1834539256858574,2.185118026331302,"2022,2023,2024,2025",True,2021,1,-7,39,1.0,-6.5,48.0,9.16,9.16,5.789999999999999,5.789999999999999,0.0,HOME,6.5,13.5,0.0,False,WIN,False,WIN,4.34,9.183453925685857,9.185118026331303,5,False
2021_NFL_W01_SEA_IND_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W01_SEA_IND,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-12 17:00:00+00:00,21.32,23.47,2.16,44.79,0.5666,12.86,,,,,,,0.077,FEATURES_IMPUTED,[],,2.1834539256858574,2.185118026331302,"2022,2023,2024,2025",True,2021,1,-12,44,1.0,3.0,49.0,14.16,14.16,0.7899999999999991,0.7899999999999991,0.0,AWAY,-3.0,9.0,1.0,True,LOSS,False,WIN,5.16,14.183453925685857,14.185118026331303,5,False
2021_NFL_W01_SF_DET_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W01_SF_DET,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-12 17:00:00+00:00,21.32,23.47,2.16,44.79,0.5666,12.86,,,,,,,0.077,FEATURES_IMPUTED,[],,2.1834539256858574,2.185118026331302,"2022,2023,2024,2025",True,2021,1,-8,74,1.0,9.5,46.0,10.16,10.16,-29.21,29.21,0.0,AWAY,-9.5,1.5,1.0,True,WIN,False,LOSS,11.66,10.183453925685857,10.185118026331303,5,False
2021_NFL_W02_ATL_TB_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_ATL_TB,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-19 20:05:00+00:00,20.42,28.88,8.46,49.3,0.7448,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""rating_diff_blend"", ""points"": 1.36}, {""category"": ""RUSH_OFF"", ""points"": 1.12}, {""category"": ""OFFENSIVE_LINE"", ""points"": 1.1}, {""category"": ""SUCCESS"", ""points"": 0.92}, {""category"": ""OVERALL_OFF"", ""points"": 0.66}, {""category"": ""TURNOVER"", ""points"": -0.5}, {""category"": ""RED_ZONE"", ""points"": 0.37}, {""category"": ""STYLE_FIT"", ""points"": 0.29}, {""category"": ""REST"", ""points"": 0.22}, {""category"": ""SOS"", ""points"": 0.2}, {""category"": ""PASS_DEF"", ""points"": 0.15}, {""category"": ""PASS_OFF"", ""points"": 0.11}, {""category"": ""RUSH_DEF"", ""points"": 0.1}, {""category"": ""OVERALL_DEF"", ""points"": 0.08}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.06}]",,7.667655403241693,2.185118026331302,"2022,2023,2024,2025",True,2021,2,23,73,1.0,-13.5,52.0,-14.54,14.54,-23.700000000000003,23.700000000000003,1.0,HOME,13.5,9.5,1.0,False,LOSS,False,LOSS,5.039999999999999,15.332344596758308,20.814881973668697,7,True
2021_NFL_W02_BUF_MIA_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_BUF_MIA,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-19 17:00:00+00:00,20.07,22.64,2.57,42.7,0.5792,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""TURNOVER"", ""points"": 0.33}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.29}, {""category"": ""PASS_DEF"", ""points"": 0.23}, {""category"": ""RED_ZONE"", ""points"": 0.22}, {""category"": ""OVERALL_OFF"", ""points"": -0.21}, {""category"": ""OVERALL_DEF"", ""points"": 0.16}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.16}, {""category"": ""EXPLOSIVE"", ""points"": 0.16}, {""category"": ""SUCCESS"", ""points"": -0.16}, {""category"": ""REST"", ""points"": -0.12}, {""category"": ""rating_diff_blend"", ""points"": 0.12}, {""category"": ""PASS_OFF"", ""points"": -0.09}, {""category"": ""THIRD_DOWN"", ""points"": -0.08}, {""category"": ""RUSH_DEF"", ""points"": -0.06}]",,2.6791490557924664,2.185118026331302,"2022,2023,2024,2025",True,2021,2,-35,35,1.0,3.5,48.0,37.57,37.57,7.700000000000003,7.700000000000003,0.0,AWAY,-3.5,31.5,1.0,True,LOSS,False,WIN,6.07,37.679149055792465,37.1851180263313,5,False
2021_NFL_W02_CIN_CHI_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_CIN_CHI,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-19 17:00:00+00:00,23.12,19.49,-3.63,42.61,0.3889,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""rating_diff_blend"", ""points"": -1.38}, {""category"": ""OFFENSIVE_LINE"", ""points"": -0.6}, {""category"": ""RED_ZONE"", ""points"": -0.6}, {""category"": ""EXPLOSIVE"", ""points"": -0.57}, {""category"": ""TURNOVER"", ""points"": -0.5}, {""category"": ""PASS_DEF"", ""points"": -0.45}, {""category"": ""OVERALL_DEF"", ""points"": -0.44}, {""category"": ""STYLE_FIT"", ""points"": -0.43}, {""category"": ""SUCCESS"", ""points"": -0.4}, {""category"": ""OVERALL_OFF"", ""points"": -0.38}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.38}, {""category"": ""SOS"", ""points"": -0.2}, {""category"": ""PASS_OFF"", ""points"": -0.18}, {""category"": ""RUSH_DEF"", ""points"": 0.16}, {""category"": ""REST"", ""points"": -0.12}, {""category"": ""RUSH_OFF"", ""points"": -0.09}]",,-3.410447293736226,2.185118026331302,"2022,2023,2024,2025",True,2021,2,3,37,1.0,-2.0,44.5,-6.63,6.63,5.609999999999999,5.609999999999999,0.0,HOME,2.0,1.0,1.0,False,LOSS,False,WIN,5.63,6.410447293736226,0.8148819736686979,3,True
2021_NFL_W02_DAL_LAC_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_DAL_LAC,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-19 20:25:00+00:00,22.39,25.9,3.51,48.29,0.6075,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""OFFENSIVE_LINE"", ""points"": 0.7}, {""category"": ""TURNOVER"", ""points"": -0.67}, {""category"": ""SUCCESS"", ""points"": 0.54}, {""category"": ""rating_diff_blend"", ""points"": 0.29}, {""category"": ""RUSH_OFF"", ""points"": -0.24}, {""category"": ""REST"", ""points"": -0.24}, {""category"": ""EXPLOSIVE"", ""points"": 0.21}, {""category"": ""OVERALL_OFF"", ""points"": 0.2}, {""category"": ""RUSH_DEF"", ""points"": 0.18}, {""category"": ""PASS_DEF"", ""points"": 0.12}, {""category"": ""STYLE_FIT"", ""points"": -0.12}, {""category"": ""THIRD_DOWN"", ""points"": 0.09}, {""category"": ""PASS_OFF"", ""points"": 0.08}, {""category"": ""OVERALL_DEF"", ""points"": 0.07}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.05}]",,3.346006380995525,2.185118026331302,"2022,2023,2024,2025",True,2021,2,-3,37,1.0,-3.0,55.0,6.51,6.51,11.29,11.29,0.0,HOME,3.0,6.0,0.0,True,LOSS,False,WIN,0.5099999999999998,6.346006380995525,5.185118026331303,6,False
2021_NFL_W02_DEN_JAX_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_DEN_JAX,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-19 17:00:00+00:00,24.2,22.92,-1.29,47.12,0.4601,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""rating_diff_blend"", ""points"": -1.46}, {""category"": ""SUCCESS"", ""points"": -0.62}, {""category"": ""OVERALL_OFF"", ""points"": -0.58}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.5}, {""category"": ""TURNOVER"", ""points"": -0.5}, {""category"": ""PASS_DEF"", ""points"": -0.43}, {""category"": ""PASS_OFF"", ""points"": -0.29}, {""category"": ""RUSH_DEF"", ""points"": 0.23}, {""category"": ""SOS"", ""points"": -0.22}, {""category"": ""RUSH_OFF"", ""points"": 0.21}, {""category"": ""OVERALL_DEF"", ""points"": -0.18}, {""category"": ""EXPLOSIVE"", ""points"": -0.16}, {""category"": ""RED_ZONE"", ""points"": -0.11}, {""category"": ""REST"", ""points"": 0.11}, {""category"": ""DEFENSIVE_FRONT"", ""points"": 0.06}, {""category"": ""THIRD_DOWN"", ""points"": -0.06}]",,-3.7257829281345707,2.185118026331302,"2022,2023,2024,2025",True,2021,2,-10,36,1.0,6.0,45.0,8.71,8.71,11.119999999999997,11.119999999999997,1.0,AWAY,-6.0,4.0,1.0,True,LOSS,True,LOSS,4.71,6.274217071865429,12.185118026331303,4,False
2021_NFL_W02_DET_GB_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_DET_GB,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-21 00:15:00+00:00,24.45,25.19,0.74,49.63,0.5229,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""rating_diff_blend"", ""points"": -1.45}, {""category"": ""DEFENSIVE_FRONT"", ""points"": -0.68}, {""category"": ""TURNOVER"", ""points"": -0.67}, {""category"": ""RUSH_OFF"", ""points"": 0.55}, {""category"": ""OVERALL_OFF"", ""points"": 0.51}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.47}, {""category"": ""PASS_OFF"", ""points"": 0.36}, {""category"": ""SUCCESS"", ""points"": 0.34}, {""category"": ""EXPLOSIVE"", ""points"": 0.33}, {""category"": ""RED_ZONE"", ""points"": -0.32}, {""category"": ""PASS_DEF"", ""points"": -0.25}, {""category"": ""OVERALL_DEF"", ""points"": -0.22}, {""category"": ""SOS"", ""points"": -0.21}, {""category"": ""RUSH_DEF"", ""points"": -0.19}, {""category"": ""STYLE_FIT"", ""points"": 0.09}, {""category"": ""THIRD_DOWN"", ""points"": -0.07}]",,-3.6663344068955377,2.185118026331302,"2022,2023,2024,2025",True,2021,2,18,52,1.0,-11.5,49.5,-17.26,17.26,-2.3699999999999974,2.3699999999999974,1.0,HOME,11.5,6.5,1.0,False,LOSS,True,WIN,10.76,21.666334406895537,15.814881973668697,5,True
2021_NFL_W02_HOU_CLE_NFL_v1.0_2026-09-07T04:35:01.031658+00:00,2021_NFL_W02_HOU_CLE,NFL_v1.0,2026-09-07T04:35:01.031658+00:00,False,True,2021-09-19 17:00:00+00:00,27.02,27.4,0.38,54.42,0.5118,12.86,,,,,,,0.731,FEATURES_IMPUTED,"[{""category"": ""RUSH_OFF"", ""points"": 1.39}, {""category"": ""rating_diff_blend"", ""points"": -1.24}, {""category"": ""TURNOVER"", ""points"": -0.83}, {""category"": ""OFFENSIVE_LINE"", ""points"": 0.79}, {""category"": ""PASS_DEF"", ""points"": -0.49}, {""category"": ""OVERALL_DEF"", ""points"": -0.39}, {""category"": ""STYLE_FIT"", ""points"": -0.26}, {""category"": ""SUCCESS"", ""points"": -0.23}, {""category"": ""SOS"", ""points"": -0.18}, {""category"": ""THIRD_DOWN"", ""points"": -0.13}, {""category"": ""REST"", ""points"": -0.12}, {""category"": ""PASS_OFF"", ""points"": -0.11}, {""category"": ""RED_ZONE"", ""points"": -0.11}, {""category"": ""OVERALL_OFF"", ""points"": 0.1}]",,-2.8211315179753855,2.185118026331302,"2022,2023,2024,2025",True,2021,2,10,52,1.0,-13.5,48.5,-9.62,9.62,2.4200000000000017,2.4200000000000017,1.0,HOME,13.5,3.5,1.0,False,WIN,True,WIN,13.12,12.821131517975385,7.814881973668697,5,True
