game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2025_CFB_W06_SHSU_NMSU,2026-09-07T06:02:31.424976+00:00,2025-10-03T01:00:00+00:00,-8141.0,False,False,open_meteo_archive,80.5,75.5,8.8,16.8,91.0,,0.0,29.0,0.0,True
2025_CFB_W06_CLT_USF,2026-09-07T06:02:31.714591+00:00,2025-10-03T23:00:00+00:00,-8119.0,False,False,open_meteo_archive,78.9,80.4,11.7,25.9,65.0,,0.0,67.0,1.0,True
2025_CFB_W06_WKU_DEL,2026-09-07T06:02:31.979930+00:00,2025-10-03T23:00:00+00:00,-8119.0,False,False,open_meteo_archive,63.2,61.4,4.7,8.3,224.0,,0.0,63.0,0.0,True
2025_CFB_W06_UNM_SJSU,2026-09-07T06:02:32.283323+00:00,2025-10-04T02:00:00+00:00,-8116.0,False,False,open_meteo_archive,63.3,63.3,3.6,16.1,311.0,,0.0,73.0,0.0,True
2025_CFB_W06_CSU_SDSU,2026-09-07T06:02:32.549369+00:00,2025-10-04T02:30:00+00:00,-8115.5,False,False,open_meteo_archive,67.1,65.4,10.4,24.2,289.0,,0.0,73.0,1.0,True
2025_CFB_W06_WVU_BYU,2026-09-07T06:02:32.840602+00:00,2025-10-04T02:30:00+00:00,-8115.5,False,False,open_meteo_archive,61.2,59.1,7.3,19.9,72.0,,0.024,75.0,53.0,True
2025_CFB_W06_KSU_BAY,2026-09-07T06:02:33.128182+00:00,2025-10-04T16:00:00+00:00,-8102.0,False,False,open_meteo_archive,79.3,80.8,1.8,9.4,125.0,,0.0,46.0,0.0,True
2025_CFB_W06_BC_PITT,2026-09-07T06:02:33.417756+00:00,2025-10-04T16:00:00+00:00,-8102.0,False,False,open_meteo_archive,71.0,72.9,2.7,9.6,165.0,,0.0,60.0,2.0,True
2025_CFB_W06_AF_NAVY,2026-09-07T06:02:33.681961+00:00,2025-10-04T16:00:00+00:00,-8102.0,False,False,open_meteo_archive,70.5,73.0,2.5,10.1,229.0,,0.0,62.0,0.0,True
2025_CFB_W06_ILL_PUR,2026-09-07T06:02:33.953114+00:00,2025-10-04T16:00:00+00:00,-8102.0,False,False,open_meteo_archive,79.9,80.6,5.9,15.4,207.0,,0.0,49.0,0.0,True
