game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2025_CFB_W08_NMSU_LIB,2026-09-07T06:03:01.659264+00:00,2025-10-14T23:00:00+00:00,-7855.1,False,False,open_meteo_archive,66.3,64.1,9.2,18.1,37.0,,0.0,68.0,0.0,True
2025_CFB_W08_ARST_USA,2026-09-07T06:03:01.949252+00:00,2025-10-14T23:30:00+00:00,-7854.6,False,False,open_meteo_archive,77.5,79.5,3.5,9.6,18.0,,0.0,56.0,0.0,True
2025_CFB_W08_FIU_WKU,2026-09-07T06:03:02.240292+00:00,2025-10-15T00:00:00+00:00,-7854.1,False,False,open_meteo_archive,66.4,64.9,6.2,8.7,36.0,,0.0,64.0,0.0,True
2025_CFB_W08_UTEP_SHSU,2026-09-07T06:03:02.532863+00:00,2025-10-15T23:00:00+00:00,-7831.1,False,False,open_meteo_archive,84.9,82.8,6.6,16.1,99.0,,0.0,33.0,0.0,True
2025_CFB_W08_DEL_JXST,2026-09-07T06:03:02.832112+00:00,2025-10-15T23:00:00+00:00,-7831.1,False,False,open_meteo_archive,74.6,76.1,0.7,7.4,81.0,,0.0,52.0,0.0,True
2025_CFB_W08_TLSA_ECU,2026-09-07T06:03:03.149503+00:00,2025-10-16T23:30:00+00:00,-7806.6,False,False,open_meteo_archive,58.4,54.7,5.3,9.2,342.0,,0.0,60.0,0.0,True
2025_CFB_W08_LOU_MIA,2026-09-07T06:03:03.498536+00:00,2025-10-17T23:00:00+00:00,-7783.1,False,False,open_meteo_archive,76.0,78.7,5.9,14.1,49.0,,0.0,67.0,3.0,True
2025_CFB_W08_NEB_MINN,2026-09-07T06:03:03.787959+00:00,2025-10-18T00:00:00+00:00,-7782.1,False,False,open_meteo_archive,63.4,61.0,6.7,12.1,255.0,,0.0,65.0,0.0,True
2025_CFB_W08_SJSU_USU,2026-09-07T06:03:04.090259+00:00,2025-10-18T01:00:00+00:00,-7781.1,False,False,open_meteo_archive,45.9,41.4,2.5,6.0,162.0,,0.0,64.0,2.0,True
2025_CFB_W08_UNC_CAL,2026-09-07T06:03:04.386996+00:00,2025-10-18T02:30:00+00:00,-7779.6,False,False,open_meteo_archive,62.8,63.7,0.7,5.1,288.0,,0.0,73.0,0.0,True
2025_CFB_W08_WASH_MICH,2026-09-07T06:03:04.666564+00:00,2025-10-18T16:00:00+00:00,-7766.1,False,False,open_meteo_archive,69.5,66.1,10.4,22.1,197.0,,0.0,56.0,3.0,True
