game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2025_CFB_W02_JMU_LOU,2026-09-07T06:01:19.984003+00:00,2025-09-05T23:00:00+00:00,-8791.0,False,False,open_meteo_archive,77.5,77.4,6.0,17.4,299.0,,0.0,51.0,3.0,True
2025_CFB_W02_FCS2710_NU,2026-09-07T06:01:20.289649+00:00,2025-09-05T23:30:00+00:00,-8790.5,False,False,open_meteo_archive,63.2,56.4,11.7,30.0,284.0,,0.0,47.0,1.0,True
2025_CFB_W02_NIU_MD,2026-09-07T06:01:20.605403+00:00,2025-09-05T23:30:00+00:00,-8790.5,False,False,open_meteo_archive,85.0,86.1,7.5,16.3,219.0,,0.0,47.0,1.0,True
2025_CFB_W02_FCS331_BOIS,2026-09-07T06:01:20.861820+00:00,2025-09-06T01:00:00+00:00,-8789.0,False,False,open_meteo_archive,91.4,88.0,2.3,6.7,343.0,,0.0,17.0,1.0,True
2025_CFB_W02_UVA_NCSU,2026-09-07T06:01:21.123683+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,85.6,93.8,6.0,15.4,189.0,,0.0,62.0,0.0,True
2025_CFB_W02_SJSU_TEX,2026-09-07T06:01:21.412709+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,82.5,90.1,4.9,13.6,60.0,,0.0,73.0,3.0,True
2025_CFB_W02_BAY_SMU,2026-09-07T06:01:21.677771+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,65.9,67.5,7.3,15.7,2.0,,0.031,91.0,53.0,True
2025_CFB_W02_FIU_PSU,2026-09-07T06:01:21.941818+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,62.7,63.5,3.4,14.3,266.0,,0.039,81.0,55.0,True
2025_CFB_W02_CMU_PITT,2026-09-07T06:01:22.203485+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,66.1,65.0,5.6,15.0,226.0,,0.0,65.0,3.0,True
2025_CFB_W02_KENN_IU,2026-09-07T06:01:22.478349+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,66.3,63.3,6.6,16.8,293.0,,0.0,42.0,0.0,True
2025_CFB_W02_LIB_JXST,2026-09-07T06:01:22.771352+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,74.2,79.2,4.4,21.9,251.0,,0.008,80.0,51.0,True
2025_CFB_W02_FCS2837_FSU,2026-09-07T06:01:23.035834+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,89.4,96.7,3.0,14.1,70.0,,0.0,48.0,3.0,True
2025_CFB_W02_CONN_SYR,2026-09-07T06:01:23.036203+00:00,2025-09-06T16:00:00+00:00,-8774.0,True,False,open_meteo_archive,,,,,,,,,,True
2025_CFB_W02_ILL_DUKE,2026-09-07T06:01:23.313885+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,85.7,93.4,7.0,17.2,191.0,,0.0,62.0,3.0,True
2025_CFB_W02_FCS2466_MINN,2026-09-07T06:01:23.572535+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,54.9,51.3,6.0,17.0,244.0,,0.0,72.0,1.0,True
2025_CFB_W02_IOWA_ISU,2026-09-07T06:01:23.836966+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,57.9,54.2,6.6,16.1,318.0,,0.0,58.0,0.0,True
2025_CFB_W02_KENT_TTU,2026-09-07T06:01:24.101689+00:00,2025-09-06T16:00:00+00:00,-8774.0,False,False,open_meteo_archive,61.5,60.4,4.2,13.2,78.0,,0.0,72.0,2.0,True
