game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2025_CFB_W09_KENN_FIU,2026-09-07T06:03:19.157302+00:00,2025-10-21T23:00:00+00:00,-7687.1,False,False,open_meteo_archive,78.8,87.2,2.2,9.8,84.0,,0.0,81.0,0.0,True
2025_CFB_W09_WKU_LT,2026-09-07T06:03:19.455411+00:00,2025-10-21T23:30:00+00:00,-7686.6,False,False,open_meteo_archive,71.7,68.6,4.7,8.9,356.0,,0.0,40.0,0.0,True
2025_CFB_W09_MTSU_DEL,2026-09-07T06:03:19.778446+00:00,2025-10-22T23:30:00+00:00,-7662.6,False,False,open_meteo_archive,55.1,51.2,4.0,15.0,270.0,,0.0,58.0,0.0,True
2025_CFB_W09_MOST_NMSU,2026-09-07T06:03:20.069567+00:00,2025-10-23T01:00:00+00:00,-7661.1,False,False,open_meteo_archive,75.1,68.1,5.8,12.8,3.0,,0.0,16.0,3.0,True
2025_CFB_W09_USA_GAST,2026-09-07T06:03:20.365228+00:00,2025-10-23T23:30:00+00:00,-7638.6,False,False,open_meteo_archive,68.7,64.2,5.3,15.2,283.0,,0.0,36.0,0.0,True
2025_CFB_W09_UNT_CLT,2026-09-07T06:03:20.647057+00:00,2025-10-24T23:00:00+00:00,-7615.1,False,False,open_meteo_archive,56.4,51.8,2.7,7.2,341.0,,0.0,43.0,1.0,True
2025_CFB_W09_CAL_VT,2026-09-07T06:03:20.955992+00:00,2025-10-24T23:30:00+00:00,-7614.6,False,False,open_meteo_archive,46.0,40.1,4.7,11.0,332.0,,0.0,56.0,0.0,True
2025_CFB_W09_BOIS_NEV,2026-09-07T06:03:21.249190+00:00,2025-10-25T02:00:00+00:00,-7612.1,False,False,open_meteo_archive,58.6,52.5,2.5,7.6,257.0,,0.0,24.0,1.0,True
2025_CFB_W09_SMU_WAKE,2026-09-07T06:03:21.539671+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,55.9,50.8,4.7,13.9,69.0,,0.0,41.0,2.0,True
2025_CFB_W09_UCLA_IU,2026-09-07T06:03:21.839650+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,50.6,45.6,5.1,11.9,121.0,,0.0,61.0,3.0,True
2025_CFB_W09_UVA_UNC,2026-09-07T06:03:22.136934+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,57.5,52.9,4.8,13.9,51.0,,0.0,44.0,0.0,True
2025_CFB_W09_KSU_KU,2026-09-07T06:03:22.415436+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,53.2,49.6,7.6,15.4,76.0,,0.008,84.0,51.0,True
2025_CFB_W09_RUTG_PUR,2026-09-07T06:03:22.705444+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,46.3,41.7,4.1,10.1,57.0,,0.0,71.0,3.0,True
2025_CFB_W09_MISS_OU,2026-09-07T06:03:23.024488+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,64.0,65.2,4.2,10.1,226.0,,0.0,84.0,2.0,True
2025_CFB_W09_SYR_GT,2026-09-07T06:03:23.314072+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,63.0,57.3,7.8,20.1,94.0,,0.0,39.0,3.0,True
2025_CFB_W09_NU_NEB,2026-09-07T06:03:23.599813+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,52.7,49.3,6.0,13.0,129.0,,0.0,80.0,3.0,True
2025_CFB_W09_APP_ODU,2026-09-07T06:03:23.886464+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,56.5,53.6,4.7,13.6,350.0,,0.0,69.0,3.0,True
2025_CFB_W09_BGSU_KENT,2026-09-07T06:03:24.190994+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,51.6,46.8,3.9,11.4,248.0,,0.0,55.0,3.0,True
2025_CFB_W09_OHIO_EMU,2026-09-07T06:03:24.484396+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,50.4,46.9,0.3,6.3,153.0,,0.0,56.0,1.0,True
2025_CFB_W09_USF_MEM,2026-09-07T06:03:24.771561+00:00,2025-10-25T16:00:00+00:00,-7598.1,False,False,open_meteo_archive,67.1,63.7,7.4,17.7,123.0,,0.0,52.0,3.0,True
2025_CFB_W09_AUB_ARK,2026-09-07T06:03:25.066459+00:00,2025-10-25T16:45:00+00:00,-7597.3,False,False,open_meteo_archive,57.7,53.0,13.1,24.4,98.0,,0.0,83.0,3.0,True
2025_CFB_W09_AKR_BUF,2026-09-07T06:03:25.368169+00:00,2025-10-25T17:00:00+00:00,-7597.1,False,False,open_meteo_archive,51.7,45.9,7.6,17.0,280.0,,0.0,62.0,3.0,True
