game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2023_CFB_W06_JXST_MTSU,2026-09-07T06:26:08.636269+00:00,2023-10-05T00:00:00+00:00,-25638.4,False,False,open_meteo_archive,74.0,76.8,2.3,6.3,101.0,,0.0,63.0,3.0,True
2023_CFB_W06_FIU_NMSU,2026-09-07T06:26:09.247264+00:00,2023-10-05T01:00:00+00:00,-25637.4,False,False,open_meteo_archive,77.3,70.5,4.0,16.3,286.0,,0.0,13.0,0.0,True
2023_CFB_W06_SHSU_LIB,2026-09-07T06:26:09.838607+00:00,2023-10-05T23:00:00+00:00,-25615.4,False,False,open_meteo_archive,70.4,72.5,3.4,5.1,180.0,,0.0,70.0,3.0,True
2023_CFB_W06_WKU_LT,2026-09-07T06:26:10.449456+00:00,2023-10-06T00:00:00+00:00,-25614.4,False,False,open_meteo_archive,70.5,75.9,5.9,12.8,349.0,,0.004,97.0,51.0,True
2023_CFB_W06_KSU_OKST,2026-09-07T06:26:11.039542+00:00,2023-10-06T23:30:00+00:00,-25590.9,False,False,open_meteo_archive,61.1,53.9,9.9,21.0,357.0,,0.0,40.0,3.0,True
2023_CFB_W06_NEB_ILL,2026-09-07T06:26:11.643905+00:00,2023-10-07T00:00:00+00:00,-25590.4,False,False,open_meteo_archive,51.1,42.2,11.9,21.7,275.0,,0.0,47.0,0.0,True
2023_CFB_W06_OU_TEX,2026-09-07T06:26:12.227442+00:00,2023-10-07T16:00:00+00:00,-25574.4,False,False,open_meteo_archive,62.5,54.9,10.0,21.5,50.0,,0.0,35.0,0.0,True
2023_CFB_W06_WMU_MSST,2026-09-07T06:26:12.805226+00:00,2023-10-07T16:00:00+00:00,-25574.4,False,False,open_meteo_archive,61.8,56.9,8.5,19.9,360.0,,0.0,45.0,0.0,True
2023_CFB_W06_MD_OSU,2026-09-07T06:26:13.398365+00:00,2023-10-07T16:00:00+00:00,-25574.4,False,False,open_meteo_archive,53.5,45.6,12.3,24.8,299.0,,0.004,56.0,51.0,True
2023_CFB_W06_LSU_MIZ,2026-09-07T06:26:13.984534+00:00,2023-10-07T16:00:00+00:00,-25574.4,False,False,open_meteo_archive,54.6,49.6,6.0,16.8,318.0,,0.0,56.0,0.0,True
2023_CFB_W06_RUTG_WIS,2026-09-07T06:26:14.608296+00:00,2023-10-07T16:00:00+00:00,-25574.4,False,False,open_meteo_archive,49.1,40.1,12.9,26.6,323.0,,0.0,56.0,0.0,True
