game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2023_CFB_W02_FCS93_LOU,2026-09-07T06:23:29.784820+00:00,2023-09-07T23:30:00+00:00,-26286.9,False,False,open_meteo_archive,77.9,78.6,8.7,17.2,314.0,,0.0,59.0,2.0,True
2023_CFB_W02_FCS282_IU,2026-09-07T06:23:30.328491+00:00,2023-09-08T23:00:00+00:00,-26263.4,False,False,open_meteo_archive,70.9,70.0,6.8,17.0,349.0,,0.0,60.0,0.0,True
2023_CFB_W02_ILL_KU,2026-09-07T06:23:30.904990+00:00,2023-09-08T23:30:00+00:00,-26262.9,False,False,open_meteo_archive,83.8,81.2,8.7,18.1,46.0,,0.0,35.0,0.0,True
2023_CFB_W02_VAN_WAKE,2026-09-07T06:23:31.460823+00:00,2023-09-09T15:00:00+00:00,-26247.4,False,False,open_meteo_archive,71.2,76.9,3.4,15.7,58.0,,0.028,91.0,53.0,True
2023_CFB_W02_FCS2169_ARMY,2026-09-07T06:23:32.012878+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,77.7,85.3,2.2,8.9,360.0,,0.0,80.0,3.0,True
2023_CFB_W02_TROY_KSU,2026-09-07T06:23:32.572322+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,80.2,79.2,3.3,11.2,132.0,,0.0,34.0,0.0,True
2023_CFB_W02_BALL_UGA,2026-09-07T06:23:33.117009+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,77.7,84.3,4.4,15.7,105.0,,0.0,75.0,3.0,True
2023_CFB_W02_FCS2754_OSU,2026-09-07T06:23:33.688094+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,73.4,74.4,7.4,18.6,41.0,,0.0,64.0,3.0,True
2023_CFB_W02_DEL_PSU,2026-09-07T06:23:34.228193+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,69.0,73.9,2.5,16.1,175.0,,0.059,90.0,61.0,True
2023_CFB_W02_PUR_VT,2026-09-07T06:23:34.789525+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,73.1,75.7,6.8,17.2,134.0,,0.079,73.0,61.0,True
2023_CFB_W02_UTAH_BAY,2026-09-07T06:23:35.334818+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,88.6,90.1,11.4,22.6,157.0,,0.0,48.0,0.0,True
2023_CFB_W02_ND_NCSU,2026-09-07T06:23:35.896866+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,76.4,81.5,5.9,16.6,81.0,,0.0,79.0,3.0,True
2023_CFB_W02_FCS107_BC,2026-09-07T06:23:36.474661+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,77.1,82.7,6.5,14.3,232.0,,0.0,81.0,3.0,True
2023_CFB_W02_JMU_UVA,2026-09-07T06:23:37.034729+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,86.3,91.5,4.8,17.9,158.0,,0.0,49.0,3.0,True
2023_CFB_W02_NEB_COLO,2026-09-07T06:23:37.602150+00:00,2023-09-09T16:00:00+00:00,-26246.4,False,False,open_meteo_archive,69.2,64.3,5.1,12.1,92.0,,0.0,33.0,0.0,True
