game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2023_CFB_W07_LT_MTSU,2026-09-07T06:26:39.013064+00:00,2023-10-10T23:00:00+00:00,-25495.4,False,False,open_meteo_archive,66.3,63.8,4.3,8.3,354.0,,0.0,50.0,0.0,True
2023_CFB_W07_LIB_JXST,2026-09-07T06:26:39.593179+00:00,2023-10-10T23:30:00+00:00,-25494.9,False,False,open_meteo_archive,72.0,71.3,5.7,17.0,252.0,,0.0,56.0,3.0,True
2023_CFB_W07_CCU_APP,2026-09-07T06:26:40.206501+00:00,2023-10-10T23:30:00+00:00,-25494.9,False,False,open_meteo_archive,56.2,52.1,6.0,15.7,315.0,,0.0,64.0,0.0,True
2023_CFB_W07_UTEP_FIU,2026-09-07T06:26:40.794958+00:00,2023-10-11T23:30:00+00:00,-25470.9,False,False,open_meteo_archive,81.1,89.7,5.4,15.7,163.0,,0.0,81.0,3.0,True
2023_CFB_W07_SHSU_NMSU,2026-09-07T06:26:41.398262+00:00,2023-10-12T01:00:00+00:00,-25469.4,False,False,open_meteo_archive,81.9,74.2,10.1,25.3,223.0,,0.0,18.0,0.0,True
2023_CFB_W07_WVU_HOU,2026-09-07T06:26:41.980041+00:00,2023-10-12T23:00:00+00:00,-25447.4,False,False,open_meteo_archive,74.9,76.2,10.9,18.6,125.0,,0.0,73.0,0.0,True
2023_CFB_W07_SMU_ECU,2026-09-07T06:26:42.571544+00:00,2023-10-12T23:30:00+00:00,-25446.9,False,False,open_meteo_archive,60.8,61.4,3.5,4.0,162.0,,0.0,85.0,0.0,True
2023_CFB_W07_TULN_MEM,2026-09-07T06:26:43.176281+00:00,2023-10-13T23:00:00+00:00,-25423.4,False,False,open_meteo_archive,77.3,77.0,8.6,20.8,211.0,,0.0,55.0,3.0,True
2023_CFB_W07_FRES_USU,2026-09-07T06:26:43.754367+00:00,2023-10-14T00:00:00+00:00,-25422.4,False,False,open_meteo_archive,53.0,50.3,3.0,5.8,207.0,,0.0,72.0,2.0,True
2023_CFB_W07_STAN_COLO,2026-09-07T06:26:44.363728+00:00,2023-10-14T02:00:00+00:00,-25420.4,False,False,open_meteo_archive,41.5,35.3,4.4,7.6,60.0,,0.0,61.0,0.0,True
2023_CFB_W07_ISU_CIN,2026-09-07T06:26:44.950501+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,61.3,56.1,11.9,25.3,275.0,,0.0,65.0,3.0,True
2023_CFB_W07_ARK_ALA,2026-09-07T06:26:45.563511+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,72.6,71.0,9.3,21.7,281.0,,0.0,55.0,0.0,True
2023_CFB_W07_SYR_FSU,2026-09-07T06:26:46.143821+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,75.0,77.4,7.8,17.4,307.0,,0.0,72.0,3.0,True
2023_CFB_W07_GASO_JMU,2026-09-07T06:26:46.754731+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,64.2,62.0,8.1,19.0,201.0,,0.0,69.0,3.0,True
2023_CFB_W07_OSU_PUR,2026-09-07T06:26:47.339948+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,54.9,49.7,11.6,21.5,295.0,,0.012,81.0,51.0,True
2023_CFB_W07_UGA_VAN,2026-09-07T06:26:47.949331+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,65.3,60.5,10.7,23.0,282.0,,0.0,54.0,3.0,True
2023_CFB_W07_KENT_EMU,2026-09-07T06:26:48.530332+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,47.8,40.2,15.2,28.2,36.0,,0.059,90.0,61.0,True
2023_CFB_W07_MSU_RUTG,2026-09-07T06:26:49.142229+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,52.4,50.7,3.3,9.2,70.0,,0.043,87.0,55.0,True
2023_CFB_W07_IU_MICH,2026-09-07T06:26:49.716656+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,47.7,40.2,14.7,27.7,36.0,,0.047,91.0,55.0,True
2023_CFB_W07_TEM_UNT,2026-09-07T06:26:50.293935+00:00,2023-10-14T16:00:00+00:00,-25406.4,False,False,open_meteo_archive,60.8,53.3,11.4,22.4,320.0,,0.0,44.0,0.0,True
2023_CFB_W07_NAVY_CLT,2026-09-07T06:26:50.902910+00:00,2023-10-14T18:00:00+00:00,-25404.4,False,False,open_meteo_archive,73.5,74.5,6.5,15.7,262.0,,0.0,65.0,3.0,True
2023_CFB_W07_TOL_BALL,2026-09-07T06:26:51.487998+00:00,2023-10-14T18:00:00+00:00,-25404.4,False,False,open_meteo_archive,57.3,50.9,14.3,25.5,301.0,,0.004,73.0,51.0,True
2023_CFB_W07_CAL_UTAH,2026-09-07T06:26:52.091043+00:00,2023-10-14T19:00:00+00:00,-25403.4,False,False,open_meteo_archive,62.9,57.6,6.4,17.9,219.0,,0.0,32.0,0.0,True
2023_CFB_W07_TROY_ARMY,2026-09-07T06:26:52.671308+00:00,2023-10-14T19:30:00+00:00,-25402.9,False,False,open_meteo_archive,49.6,48.6,2.2,6.3,360.0,,0.083,100.0,61.0,True
2023_CFB_W07_ILL_MD,2026-09-07T06:26:53.281852+00:00,2023-10-14T19:30:00+00:00,-25402.9,False,False,open_meteo_archive,62.2,61.8,7.5,16.8,157.0,,0.02,87.0,53.0,True
2023_CFB_W07_FAU_USF,2026-09-07T06:26:53.876484+00:00,2023-10-14T19:30:00+00:00,-25402.9,False,False,open_meteo_archive,81.3,84.9,11.8,22.8,309.0,,0.0,65.0,1.0,True
2023_CFB_W07_MASS_PSU,2026-09-07T06:26:54.486058+00:00,2023-10-14T19:30:00+00:00,-25402.9,False,False,open_meteo_archive,46.4,41.8,8.4,17.9,68.0,,0.035,98.0,53.0,True
