game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2023_CFB_W09_NMSU_LT,2026-09-07T06:27:43.335731+00:00,2023-10-24T23:00:00+00:00,-25159.5,False,False,open_meteo_archive,80.9,81.9,6.0,18.6,146.0,,0.0,50.0,0.0,True
2023_CFB_W09_LIB_WKU,2026-09-07T06:27:43.942862+00:00,2023-10-24T23:30:00+00:00,-25159.0,False,False,open_meteo_archive,65.5,63.4,4.5,8.7,160.0,,0.0,56.0,3.0,True
2023_CFB_W09_JXST_FIU,2026-09-07T06:27:44.566717+00:00,2023-10-25T23:00:00+00:00,-25135.5,False,False,open_meteo_archive,77.6,78.7,11.0,20.4,51.0,,0.0,66.0,3.0,True
2023_CFB_W09_UTEP_SHSU,2026-09-07T06:27:45.198616+00:00,2023-10-26T00:00:00+00:00,-25134.5,False,False,open_meteo_archive,77.8,80.9,10.6,22.8,148.0,,0.0,75.0,1.0,True
2023_CFB_W09_SYR_VT,2026-09-07T06:27:45.834778+00:00,2023-10-26T23:30:00+00:00,-25111.0,False,False,open_meteo_archive,64.0,60.3,7.6,14.3,183.0,,0.0,56.0,3.0,True
2023_CFB_W09_GAST_GASO,2026-09-07T06:27:46.437179+00:00,2023-10-26T23:30:00+00:00,-25111.0,False,False,open_meteo_archive,71.9,72.9,6.2,11.0,116.0,,0.0,68.0,0.0,True
2023_CFB_W09_FAU_CLT,2026-09-07T06:27:47.062167+00:00,2023-10-27T23:30:00+00:00,-25087.0,False,False,open_meteo_archive,69.2,68.4,6.8,11.4,191.0,,0.0,64.0,3.0,True
2023_CFB_W09_CONN_BC,2026-09-07T06:27:47.657725+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,75.7,76.4,9.4,17.4,256.0,,0.0,65.0,0.0,True
2023_CFB_W09_FSU_WAKE,2026-09-07T06:27:48.277759+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,79.2,79.8,3.2,11.9,282.0,,0.0,45.0,0.0,True
2023_CFB_W09_IU_PSU,2026-09-07T06:27:48.874990+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,69.4,69.2,10.0,22.1,261.0,,0.004,76.0,51.0,True
2023_CFB_W09_HOU_KSU,2026-09-07T06:27:49.503276+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,35.9,26.6,9.8,19.9,41.0,,0.0,57.0,3.0,True
2023_CFB_W09_WVU_UCF,2026-09-07T06:27:50.098418+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,83.2,84.2,11.3,23.9,72.0,,0.0,54.0,1.0,True
2023_CFB_W09_MASS_ARMY,2026-09-07T06:27:50.694477+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,74.0,75.3,6.9,17.9,270.0,,0.0,66.0,0.0,True
2023_CFB_W09_OU_KU,2026-09-07T06:27:51.308687+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,38.8,30.7,8.2,20.4,45.0,,0.0,60.0,3.0,True
2023_CFB_W09_MD_NU,2026-09-07T06:27:51.904688+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,46.5,38.2,11.8,24.2,15.0,,0.0,66.0,3.0,True
2023_CFB_W09_SC_TAM,2026-09-07T06:27:52.528413+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,81.3,85.4,11.1,20.8,170.0,,0.0,72.0,2.0,True
2023_CFB_W09_TLSA_SMU,2026-09-07T06:27:53.129459+00:00,2023-10-28T16:00:00+00:00,-25070.5,False,False,open_meteo_archive,64.5,67.0,5.4,8.9,42.0,,0.043,96.0,55.0,True
2023_CFB_W09_WMU_EMU,2026-09-07T06:27:53.754577+00:00,2023-10-28T17:00:00+00:00,-25069.5,False,False,open_meteo_archive,51.7,45.8,8.2,17.7,351.0,,0.0,64.0,3.0,True
2023_CFB_W09_CLEM_NCSU,2026-09-07T06:27:54.356286+00:00,2023-10-28T18:00:00+00:00,-25068.5,False,False,open_meteo_archive,81.1,84.7,3.2,11.9,295.0,,0.0,51.0,0.0,True
2023_CFB_W09_MEM_UNT,2026-09-07T06:27:54.999188+00:00,2023-10-28T19:00:00+00:00,-25067.5,False,False,open_meteo_archive,64.0,65.7,4.6,13.2,29.0,,0.0,89.0,3.0,True
2023_CFB_W09_PITT_ND,2026-09-07T06:27:55.609396+00:00,2023-10-28T19:30:00+00:00,-25067.0,False,False,open_meteo_archive,52.8,47.7,5.5,14.5,12.0,,0.0,57.0,3.0,True
