game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2022_CFB_W13_BALL_MOH,2026-09-07T06:41:57.145618+00:00,2022-11-23T00:00:00+00:00,-33222.7,False,False,open_meteo_archive,39.5,32.5,5.4,8.5,225.0,,0.0,56.0,0.0,True
2022_CFB_W13_BGSU_OHIO,2026-09-07T06:41:57.659382+00:00,2022-11-23T00:00:00+00:00,-33222.7,False,False,open_meteo_archive,39.3,30.9,7.8,10.3,193.0,,0.0,51.0,0.0,True
2022_CFB_W13_MSST_MISS,2026-09-07T06:41:58.187314+00:00,2022-11-25T00:00:00+00:00,-33174.7,False,False,open_meteo_archive,57.7,56.5,5.5,12.1,43.0,,0.0,85.0,3.0,True
2022_CFB_W13_TULN_CIN,2026-09-07T06:41:58.671304+00:00,2022-11-25T17:00:00+00:00,-33157.7,False,False,open_meteo_archive,52.2,46.2,8.8,21.3,324.0,,0.0,65.0,2.0,True
2022_CFB_W13_BAY_TEX,2026-09-07T06:41:59.173686+00:00,2022-11-25T17:00:00+00:00,-33157.7,False,False,open_meteo_archive,58.9,53.5,15.5,26.8,23.0,,0.0,83.0,3.0,True
2022_CFB_W13_USU_BOIS,2026-09-07T06:41:59.656205+00:00,2022-11-25T17:00:00+00:00,-33157.7,False,False,open_meteo_archive,35.0,29.5,0.2,7.8,90.0,,0.0,52.0,3.0,True
2022_CFB_W13_CMU_EMU,2026-09-07T06:42:00.144971+00:00,2022-11-25T17:00:00+00:00,-33157.7,False,False,open_meteo_archive,45.7,36.8,11.9,24.4,290.0,,0.0,57.0,0.0,True
2022_CFB_W13_TOL_WMU,2026-09-07T06:42:00.672707+00:00,2022-11-25T17:00:00+00:00,-33157.7,False,False,open_meteo_archive,44.6,37.6,8.5,19.5,276.0,,0.0,69.0,0.0,True
2022_CFB_W13_ASU_ARIZ,2026-09-07T06:42:01.143337+00:00,2022-11-25T20:00:00+00:00,-33154.7,False,False,open_meteo_archive,60.7,53.0,8.0,15.2,288.0,,0.0,22.0,0.0,True
2022_CFB_W13_NCSU_UNC,2026-09-07T06:42:01.638747+00:00,2022-11-25T20:30:00+00:00,-33154.2,False,False,open_meteo_archive,64.5,62.9,5.0,12.3,283.0,,0.0,63.0,3.0,True
