game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2022_CFB_W12_BGSU_TOL,2026-09-07T06:41:25.307655+00:00,2022-11-16T00:00:00+00:00,-33390.7,False,False,open_meteo_archive,34.4,30.0,1.6,3.8,236.0,,0.0,92.0,3.0,True
2022_CFB_W12_OHIO_BALL,2026-09-07T06:41:25.809024+00:00,2022-11-16T00:00:00+00:00,-33390.7,False,False,open_meteo_archive,34.7,28.3,6.9,13.6,268.0,,0.016,97.0,71.0,True
2022_CFB_W12_EMU_KENT,2026-09-07T06:41:26.277479+00:00,2022-11-16T23:00:00+00:00,-33367.7,False,False,open_meteo_archive,35.4,26.6,9.1,19.9,248.0,,0.0,62.0,3.0,True
2022_CFB_W12_MOH_NIU,2026-09-07T06:41:26.781079+00:00,2022-11-17T00:00:00+00:00,-33366.7,False,False,open_meteo_archive,31.9,24.4,7.2,17.9,300.0,,0.004,83.0,71.0,True
2022_CFB_W12_WMU_CMU,2026-09-07T06:41:27.251705+00:00,2022-11-17T01:00:00+00:00,-33365.7,False,False,open_meteo_archive,30.8,25.0,3.6,7.6,4.0,,0.051,90.0,75.0,True
2022_CFB_W12_SMU_TULN,2026-09-07T06:41:27.734552+00:00,2022-11-18T00:30:00+00:00,-33342.2,False,False,open_meteo_archive,49.9,44.1,5.7,13.4,11.0,,0.0,56.0,0.0,True
2022_CFB_W12_USF_TLSA,2026-09-07T06:41:28.236640+00:00,2022-11-19T02:00:00+00:00,-33316.7,False,False,open_meteo_archive,28.0,20.7,3.6,6.0,317.0,,0.0,56.0,3.0,True
2022_CFB_W12_SDSU_UNM,2026-09-07T06:41:28.718113+00:00,2022-11-19T02:45:00+00:00,-33315.9,False,False,open_meteo_archive,31.4,20.6,12.3,19.2,87.0,,0.0,57.0,3.0,True
2022_CFB_W12_NAVY_UCF,2026-09-07T06:41:29.231908+00:00,2022-11-19T16:00:00+00:00,-33302.7,False,False,open_meteo_archive,67.4,67.4,7.1,17.0,24.0,,0.008,74.0,51.0,True
2022_CFB_W12_MASS_TAM,2026-09-07T06:41:29.701199+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,41.6,33.5,12.4,21.0,6.0,,0.02,84.0,53.0,True
2022_CFB_W12_UL_FSU,2026-09-07T06:41:30.193512+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,55.1,48.0,7.9,17.9,43.0,,0.0,42.0,3.0,True
2022_CFB_W12_FCS2046_ALA,2026-09-07T06:41:30.689678+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,48.8,44.1,2.3,10.3,349.0,,0.0,52.0,3.0,True
2022_CFB_W12_FCS2193_MSST,2026-09-07T06:41:31.153866+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,45.0,39.9,0.9,9.4,360.0,,0.0,47.0,3.0,True
2022_CFB_W12_TCU_BAY,2026-09-07T06:41:31.639227+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,41.3,32.7,9.9,19.0,5.0,,0.0,59.0,3.0,True
2022_CFB_W12_WIS_NEB,2026-09-07T06:41:32.116371+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,28.1,14.3,17.7,33.6,317.0,,0.0,40.0,3.0,True
2022_CFB_W12_DUKE_PITT,2026-09-07T06:41:32.617266+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,30.1,18.7,12.5,28.6,227.0,,0.0,44.0,0.0,True
2022_CFB_W12_ILL_MICH,2026-09-07T06:41:33.082936+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,26.0,12.8,16.3,32.9,205.0,,0.0,46.0,3.0,True
2022_CFB_W12_NU_PUR,2026-09-07T06:41:33.573968+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,30.5,15.5,20.0,36.7,228.0,,0.0,30.0,3.0,True
2022_CFB_W12_VT_LIB,2026-09-07T06:41:34.076736+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,42.8,34.7,7.1,18.1,242.0,,0.0,42.0,1.0,True
2022_CFB_W12_CONN_ARMY,2026-09-07T06:41:34.546771+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,36.2,27.4,7.4,18.8,237.0,,0.0,43.0,0.0,True
2022_CFB_W12_IU_MSU,2026-09-07T06:41:35.062288+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,22.6,9.8,15.9,31.5,208.0,,0.0,60.0,3.0,True
2022_CFB_W12_FLA_VAN,2026-09-07T06:41:35.533058+00:00,2022-11-19T17:00:00+00:00,-33301.7,False,False,open_meteo_archive,40.0,31.3,7.1,16.1,257.0,,0.0,36.0,0.0,True
2022_CFB_W12_UTSA_RICE,2026-09-07T06:41:36.023581+00:00,2022-11-19T18:00:00+00:00,-33300.7,False,False,open_meteo_archive,49.4,41.9,14.6,23.7,29.0,,0.051,85.0,61.0,True
2022_CFB_W12_FCS2453_MEM,2026-09-07T06:41:36.529136+00:00,2022-11-19T19:00:00+00:00,-33299.7,False,False,open_meteo_archive,42.4,33.8,8.1,17.2,236.0,,0.0,36.0,0.0,True
2022_CFB_W12_GAST_JMU,2026-09-07T06:41:37.003208+00:00,2022-11-19T19:00:00+00:00,-33299.7,False,False,open_meteo_archive,42.4,32.9,8.9,20.8,214.0,,0.0,34.0,0.0,True
2022_CFB_W12_WSU_ARIZ,2026-09-07T06:41:37.512805+00:00,2022-11-19T19:00:00+00:00,-33299.7,False,False,open_meteo_archive,67.6,61.1,7.1,14.3,108.0,,0.0,22.0,0.0,True
2022_CFB_W12_KSU_WVU,2026-09-07T06:41:37.989354+00:00,2022-11-19T19:00:00+00:00,-33299.7,False,False,open_meteo_archive,34.0,23.2,11.2,29.8,215.0,,0.0,40.0,0.0,True
2022_CFB_W12_HOU_ECU,2026-09-07T06:41:38.503744+00:00,2022-11-19T19:00:00+00:00,-33299.7,False,False,open_meteo_archive,54.9,50.3,3.5,10.1,230.0,,0.0,50.0,0.0,True
2022_CFB_W12_ORST_ASU,2026-09-07T06:41:38.979790+00:00,2022-11-19T19:15:00+00:00,-33299.4,False,False,open_meteo_archive,69.8,60.0,12.6,21.5,84.0,,0.0,18.0,0.0,True
2022_CFB_W12_ODU_APP,2026-09-07T06:41:39.478581+00:00,2022-11-19T19:30:00+00:00,-33299.2,False,False,open_meteo_archive,41.9,33.1,8.1,23.7,265.0,,0.0,41.0,1.0,True
2022_CFB_W12_BC_ND,2026-09-07T06:41:39.975240+00:00,2022-11-19T19:30:00+00:00,-33299.2,False,False,open_meteo_archive,26.2,12.5,18.2,35.6,247.0,,0.0,54.0,3.0,True
2022_CFB_W12_FAU_MTSU,2026-09-07T06:41:40.452738+00:00,2022-11-19T20:30:00+00:00,-33298.2,False,False,open_meteo_archive,44.7,34.9,9.7,21.7,236.0,,0.0,32.0,0.0,True
2022_CFB_W12_LT_CLT,2026-09-07T06:41:40.949711+00:00,2022-11-19T20:30:00+00:00,-33298.2,False,False,open_meteo_archive,53.5,47.0,6.9,15.9,216.0,,0.0,47.0,2.0,True
