game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code
2026_NFL_W04_PIT_CLE,2026-09-17T11:05:42.501998+00:00,2026-10-02T00:15:00+00:00,349.2,False,False,open_meteo,62.0,58.5,13.6,17.2,340.0,0.06,0.0,83.0,3.0
2026_NFL_W04_PIT_CLE,2026-09-17T17:02:56.673114+00:00,2026-10-02T00:15:00+00:00,343.2,False,False,open_meteo,70.3,75.2,4.7,15.2,199.0,0.23,0.079,92.0,80.0
2026_NFL_W04_PIT_CLE,2026-09-17T20:02:40.006466+00:00,2026-10-02T00:15:00+00:00,340.2,False,False,open_meteo,62.5,59.8,7.7,12.3,60.0,0.13,0.0,68.0,3.0
2026_NFL_W04_PIT_CLE,2026-09-17T23:03:16.633893+00:00,2026-10-02T00:15:00+00:00,337.2,False,False,open_meteo,62.5,59.8,7.7,12.3,60.0,0.13,0.0,68.0,3.0
2026_NFL_W04_PIT_CLE,2026-09-18T11:05:33.406476+00:00,2026-10-02T00:15:00+00:00,325.2,False,False,open_meteo,62.4,58.9,14.1,26.2,125.0,0.29,0.0,85.0,3.0
2026_NFL_W04_PIT_CLE,2026-09-18T17:03:04.895430+00:00,2026-10-02T00:15:00+00:00,319.2,False,False,open_meteo,61.5,56.5,16.7,23.9,50.0,0.19,0.0,84.0,3.0
2026_NFL_W04_PIT_CLE,2026-09-18T20:02:27.605612+00:00,2026-10-02T00:15:00+00:00,316.2,False,False,open_meteo,62.6,62.5,3.2,23.9,278.0,0.13,0.0,73.0,0.0
2026_NFL_W04_PIT_CLE,2026-09-18T23:02:29.892956+00:00,2026-10-02T00:15:00+00:00,313.2,False,False,open_meteo,62.6,62.5,3.2,4.7,278.0,0.13,0.0,73.0,0.0
2026_NFL_W04_PIT_CLE,2026-09-19T11:05:25.035655+00:00,2026-10-02T00:15:00+00:00,301.2,False,False,open_meteo,60.0,56.0,5.4,4.7,261.0,0.23,0.0,54.0,0.0
2026_NFL_W04_PIT_CLE,2026-09-19T17:02:30.701775+00:00,2026-10-02T00:15:00+00:00,295.2,False,False,open_meteo,70.5,71.4,5.2,7.4,170.0,0.26,0.0,68.0,1.0
2026_NFL_W04_IND_WAS,2026-09-19T17:02:32.249577+00:00,2026-10-04T13:30:00+00:00,356.5,False,False,open_meteo,,,,,,,,,
2026_NFL_W04_TEN_BAL,2026-09-19T17:02:32.250134+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,60.5,52.3,14.1,22.6,317.0,0.1,0.0,32.0,0.0
2026_NFL_W04_NE_BUF,2026-09-19T17:02:32.250631+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,45.1,34.2,16.2,24.4,305.0,0.02,0.0,57.0,3.0
2026_NFL_W04_NYJ_CHI,2026-09-19T17:02:32.251084+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,48.8,40.3,12.2,18.6,347.0,0.19,0.0,59.0,3.0
2026_NFL_W04_JAX_CIN,2026-09-19T17:02:33.507103+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,52.1,44.6,10.6,16.6,7.0,0.12,0.0,34.0,0.0
2026_NFL_W04_DAL_HOU,2026-09-19T17:02:33.507685+00:00,2026-10-04T17:00:00+00:00,360.0,False,True,open_meteo,76.7,74.1,11.5,13.9,29.0,0.17,0.0,42.0,0.0
2026_NFL_W04_ARI_NYG,2026-09-19T17:02:33.508168+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,57.8,49.1,13.9,19.7,308.0,0.07,0.0,31.0,0.0
2026_NFL_W04_LAR_PHI,2026-09-19T17:02:34.789876+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,58.2,50.5,12.4,19.0,308.0,0.11,0.0,33.0,0.0
2026_NFL_W04_GB_TB,2026-09-19T17:02:34.790416+00:00,2026-10-04T17:00:00+00:00,360.0,False,False,open_meteo,90.3,97.8,5.0,3.8,69.0,0.14,0.0,46.0,0.0
2026_NFL_W04_PIT_CLE,2026-09-19T20:02:06.749146+00:00,2026-10-02T00:15:00+00:00,292.2,False,False,open_meteo,60.4,54.9,9.9,17.9,211.0,0.26,0.0,57.0,3.0
2026_NFL_W04_IND_WAS,2026-09-19T20:02:07.499639+00:00,2026-10-04T13:30:00+00:00,353.5,False,False,open_meteo,73.6,75.6,2.0,10.1,63.0,,,59.0,
2026_NFL_W04_TEN_BAL,2026-09-19T20:02:07.500082+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,71.7,69.8,3.3,6.3,16.0,0.02,0.0,30.0,0.0
2026_NFL_W04_NE_BUF,2026-09-19T20:02:07.500380+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,58.7,53.9,7.6,8.7,265.0,0.25,0.0,47.0,1.0
2026_NFL_W04_NYJ_CHI,2026-09-19T20:02:07.500650+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,65.7,62.6,4.8,5.1,103.0,0.13,0.0,40.0,0.0
2026_NFL_W04_JAX_CIN,2026-09-19T20:02:08.240174+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,66.5,62.4,8.2,12.1,68.0,0.12,0.0,39.0,1.0
2026_NFL_W04_DAL_HOU,2026-09-19T20:02:08.240568+00:00,2026-10-04T17:00:00+00:00,357.0,False,True,open_meteo,87.6,93.4,8.1,8.9,95.0,0.24,0.0,55.0,0.0
2026_NFL_W04_ARI_NYG,2026-09-19T20:02:08.240882+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,68.9,65.0,7.9,9.4,325.0,0.17,0.0,36.0,0.0
2026_NFL_W04_LAR_PHI,2026-09-19T20:02:08.968349+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,69.8,67.2,5.3,8.1,327.0,0.07,0.0,34.0,1.0
2026_NFL_W04_GB_TB,2026-09-19T20:02:08.968743+00:00,2026-10-04T17:00:00+00:00,357.0,False,False,open_meteo,88.6,95.9,4.9,5.6,95.0,0.09,0.008,51.0,51.0
2026_NFL_W04_PIT_CLE,2026-09-19T23:02:44.505841+00:00,2026-10-02T00:15:00+00:00,289.2,False,False,open_meteo,60.4,54.9,9.9,17.9,211.0,0.26,0.0,57.0,3.0
2026_NFL_W04_IND_WAS,2026-09-19T23:02:45.126399+00:00,2026-10-04T13:30:00+00:00,350.5,False,False,open_meteo,73.6,75.6,2.0,10.1,63.0,0.16,,59.0,
2026_NFL_W04_TEN_BAL,2026-09-19T23:02:45.126824+00:00,2026-10-04T17:00:00+00:00,354.0,False,False,open_meteo,71.7,69.8,3.3,6.3,16.0,0.02,0.0,30.0,0.0
2026_NFL_W04_NE_BUF,2026-09-19T23:02:45.127068+00:00,2026-10-04T17:00:00+00:00,354.0,False,False,open_meteo,58.7,53.9,7.6,8.7,265.0,0.25,0.0,47.0,1.0
2026_NFL_W04_NYJ_CHI,2026-09-19T23:02:45.127328+00:00,2026-10-04T17:00:00+00:00,354.0,False,False,open_meteo,65.7,62.6,4.8,5.1,103.0,0.13,0.0,40.0,0.0
2026_NFL_W04_JAX_CIN,2026-09-19T23:02:45.768301+00:00,2026-10-04T17:00:00+00:00,354.0,False,False,open_meteo,66.5,62.4,8.2,12.1,68.0,0.12,0.0,39.0,1.0
2026_NFL_W04_DAL_HOU,2026-09-19T23:02:45.768813+00:00,2026-10-04T17:00:00+00:00,354.0,False,True,open_meteo,87.6,93.4,8.1,8.9,95.0,0.24,0.0,55.0,0.0
2026_NFL_W04_ARI_NYG,2026-09-19T23:02:45.769115+00:00,2026-10-04T17:00:00+00:00,354.0,False,False,open_meteo,68.9,65.0,7.9,9.4,325.0,0.17,0.0,36.0,0.0
2026_NFL_W04_LAR_PHI,2026-09-19T23:02:46.547634+00:00,2026-10-04T17:00:00+00:00,354.0,False,False,open_meteo,69.8,67.2,5.3,8.1,327.0,0.07,0.0,34.0,1.0
