game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2024_CFB_W07_FIU_LIB,2026-09-07T06:14:31.948803+00:00,2024-10-08T23:00:00+00:00,-16759.2,False,False,open_meteo_archive,59.5,58.3,3.5,5.4,151.0,,0.0,72.0,0.0,True
2024_CFB_W07_NMSU_JXST,2026-09-07T06:14:32.288534+00:00,2024-10-09T23:30:00+00:00,-16734.7,False,False,open_meteo_archive,72.1,72.1,5.9,13.0,8.0,,0.0,61.0,0.0,True
2024_CFB_W07_CCU_JMU,2026-09-07T06:14:32.642247+00:00,2024-10-10T23:30:00+00:00,-16710.7,False,False,open_meteo_archive,53.3,48.3,5.6,9.4,20.0,,0.0,58.0,0.0,True
2024_CFB_W07_MTSU_LT,2026-09-07T06:14:32.965128+00:00,2024-10-11T00:00:00+00:00,-16710.2,False,False,open_meteo_archive,69.3,68.5,5.9,6.9,41.0,,0.0,61.0,0.0,True
2024_CFB_W07_UTEP_WKU,2026-09-07T06:14:33.300674+00:00,2024-10-11T00:00:00+00:00,-16710.2,False,False,open_meteo_archive,65.2,62.3,6.9,11.0,61.0,,0.0,57.0,0.0,True
2024_CFB_W07_NU_MD,2026-09-07T06:14:33.659919+00:00,2024-10-12T00:00:00+00:00,-16686.2,False,False,open_meteo_archive,56.8,53.3,5.3,9.2,240.0,,0.0,66.0,0.0,True
2024_CFB_W07_UNLV_USU,2026-09-07T06:14:33.989878+00:00,2024-10-12T01:00:00+00:00,-16685.2,False,False,open_meteo_archive,71.2,65.1,2.8,5.1,90.0,,0.0,17.0,2.0,True
2024_CFB_W07_UTAH_ASU,2026-09-07T06:14:34.313933+00:00,2024-10-12T02:30:00+00:00,-16683.7,False,False,open_meteo_archive,94.9,87.3,8.7,12.1,291.0,,0.0,11.0,0.0,True
2024_CFB_W07_UAB_ARMY,2026-09-07T06:14:34.668683+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,66.4,61.6,10.8,28.9,312.0,,0.0,50.0,0.0,True
2024_CFB_W07_BALL_KENT,2026-09-07T06:14:34.999846+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,62.9,62.8,3.1,10.3,105.0,,0.0,73.0,3.0,True
2024_CFB_W07_TOL_BUF,2026-09-07T06:14:35.334002+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,56.8,52.9,4.7,14.1,341.0,,0.0,53.0,0.0,True
2024_CFB_W07_GT_UNC,2026-09-07T06:14:35.680333+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,71.2,70.3,4.3,12.5,279.0,,0.0,45.0,0.0,True
2024_CFB_W07_CLEM_WAKE,2026-09-07T06:14:36.018401+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,69.0,68.0,3.8,12.8,285.0,,0.0,46.0,0.0,True
2024_CFB_W07_SC_ALA,2026-09-07T06:14:36.366299+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,73.7,74.6,1.7,8.3,220.0,,0.0,47.0,0.0,True
2024_CFB_W07_WASH_IOWA,2026-09-07T06:14:36.690552+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,69.7,67.7,8.4,18.6,83.0,,0.0,59.0,2.0,True
2024_CFB_W07_WIS_RUTG,2026-09-07T06:14:37.023259+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,73.0,67.6,10.3,22.6,307.0,,0.0,33.0,0.0,True
2024_CFB_W07_MIZ_MASS,2026-09-07T06:14:37.379113+00:00,2024-10-12T16:00:00+00:00,-16670.2,False,False,open_meteo_archive,65.3,58.6,11.7,27.3,302.0,,0.0,39.0,0.0,True
2024_CFB_W07_MOH_EMU,2026-09-07T06:14:37.711591+00:00,2024-10-12T18:00:00+00:00,-16668.2,False,False,open_meteo_archive,64.1,61.4,6.6,15.9,92.0,,0.0,53.0,0.0,True
2024_CFB_W07_CIN_UCF,2026-09-07T06:14:38.044558+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,81.4,85.0,5.5,12.5,47.0,,0.0,58.0,3.0,True
2024_CFB_W07_PUR_ILL,2026-09-07T06:14:38.397994+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,79.7,79.8,7.8,16.6,198.0,,0.0,47.0,0.0,True
2024_CFB_W07_LOU_UVA,2026-09-07T06:14:38.722052+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,78.6,79.6,0.5,6.3,256.0,,0.0,37.0,0.0,True
2024_CFB_W07_TEX_OU,2026-09-07T06:14:39.048459+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,91.4,88.5,15.2,26.6,193.0,,0.0,30.0,0.0,True
2024_CFB_W07_ODU_GAST,2026-09-07T06:14:39.398989+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,75.2,73.6,7.3,15.9,302.0,,0.0,39.0,0.0,True
2024_CFB_W07_PSU_USC,2026-09-07T06:14:39.741212+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,77.0,77.6,5.4,12.5,189.0,,0.0,47.0,1.0,True
2024_CFB_W07_MEM_USF,2026-09-07T06:14:40.102459+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,81.1,86.5,4.3,12.8,47.0,,0.0,61.0,0.0,True
2024_CFB_W07_CAL_PITT,2026-09-07T06:14:40.464100+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,69.3,67.9,4.5,11.2,258.0,,0.0,53.0,1.0,True
2024_CFB_W07_AKR_WMU,2026-09-07T06:14:40.788522+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,67.4,65.0,6.6,18.6,117.0,,0.0,53.0,1.0,True
2024_CFB_W07_SDSU_WYO,2026-09-07T06:14:41.145294+00:00,2024-10-12T19:30:00+00:00,-16666.7,False,False,open_meteo_archive,65.9,61.8,2.0,8.3,9.0,,0.0,18.0,1.0,True
