game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2024_CFB_W01_FSU_GT,2026-09-07T06:12:23.683515+00:00,2024-08-24T16:00:00+00:00,-17846.2,False,False,open_meteo_archive,62.9,55.4,14.2,27.7,275.0,,0.0,51.0,1.0,True
2024_CFB_W01_FCS147_UNM,2026-09-07T06:12:23.995551+00:00,2024-08-24T20:00:00+00:00,-17842.2,False,False,open_meteo_archive,87.1,87.9,1.6,10.7,146.0,,0.0,23.0,2.0,True
2024_CFB_W01_SMU_NEV,2026-09-07T06:12:24.331482+00:00,2024-08-25T00:00:00+00:00,-17838.2,False,False,open_meteo_archive,59.2,53.5,7.3,19.2,288.0,,0.0,47.0,3.0,True
2024_CFB_W01_FCS2169_HAW,2026-09-07T06:12:24.652483+00:00,2024-08-25T03:59:00+00:00,-17834.2,False,False,open_meteo_archive,80.2,80.4,20.5,45.2,54.0,,0.004,75.0,51.0,True
2024_CFB_W01_FCS47_RUTG,2026-09-07T06:12:24.961464+00:00,2024-08-29T22:00:00+00:00,-17720.2,False,False,open_meteo_archive,74.1,74.7,10.0,22.1,100.0,,0.0,69.0,3.0,True
2024_CFB_W01_FCS2115_CMU,2026-09-07T06:12:25.283199+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,77.2,80.1,2.5,6.5,90.0,,0.0,58.0,1.0,True
2024_CFB_W01_FCS2230_BGSU,2026-09-07T06:12:25.582164+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,80.7,84.2,8.6,15.4,51.0,,0.0,66.0,0.0,True
2024_CFB_W01_FCS322_BUF,2026-09-07T06:12:25.889749+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,71.4,71.3,7.1,18.3,46.0,,0.0,64.0,0.0,True
2024_CFB_W01_FCS2296_ULM,2026-09-07T06:12:26.213670+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,82.9,92.2,3.4,15.2,191.0,,0.004,77.0,51.0,True
2024_CFB_W01_FCS2717_NCSU,2026-09-07T06:12:26.520375+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,87.3,95.1,2.9,5.6,148.0,,0.0,61.0,1.0,True
2024_CFB_W01_FCS2448_WAKE,2026-09-07T06:12:26.829549+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,84.3,88.7,7.4,15.7,83.0,,0.0,61.0,1.0,True
2024_CFB_W01_FCS160_UCF,2026-09-07T06:12:27.153880+00:00,2024-08-29T23:00:00+00:00,-17719.2,False,False,open_meteo_archive,83.1,91.6,5.0,13.0,100.0,,0.0,76.0,1.0,True
2024_CFB_W01_FCS2029_ARK,2026-09-07T06:12:27.464684+00:00,2024-08-29T23:30:00+00:00,-17718.7,False,False,open_meteo_archive,89.5,95.3,6.0,12.8,135.0,,0.0,54.0,3.0,True
2024_CFB_W01_FCS2184_TOL,2026-09-07T06:12:27.770950+00:00,2024-08-29T23:30:00+00:00,-17718.7,False,False,open_meteo_archive,76.0,80.0,8.2,16.1,73.0,,0.0,79.0,0.0,True
2024_CFB_W01_FCS2545_TULN,2026-09-07T06:12:28.106990+00:00,2024-08-30T00:00:00+00:00,-17718.2,False,False,open_meteo_archive,78.5,86.5,7.2,13.0,95.0,,0.004,90.0,51.0,True
2024_CFB_W01_FCS2466_TLSA,2026-09-07T06:12:28.427132+00:00,2024-08-30T00:00:00+00:00,-17718.2,False,False,open_meteo_archive,91.2,94.3,6.9,17.9,167.0,,0.0,44.0,1.0,True
2024_CFB_W01_CCU_JXST,2026-09-07T06:12:28.745853+00:00,2024-08-30T00:00:00+00:00,-17718.2,False,False,open_meteo_archive,84.2,89.8,3.8,8.9,173.0,,0.0,59.0,0.0,True
