game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2021_CFB_W11_AKR_WMU,2026-09-07T06:51:40.952845+00:00,2021-11-10T00:00:00+00:00,-42294.9,False,False,open_meteo_archive,46.1,42.3,3.8,9.4,40.0,,0.0,82.0,0.0,True
2021_CFB_W11_BUF_MOH,2026-09-07T06:51:41.382582+00:00,2021-11-10T00:00:00+00:00,-42294.9,False,False,open_meteo_archive,54.8,51.4,5.8,11.2,274.0,,0.024,74.0,53.0,True
2021_CFB_W11_OHIO_EMU,2026-09-07T06:51:41.798623+00:00,2021-11-10T01:00:00+00:00,-42293.9,False,False,open_meteo_archive,49.7,47.1,3.6,8.1,356.0,,0.0,85.0,3.0,True
2021_CFB_W11_BALL_NIU,2026-09-07T06:51:42.204953+00:00,2021-11-11T00:00:00+00:00,-42270.9,False,False,open_meteo_archive,52.4,46.0,13.9,22.4,118.0,,0.0,85.0,3.0,True
2021_CFB_W11_TOL_BGSU,2026-09-07T06:51:42.635025+00:00,2021-11-11T00:00:00+00:00,-42270.9,False,False,open_meteo_archive,47.6,41.4,9.0,14.8,76.0,,0.0,75.0,3.0,True
2021_CFB_W11_KENT_CMU,2026-09-07T06:51:43.062760+00:00,2021-11-11T01:00:00+00:00,-42269.9,False,False,open_meteo_archive,41.5,34.5,7.6,13.2,95.0,,0.0,71.0,3.0,True
2021_CFB_W11_UNC_PITT,2026-09-07T06:51:43.477773+00:00,2021-11-12T00:30:00+00:00,-42246.4,False,False,open_meteo_archive,61.9,53.9,15.7,27.7,144.0,,0.0,54.0,3.0,True
2021_CFB_W11_CIN_USF,2026-09-07T06:51:43.896037+00:00,2021-11-12T23:00:00+00:00,-42223.9,False,False,open_meteo_archive,72.0,76.6,4.6,7.6,284.0,,0.0,85.0,1.0,True
2021_CFB_W11_WYO_BOIS,2026-09-07T06:51:44.323110+00:00,2021-11-13T02:00:00+00:00,-42220.9,False,False,open_meteo_archive,48.4,46.4,2.6,6.3,340.0,,0.0,93.0,3.0,True
2021_CFB_W11_FCS311_MASS,2026-09-07T06:51:44.742519+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,54.4,51.0,3.6,11.4,176.0,,0.0,64.0,0.0,True
2021_CFB_W11_OU_BAY,2026-09-07T06:51:45.144967+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,57.2,52.8,1.4,8.5,321.0,,0.0,35.0,1.0,True
2021_CFB_W11_FCS2535_FLA,2026-09-07T06:51:45.581167+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,65.7,69.2,5.3,10.5,306.0,,0.091,100.0,61.0,True
2021_CFB_W11_NU_WIS,2026-09-07T06:51:46.017757+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,37.2,27.6,11.0,23.0,297.0,,0.0,57.0,2.0,True
2021_CFB_W11_NMSU_ALA,2026-09-07T06:51:46.418363+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,50.3,43.4,8.1,18.6,332.0,,0.0,45.0,0.0,True
2021_CFB_W11_MICH_PSU,2026-09-07T06:51:46.850743+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,38.1,28.2,13.0,27.5,266.0,,0.004,66.0,51.0,True
2021_CFB_W11_FCS2083_ARMY,2026-09-07T06:51:47.287586+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,59.2,51.6,13.2,37.4,161.0,,0.0,53.0,3.0,True
2021_CFB_W11_MSST_AUB,2026-09-07T06:51:47.685739+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,56.4,50.8,8.2,18.8,313.0,,0.0,48.0,0.0,True
2021_CFB_W11_SYR_LOU,2026-09-07T06:51:48.098987+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,41.5,32.8,10.4,19.9,263.0,,0.004,60.0,51.0,True
2021_CFB_W11_ECU_MEM,2026-09-07T06:51:48.516447+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,44.6,37.8,6.2,15.0,300.0,,0.0,50.0,0.0,True
2021_CFB_W11_WVU_KSU,2026-09-07T06:51:48.927990+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,40.5,33.3,5.7,13.4,201.0,,0.0,54.0,2.0,True
2021_CFB_W11_CONN_CLEM,2026-09-07T06:51:49.355855+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,58.4,53.5,6.5,16.3,292.0,,0.0,47.0,0.0,True
2021_CFB_W11_HOU_TEM,2026-09-07T06:51:49.783658+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,58.2,51.7,15.1,30.0,221.0,,0.063,72.0,61.0,True
2021_CFB_W11_RUTG_IU,2026-09-07T06:51:50.189770+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,39.7,30.4,11.4,25.9,267.0,,0.0,62.0,3.0,True
2021_CFB_W11_UCF_SMU,2026-09-07T06:51:50.614427+00:00,2021-11-13T17:00:00+00:00,-42205.9,False,False,open_meteo_archive,54.1,48.5,3.9,10.5,239.0,,0.0,42.0,2.0,True
2021_CFB_W11_GAST_CCU,2026-09-07T06:51:51.095166+00:00,2021-11-13T19:00:00+00:00,-42203.9,False,False,open_meteo_archive,69.5,66.0,7.4,16.6,263.0,,0.0,47.0,0.0,True
2021_CFB_W11_WKU_RICE,2026-09-07T06:51:51.510562+00:00,2021-11-13T19:00:00+00:00,-42203.9,False,False,open_meteo_archive,63.3,58.4,8.5,17.9,18.0,,0.0,38.0,0.0,True
2021_CFB_W11_UTAH_ARIZ,2026-09-07T06:51:51.935321+00:00,2021-11-13T19:00:00+00:00,-42203.9,False,False,open_meteo_archive,82.3,76.7,4.3,12.1,141.0,,0.0,11.0,0.0,True
2021_CFB_W11_USA_APP,2026-09-07T06:51:52.418303+00:00,2021-11-13T19:30:00+00:00,-42203.4,False,False,open_meteo_archive,40.1,30.0,12.3,39.8,307.0,,0.0,52.0,0.0,True
2021_CFB_W11_GASO_TXST,2026-09-07T06:51:52.819494+00:00,2021-11-13T20:00:00+00:00,-42202.9,False,False,open_meteo_archive,65.9,62.3,4.3,12.3,174.0,,0.0,35.0,0.0,True
2021_CFB_W11_FAU_ODU,2026-09-07T06:51:53.249510+00:00,2021-11-13T20:30:00+00:00,-42202.4,False,False,open_meteo_archive,63.5,54.8,14.6,28.6,281.0,,0.0,40.0,0.0,True
2021_CFB_W11_USM_UTSA,2026-09-07T06:51:53.249785+00:00,2021-11-13T20:30:00+00:00,-42202.4,True,False,open_meteo_archive,,,,,,,,,,True
