game_id,retrieved_at,forecast_for_utc,hours_to_kickoff,is_indoor,roof_status_unknown,source,temp_f,feels_like_f,wind_mph,wind_gust_mph,wind_dir_deg,precip_prob,precip_in,humidity_pct,condition_code,is_actual
2021_CFB_W03_OHIO_UL,2026-09-07T06:48:28.881120+00:00,2021-09-17T00:00:00+00:00,-43590.8,False,False,open_meteo_archive,78.1,89.0,2.1,9.4,122.0,,0.008,95.0,51.0,True
2021_CFB_W03_UCF_LOU,2026-09-07T06:48:29.254556+00:00,2021-09-17T23:30:00+00:00,-43567.3,False,False,open_meteo_archive,81.8,88.0,3.0,7.6,138.0,,0.0,65.0,2.0,True
2021_CFB_W03_MD_ILL,2026-09-07T06:48:29.659049+00:00,2021-09-18T01:00:00+00:00,-43565.8,False,False,open_meteo_archive,73.6,76.5,5.4,6.5,199.0,,0.0,73.0,0.0,True
2021_CFB_W03_NEB_OU,2026-09-07T06:48:30.049742+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,84.5,89.0,2.9,10.5,58.0,,0.0,52.0,0.0,True
2021_CFB_W03_CCU_BUF,2026-09-07T06:48:30.446670+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,73.0,75.5,6.1,17.0,343.0,,0.004,73.0,51.0,True
2021_CFB_W03_CIN_IU,2026-09-07T06:48:30.869255+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,82.2,87.4,5.0,14.8,100.0,,0.004,63.0,51.0,True
2021_CFB_W03_NIU_MICH,2026-09-07T06:48:31.239053+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,71.3,70.6,6.2,16.6,38.0,,0.0,54.0,0.0,True
2021_CFB_W03_CONN_ARMY,2026-09-07T06:48:31.652173+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,73.6,77.8,5.5,15.2,339.0,,0.0,81.0,2.0,True
2021_CFB_W03_MSU_MIA,2026-09-07T06:48:32.049910+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,84.9,97.0,1.8,13.4,7.0,,0.004,73.0,51.0,True
2021_CFB_W03_BC_TEM,2026-09-07T06:48:32.460185+00:00,2021-09-18T16:00:00+00:00,-43550.8,False,False,open_meteo_archive,80.6,84.4,6.7,14.5,330.0,,0.004,64.0,51.0,True
