snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_CFB_W05_MIA_CLEM_draftkings_20260921T231546Z,2026_CFB_W05_MIA_CLEM,2026-09-21T23:15:46.291099+00:00,,draftkings,7.0,,,260.0,-325.0,55.5,,,,,,,,,True,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260921T231546Z,2026_CFB_W05_ND_UNC,2026-09-21T23:15:46.291099+00:00,,draftkings,23.5,,,1100.0,-2100.0,55.5,,,,,,,,,True,23.5,55.5,cfbd,free
2026_CFB_W05_MIA_CLEM_draftkings_20260922T141632Z,2026_CFB_W05_MIA_CLEM,2026-09-22T14:16:32.281163+00:00,,draftkings,7.0,,,260.0,-325.0,55.5,,,,,,,,,False,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260922T141632Z,2026_CFB_W05_ND_UNC,2026-09-22T14:16:32.281163+00:00,,draftkings,23.5,,,1100.0,-2100.0,55.5,,,,,,,,,False,23.5,55.5,cfbd,free
2026_CFB_W05_MIA_CLEM_draftkings_20260922T231444Z,2026_CFB_W05_MIA_CLEM,2026-09-22T23:14:44.429723+00:00,,draftkings,7.0,,,260.0,-325.0,55.5,,,,,,,,,False,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260922T231444Z,2026_CFB_W05_ND_UNC,2026-09-22T23:14:44.429723+00:00,,draftkings,23.5,,,1100.0,-2100.0,55.5,,,,,,,,,False,23.5,55.5,cfbd,free
2026_CFB_W05_MIA_CLEM_draftkings_20260923T141652Z,2026_CFB_W05_MIA_CLEM,2026-09-23T14:16:52.936316+00:00,,draftkings,7.0,,,260.0,-325.0,55.5,,,,,,,,,False,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260923T141652Z,2026_CFB_W05_ND_UNC,2026-09-23T14:16:52.936316+00:00,,draftkings,23.5,,,1100.0,-2100.0,55.5,,,,,,,,,False,23.5,55.5,cfbd,free
2026_CFB_W05_MIA_CLEM_draftkings_20260923T231339Z,2026_CFB_W05_MIA_CLEM,2026-09-23T23:13:39.792408+00:00,,draftkings,17.5,,,600.0,-900.0,50.5,,,,,,,,,False,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260923T231339Z,2026_CFB_W05_ND_UNC,2026-09-23T23:13:39.792408+00:00,,draftkings,20.5,,,900.0,-1600.0,49.5,,,,,,,,,False,23.5,55.5,cfbd,free
2026_CFB_W05_PITT_VT_draftkings_20260923T231339Z,2026_CFB_W05_PITT_VT,2026-09-23T23:13:39.792408+00:00,,draftkings,-5.5,,,-205.0,170.0,56.5,,,,,,,,,True,-5.5,56.5,cfbd,free
2026_CFB_W05_FLA_MIZ_draftkings_20260923T231339Z,2026_CFB_W05_FLA_MIZ,2026-09-23T23:13:39.792408+00:00,,draftkings,2.5,,,110.0,-130.0,53.5,,,,,,,,,True,2.5,53.5,cfbd,free
2026_CFB_W05_UK_SC_draftkings_20260923T231339Z,2026_CFB_W05_UK_SC,2026-09-23T23:13:39.792408+00:00,,draftkings,-7.0,,,-270.0,220.0,49.5,,,,,,,,,True,-7.0,49.5,cfbd,free
2026_CFB_W05_WASH_USC_draftkings_20260923T231339Z,2026_CFB_W05_WASH_USC,2026-09-23T23:13:39.792408+00:00,,draftkings,-10.0,,,-360.0,285.0,57.5,,,,,,,,,True,-10.0,57.5,cfbd,free
2026_CFB_W05_AUB_TENN_draftkings_20260923T231339Z,2026_CFB_W05_AUB_TENN,2026-09-23T23:13:39.792408+00:00,,draftkings,-7.5,,,-285.0,230.0,57.5,,,,,,,,,True,-7.5,57.5,cfbd,free
2026_CFB_W05_PSU_NU_draftkings_20260923T231339Z,2026_CFB_W05_PSU_NU,2026-09-23T23:13:39.792408+00:00,,draftkings,7.0,,,225.0,-278.0,48.5,,,,,,,,,True,7.0,48.5,cfbd,free
2026_CFB_W05_ALA_MSST_draftkings_20260923T231339Z,2026_CFB_W05_ALA_MSST,2026-09-23T23:13:39.792408+00:00,,draftkings,3.0,,,130.0,-155.0,58.5,,,,,,,,,True,3.0,58.5,cfbd,free
2026_CFB_W05_OSU_IOWA_draftkings_20260923T231339Z,2026_CFB_W05_OSU_IOWA,2026-09-23T23:13:39.792408+00:00,,draftkings,14.0,,,500.0,-700.0,44.5,,,,,,,,,True,14.0,44.5,cfbd,free
2026_CFB_W05_VAN_UGA_draftkings_20260923T231339Z,2026_CFB_W05_VAN_UGA,2026-09-23T23:13:39.792408+00:00,,draftkings,-23.5,,,-3200.0,1400.0,57.5,,,,,,,,,True,-23.5,57.5,cfbd,free
2026_CFB_W05_BYU_TCU_draftkings_20260923T231339Z,2026_CFB_W05_BYU_TCU,2026-09-23T23:13:39.792408+00:00,,draftkings,5.5,,,164.0,-198.0,52.5,,,,,,,,,True,5.5,52.5,cfbd,free
2026_CFB_W05_LOU_NCSU_draftkings_20260923T231339Z,2026_CFB_W05_LOU_NCSU,2026-09-23T23:13:39.792408+00:00,,draftkings,7.5,,,245.0,-305.0,59.5,,,,,,,,,True,7.5,59.5,cfbd,free
2026_CFB_W05_MICH_MINN_draftkings_20260923T231339Z,2026_CFB_W05_MICH_MINN,2026-09-23T23:13:39.792408+00:00,,draftkings,8.5,,,270.0,-340.0,44.5,,,,,,,,,True,8.5,44.5,cfbd,free
2026_CFB_W05_MIA_CLEM_draftkings_20260924T141711Z,2026_CFB_W05_MIA_CLEM,2026-09-24T14:17:11.000721+00:00,,draftkings,17.5,,,600.0,-900.0,50.5,,,,,,,,,False,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260924T141711Z,2026_CFB_W05_ND_UNC,2026-09-24T14:17:11.000721+00:00,,draftkings,20.5,,,900.0,-1600.0,49.5,,,,,,,,,False,23.5,55.5,cfbd,free
2026_CFB_W05_PITT_VT_draftkings_20260924T141711Z,2026_CFB_W05_PITT_VT,2026-09-24T14:17:11.000721+00:00,,draftkings,-5.5,,,-205.0,170.0,56.5,,,,,,,,,False,-5.5,56.5,cfbd,free
2026_CFB_W05_FLA_MIZ_draftkings_20260924T141711Z,2026_CFB_W05_FLA_MIZ,2026-09-24T14:17:11.000721+00:00,,draftkings,2.5,,,110.0,-130.0,53.5,,,,,,,,,False,2.5,53.5,cfbd,free
2026_CFB_W05_UK_SC_draftkings_20260924T141711Z,2026_CFB_W05_UK_SC,2026-09-24T14:17:11.000721+00:00,,draftkings,-7.0,,,-270.0,220.0,49.5,,,,,,,,,False,-7.0,49.5,cfbd,free
2026_CFB_W05_WASH_USC_draftkings_20260924T141711Z,2026_CFB_W05_WASH_USC,2026-09-24T14:17:11.000721+00:00,,draftkings,-10.0,,,-360.0,285.0,57.5,,,,,,,,,False,-10.0,57.5,cfbd,free
2026_CFB_W05_AUB_TENN_draftkings_20260924T141711Z,2026_CFB_W05_AUB_TENN,2026-09-24T14:17:11.000721+00:00,,draftkings,-7.5,,,-285.0,230.0,57.5,,,,,,,,,False,-7.5,57.5,cfbd,free
2026_CFB_W05_PSU_NU_draftkings_20260924T141711Z,2026_CFB_W05_PSU_NU,2026-09-24T14:17:11.000721+00:00,,draftkings,7.0,,,225.0,-278.0,48.5,,,,,,,,,False,7.0,48.5,cfbd,free
2026_CFB_W05_ALA_MSST_draftkings_20260924T141711Z,2026_CFB_W05_ALA_MSST,2026-09-24T14:17:11.000721+00:00,,draftkings,3.0,,,130.0,-155.0,58.5,,,,,,,,,False,3.0,58.5,cfbd,free
2026_CFB_W05_OSU_IOWA_draftkings_20260924T141711Z,2026_CFB_W05_OSU_IOWA,2026-09-24T14:17:11.000721+00:00,,draftkings,14.0,,,500.0,-700.0,44.5,,,,,,,,,False,14.0,44.5,cfbd,free
2026_CFB_W05_VAN_UGA_draftkings_20260924T141711Z,2026_CFB_W05_VAN_UGA,2026-09-24T14:17:11.000721+00:00,,draftkings,-23.5,,,-3200.0,1400.0,57.5,,,,,,,,,False,-23.5,57.5,cfbd,free
2026_CFB_W05_BYU_TCU_draftkings_20260924T141711Z,2026_CFB_W05_BYU_TCU,2026-09-24T14:17:11.000721+00:00,,draftkings,5.5,,,164.0,-198.0,52.5,,,,,,,,,False,5.5,52.5,cfbd,free
2026_CFB_W05_LOU_NCSU_draftkings_20260924T141711Z,2026_CFB_W05_LOU_NCSU,2026-09-24T14:17:11.000721+00:00,,draftkings,7.5,,,245.0,-305.0,59.5,,,,,,,,,False,7.5,59.5,cfbd,free
2026_CFB_W05_MICH_MINN_draftkings_20260924T141711Z,2026_CFB_W05_MICH_MINN,2026-09-24T14:17:11.000721+00:00,,draftkings,8.5,,,270.0,-340.0,44.5,,,,,,,,,False,8.5,44.5,cfbd,free
2026_CFB_W05_MIA_CLEM_draftkings_20260924T231536Z,2026_CFB_W05_MIA_CLEM,2026-09-24T23:15:36.988789+00:00,,draftkings,17.5,,,600.0,-900.0,50.5,,,,,,,,,False,7.0,55.5,cfbd,free
2026_CFB_W05_ND_UNC_draftkings_20260924T231536Z,2026_CFB_W05_ND_UNC,2026-09-24T23:15:36.988789+00:00,,draftkings,20.5,,,900.0,-1600.0,49.5,,,,,,,,,False,23.5,55.5,cfbd,free
2026_CFB_W05_WASH_USC_draftkings_20260924T231536Z,2026_CFB_W05_WASH_USC,2026-09-24T23:15:36.988789+00:00,,draftkings,-10.0,,,-360.0,285.0,57.5,,,,,,,,,False,-10.0,57.5,cfbd,free
2026_CFB_W05_AUB_TENN_draftkings_20260924T231536Z,2026_CFB_W05_AUB_TENN,2026-09-24T23:15:36.988789+00:00,,draftkings,-7.5,,,-285.0,230.0,57.5,,,,,,,,,False,-7.5,57.5,cfbd,free
2026_CFB_W05_ALA_MSST_draftkings_20260924T231536Z,2026_CFB_W05_ALA_MSST,2026-09-24T23:15:36.988789+00:00,,draftkings,3.5,,,140.0,-166.0,58.5,,,,,,,,,False,3.0,58.5,cfbd,free
2026_CFB_W05_PSU_NU_draftkings_20260924T231536Z,2026_CFB_W05_PSU_NU,2026-09-24T23:15:36.988789+00:00,,draftkings,7.0,,,225.0,-278.0,48.5,,,,,,,,,False,7.0,48.5,cfbd,free
2026_CFB_W05_OSU_IOWA_draftkings_20260924T231536Z,2026_CFB_W05_OSU_IOWA,2026-09-24T23:15:36.988789+00:00,,draftkings,14.0,,,500.0,-700.0,44.5,,,,,,,,,False,14.0,44.5,cfbd,free
2026_CFB_W05_VAN_UGA_draftkings_20260924T231536Z,2026_CFB_W05_VAN_UGA,2026-09-24T23:15:36.988789+00:00,,draftkings,-23.5,,,-3200.0,1400.0,57.5,,,,,,,,,False,-23.5,57.5,cfbd,free
2026_CFB_W05_BYU_TCU_draftkings_20260924T231536Z,2026_CFB_W05_BYU_TCU,2026-09-24T23:15:36.988789+00:00,,draftkings,5.5,,,164.0,-198.0,52.5,,,,,,,,,False,5.5,52.5,cfbd,free
2026_CFB_W05_LOU_NCSU_draftkings_20260924T231536Z,2026_CFB_W05_LOU_NCSU,2026-09-24T23:15:36.988789+00:00,,draftkings,7.5,,,245.0,-305.0,59.5,,,,,,,,,False,7.5,59.5,cfbd,free
2026_CFB_W05_FLA_MIZ_draftkings_20260924T231536Z,2026_CFB_W05_FLA_MIZ,2026-09-24T23:15:36.988789+00:00,,draftkings,3.0,,,124.0,-148.0,53.5,,,,,,,,,False,2.5,53.5,cfbd,free
2026_CFB_W05_UK_SC_draftkings_20260924T231536Z,2026_CFB_W05_UK_SC,2026-09-24T23:15:36.988789+00:00,,draftkings,-6.0,,,-225.0,185.0,49.5,,,,,,,,,False,-7.0,49.5,cfbd,free
2026_CFB_W05_PITT_VT_draftkings_20260924T231536Z,2026_CFB_W05_PITT_VT,2026-09-24T23:15:36.988789+00:00,,draftkings,-6.0,,,-225.0,185.0,56.5,,,,,,,,,False,-5.5,56.5,cfbd,free
2026_CFB_W05_MICH_MINN_draftkings_20260924T231536Z,2026_CFB_W05_MICH_MINN,2026-09-24T23:15:36.988789+00:00,,draftkings,7.5,,,250.0,-310.0,43.5,,,,,,,,,False,8.5,44.5,cfbd,free
