snapshot_id,game_id,retrieved_at,provider_updated_at,book,spread_home,spread_home_price,spread_away_price,ml_home,ml_away,total,over_price,under_price,spread_ticket_pct_home,spread_money_pct_home,ml_ticket_pct_home,ml_money_pct_home,total_ticket_pct_over,total_money_pct_over,is_first_snapshot,provider_open_spread_home,provider_open_total,source,plan
2026_CFB_W01_FCS2698_KENN_draftkings_20260905T142531Z,2026_CFB_W01_FCS2698_KENN,2026-09-05T14:25:31.390155+00:00,,draftkings,-22.5,,,,,50.5,,,,,,,,,True,,,cfbd,free
2026_CFB_W01_FCS119_NAVY_bovada_20260905T142531Z,2026_CFB_W01_FCS119_NAVY,2026-09-05T14:25:31.390155+00:00,,bovada,-30.5,,,,,50.5,,,,,,,,,True,-30.5,50.5,cfbd,free
2026_CFB_W01_FCS292_UTSA_draftkings_20260905T142531Z,2026_CFB_W01_FCS292_UTSA,2026-09-05T14:25:31.390155+00:00,,draftkings,-28.5,,,-9000.0,2500.0,59.5,,,,,,,,,True,-28.5,59.5,cfbd,free
2026_CFB_W01_FCS292_UTSA_bovada_20260905T142531Z,2026_CFB_W01_FCS292_UTSA,2026-09-05T14:25:31.390155+00:00,,bovada,-28.5,,,,,59.5,,,,,,,,,True,-28.5,59.5,cfbd,free
2026_CFB_W01_FCS311_APP_draftkings_20260905T142531Z,2026_CFB_W01_FCS311_APP,2026-09-05T14:25:31.390155+00:00,,draftkings,-19.5,,,-1100.0,700.0,53.5,,,,,,,,,True,-17.5,53.5,cfbd,free
2026_CFB_W01_FCS311_APP_bovada_20260905T142531Z,2026_CFB_W01_FCS311_APP,2026-09-05T14:25:31.390155+00:00,,bovada,-19.5,,,-1300.0,725.0,53.5,,,,,,,,,True,-19.5,53.5,cfbd,free
2026_CFB_W01_FCS2230_NDSU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2230_NDSU,2026-09-05T14:25:31.390155+00:00,,draftkings,-41.5,,,,,55.5,,,,,,,,,True,-39.5,57.5,cfbd,free
2026_CFB_W01_FCS2230_NDSU_bovada_20260905T142531Z,2026_CFB_W01_FCS2230_NDSU,2026-09-05T14:25:31.390155+00:00,,bovada,-41.5,,,,,56.0,,,,,,,,,True,-41.5,56.0,cfbd,free
2026_CFB_W01_FCS2000_TTU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2000_TTU,2026-09-05T14:25:31.390155+00:00,,draftkings,-42.5,,,,,59.5,,,,,,,,,True,-42.5,59.5,cfbd,free
2026_CFB_W01_FCS2000_TTU_bovada_20260905T142531Z,2026_CFB_W01_FCS2000_TTU,2026-09-05T14:25:31.390155+00:00,,bovada,-42.5,,,,,59.5,,,,,,,,,True,-42.5,59.5,cfbd,free
2026_CFB_W01_FCS3101_BYU_draftkings_20260905T142531Z,2026_CFB_W01_FCS3101_BYU,2026-09-05T14:25:31.390155+00:00,,draftkings,-51.5,,,,,61.5,,,,,,,,,True,-47.5,54.5,cfbd,free
2026_CFB_W01_FCS3101_BYU_bovada_20260905T142531Z,2026_CFB_W01_FCS3101_BYU,2026-09-05T14:25:31.390155+00:00,,bovada,-51.5,,,,,61.0,,,,,,,,,True,-51.5,61.0,cfbd,free
2026_CFB_W01_FCS2198_JXST_draftkings_20260905T142531Z,2026_CFB_W01_FCS2198_JXST,2026-09-05T14:25:31.390155+00:00,,draftkings,-20.5,,,-1650.0,950.0,53.5,,,,,,,,,True,-19.5,52.5,cfbd,free
2026_CFB_W01_FCS2198_JXST_bovada_20260905T142531Z,2026_CFB_W01_FCS2198_JXST,2026-09-05T14:25:31.390155+00:00,,bovada,-21.0,,,-1600.0,800.0,53.5,,,,,,,,,True,-21.0,53.5,cfbd,free
2026_CFB_W01_FCS2447_KSU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2447_KSU,2026-09-05T14:25:31.390155+00:00,,draftkings,-41.5,,,,,54.5,,,,,,,,,True,-40.5,55.5,cfbd,free
2026_CFB_W01_FCS2447_KSU_bovada_20260905T142531Z,2026_CFB_W01_FCS2447_KSU,2026-09-05T14:25:31.390155+00:00,,bovada,-40.5,,,,,54.5,,,,,,,,,True,-40.5,54.5,cfbd,free
2026_CFB_W01_FCS2400_SAC_draftkings_20260905T142531Z,2026_CFB_W01_FCS2400_SAC,2026-09-05T14:25:31.390155+00:00,,draftkings,-37.5,,,,,56.5,,,,,,,,,True,-35.5,56.5,cfbd,free
2026_CFB_W01_FCS2277_RICE_draftkings_20260905T142531Z,2026_CFB_W01_FCS2277_RICE,2026-09-05T14:25:31.390155+00:00,,draftkings,-22.5,,,-3600.0,1500.0,47.5,,,,,,,,,True,-24.5,47.5,cfbd,free
2026_CFB_W01_FCS2277_RICE_bovada_20260905T142531Z,2026_CFB_W01_FCS2277_RICE,2026-09-05T14:25:31.390155+00:00,,bovada,-22.5,,,-2000.0,950.0,47.5,,,,,,,,,True,-22.5,47.5,cfbd,free
2026_CFB_W01_FCS2502_SDSU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2502_SDSU,2026-09-05T14:25:31.390155+00:00,,draftkings,-40.5,,,,,62.5,,,,,,,,,True,-38.5,57.5,cfbd,free
2026_CFB_W01_FCS2502_SDSU_bovada_20260905T142531Z,2026_CFB_W01_FCS2502_SDSU,2026-09-05T14:25:31.390155+00:00,,bovada,-40.5,,,,,62.0,,,,,,,,,True,-40.5,62.0,cfbd,free
2026_CFB_W01_FCS2464_ARIZ_draftkings_20260905T142531Z,2026_CFB_W01_FCS2464_ARIZ,2026-09-05T14:25:31.390155+00:00,,draftkings,-31.5,,,-8000.0,2200.0,58.5,,,,,,,,,True,-31.5,56.5,cfbd,free
2026_CFB_W01_FCS2464_ARIZ_bovada_20260905T142531Z,2026_CFB_W01_FCS2464_ARIZ,2026-09-05T14:25:31.390155+00:00,,bovada,-31.5,,,,,58.5,,,,,,,,,True,-31.5,58.5,cfbd,free
2026_CFB_W01_FCS2678_VT_draftkings_20260905T142531Z,2026_CFB_W01_FCS2678_VT,2026-09-05T14:25:31.390155+00:00,,draftkings,-55.5,,,,,61.5,,,,,,,,,True,-50.5,57.5,cfbd,free
2026_CFB_W01_FCS2678_VT_bovada_20260905T142531Z,2026_CFB_W01_FCS2678_VT,2026-09-05T14:25:31.390155+00:00,,bovada,-55.5,,,,,62.0,,,,,,,,,True,-55.5,62.0,cfbd,free
2026_CFB_W01_FCS2016_USM_draftkings_20260905T142531Z,2026_CFB_W01_FCS2016_USM,2026-09-05T14:25:31.390155+00:00,,draftkings,-17.5,,,-900.0,600.0,50.5,,,,,,,,,True,-21.0,50.5,cfbd,free
2026_CFB_W01_FCS2016_USM_bovada_20260905T142531Z,2026_CFB_W01_FCS2016_USM,2026-09-05T14:25:31.390155+00:00,,bovada,-20.0,,,-1400.0,750.0,50.5,,,,,,,,,True,-20.0,50.5,cfbd,free
2026_CFB_W01_FCS2571_NU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2571_NU,2026-09-05T14:25:31.390155+00:00,,draftkings,-12.5,,,-485.0,370.0,46.5,,,,,,,,,True,-12.5,46.5,cfbd,free
2026_CFB_W01_FCS2571_NU_bovada_20260905T142531Z,2026_CFB_W01_FCS2571_NU,2026-09-05T14:25:31.390155+00:00,,bovada,-12.5,,,-525.0,375.0,46.0,,,,,,,,,True,-12.5,46.0,cfbd,free
2026_CFB_W01_FCS93_MTSU_draftkings_20260905T142531Z,2026_CFB_W01_FCS93_MTSU,2026-09-05T14:25:31.390155+00:00,,draftkings,-21.5,,,-1800.0,1000.0,57.5,,,,,,,,,True,-20.5,59.5,cfbd,free
2026_CFB_W01_FCS93_MTSU_bovada_20260905T142531Z,2026_CFB_W01_FCS93_MTSU,2026-09-05T14:25:31.390155+00:00,,bovada,-21.0,,,-1800.0,850.0,57.5,,,,,,,,,True,-21.0,57.5,cfbd,free
2026_CFB_W01_FCS2127_GASO_draftkings_20260905T142531Z,2026_CFB_W01_FCS2127_GASO,2026-09-05T14:25:31.390155+00:00,,draftkings,-26.5,,,-4500.0,1700.0,51.5,,,,,,,,,True,-25.5,51.5,cfbd,free
2026_CFB_W01_FCS2127_GASO_bovada_20260905T142531Z,2026_CFB_W01_FCS2127_GASO,2026-09-05T14:25:31.390155+00:00,,bovada,-25.5,,,-4000.0,1200.0,51.5,,,,,,,,,True,-25.5,51.5,cfbd,free
2026_CFB_W01_FCS2450_ODU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2450_ODU,2026-09-05T14:25:31.390155+00:00,,draftkings,-40.5,,,,,52.5,,,,,,,,,True,-41.5,55.5,cfbd,free
2026_CFB_W01_FCS2450_ODU_bovada_20260905T142531Z,2026_CFB_W01_FCS2450_ODU,2026-09-05T14:25:31.390155+00:00,,bovada,-41.0,,,,,52.5,,,,,,,,,True,-41.0,52.5,cfbd,free
2026_CFB_W01_FCS2466_LT_draftkings_20260905T142531Z,2026_CFB_W01_FCS2466_LT,2026-09-05T14:25:31.390155+00:00,,draftkings,-44.5,,,,,55.5,,,,,,,,,True,-41.5,52.5,cfbd,free
2026_CFB_W01_FCS2466_LT_bovada_20260905T142531Z,2026_CFB_W01_FCS2466_LT,2026-09-05T14:25:31.390155+00:00,,bovada,-44.5,,,,,55.5,,,,,,,,,True,-44.5,55.5,cfbd,free
2026_CFB_W01_FCS2261_MD_draftkings_20260905T142531Z,2026_CFB_W01_FCS2261_MD,2026-09-05T14:25:31.390155+00:00,,draftkings,-45.5,,,,,55.5,,,,,,,,,True,-45.5,56.5,cfbd,free
2026_CFB_W01_FCS2261_MD_bovada_20260905T142531Z,2026_CFB_W01_FCS2261_MD,2026-09-05T14:25:31.390155+00:00,,bovada,-45.5,,,,,55.5,,,,,,,,,True,-45.5,55.5,cfbd,free
2026_CFB_W01_FCS2415_ASU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2415_ASU,2026-09-05T14:25:31.390155+00:00,,draftkings,-44.5,,,,,52.5,,,,,,,,,True,-41.5,52.5,cfbd,free
2026_CFB_W01_FCS2415_ASU_bovada_20260905T142531Z,2026_CFB_W01_FCS2415_ASU,2026-09-05T14:25:31.390155+00:00,,bovada,-45.0,,,,,52.5,,,,,,,,,True,-45.0,52.5,cfbd,free
2026_CFB_W01_FCS2320_UL_draftkings_20260905T142531Z,2026_CFB_W01_FCS2320_UL,2026-09-05T14:25:31.390155+00:00,,draftkings,-20.5,,,-1200.0,750.0,48.5,,,,,,,,,True,-18.5,48.5,cfbd,free
2026_CFB_W01_FCS2320_UL_bovada_20260905T142531Z,2026_CFB_W01_FCS2320_UL,2026-09-05T14:25:31.390155+00:00,,bovada,-20.0,,,-1400.0,750.0,48.5,,,,,,,,,True,-20.0,48.5,cfbd,free
2026_CFB_W01_FCS2046_VAN_draftkings_20260905T142531Z,2026_CFB_W01_FCS2046_VAN,2026-09-05T14:25:31.390155+00:00,,draftkings,-28.5,,,-4500.0,1700.0,60.5,,,,,,,,,True,-30.5,61.5,cfbd,free
2026_CFB_W01_FCS2046_VAN_bovada_20260905T142531Z,2026_CFB_W01_FCS2046_VAN,2026-09-05T14:25:31.390155+00:00,,bovada,-29.0,,,,,60.0,,,,,,,,,True,-29.0,60.5,cfbd,free
2026_CFB_W01_FCS304_USU_draftkings_20260905T142531Z,2026_CFB_W01_FCS304_USU,2026-09-05T14:25:31.390155+00:00,,draftkings,-14.0,,,-550.0,410.0,62.5,,,,,,,,,True,-11.5,64.5,cfbd,free
2026_CFB_W01_FCS304_USU_bovada_20260905T142531Z,2026_CFB_W01_FCS304_USU,2026-09-05T14:25:31.390155+00:00,,bovada,-14.0,,,-600.0,425.0,62.0,,,,,,,,,True,-14.0,62.0,cfbd,free
2026_CFB_W01_FCS2545_USA_draftkings_20260905T142531Z,2026_CFB_W01_FCS2545_USA,2026-09-05T14:25:31.390155+00:00,,draftkings,-13.5,,,-535.0,400.0,52.5,,,,,,,,,True,-12.5,52.5,cfbd,free
2026_CFB_W01_FCS2545_USA_bovada_20260905T142531Z,2026_CFB_W01_FCS2545_USA,2026-09-05T14:25:31.390155+00:00,,bovada,-12.5,,,-510.0,370.0,52.5,,,,,,,,,True,-12.5,52.5,cfbd,free
2026_CFB_W01_FCS2385_NMSU_draftkings_20260905T142531Z,2026_CFB_W01_FCS2385_NMSU,2026-09-05T14:25:31.390155+00:00,,draftkings,-28.5,,,-8000.0,2200.0,52.5,,,,,,,,,True,-24.5,50.5,cfbd,free
2026_CFB_W01_FCS2385_NMSU_bovada_20260905T142531Z,2026_CFB_W01_FCS2385_NMSU,2026-09-05T14:25:31.390155+00:00,,bovada,-28.5,,,,,52.0,,,,,,,,,True,-28.5,52.0,cfbd,free
2026_CFB_W01_MASS_RUTG_bovada_20260905T142531Z,2026_CFB_W01_MASS_RUTG,2026-09-05T14:25:31.390155+00:00,,bovada,-29.0,,,,,54.5,,,,,,,,,True,-30.5,54.5,cfbd,free
2026_CFB_W01_MASS_RUTG_draftkings_20260905T142531Z,2026_CFB_W01_MASS_RUTG,2026-09-05T14:25:31.390155+00:00,,draftkings,-29.5,,,,,55.5,,,,,,,,,True,,,cfbd,free
2026_CFB_W01_MASS_RUTG_draftkings_20260905T142531Z,2026_CFB_W01_MASS_RUTG,2026-09-05T14:25:31.390155+00:00,,draftkings,-29.5,,,-8000.0,2200.0,54.5,,,,,,,,,True,-30.5,,cfbd,free
2026_CFB_W01_FCS70_UTAH_draftkings_20260905T142531Z,2026_CFB_W01_FCS70_UTAH,2026-09-05T14:25:31.390155+00:00,,draftkings,-38.5,,,,,60.5,,,,,,,,,True,,,cfbd,free
2026_CFB_W01_SMU_FSU_draftkings_20260905T142531Z,2026_CFB_W01_SMU_FSU,2026-09-05T14:25:31.390155+00:00,,draftkings,3.0,,,130.0,-155.0,52.5,,,,,,,,,True,,,cfbd,free
2026_CFB_W01_SMU_FSU_bovada_20260905T142531Z,2026_CFB_W01_SMU_FSU,2026-09-05T14:25:31.390155+00:00,,bovada,3.0,,,145.0,-170.0,53.0,,,,,,,,,True,2.5,52.5,cfbd,free
2026_CFB_W01_HAW_STAN_draftkings_20260905T142531Z,2026_CFB_W01_HAW_STAN,2026-09-05T14:25:31.390155+00:00,,draftkings,-4.5,,,-205.0,170.0,48.5,,,,,,,,,True,-3.0,,cfbd,free
2026_CFB_W01_HAW_STAN_draftkings_20260905T142531Z,2026_CFB_W01_HAW_STAN,2026-09-05T14:25:31.390155+00:00,,draftkings,-4.5,,,,,48.5,,,,,,,,,True,,,cfbd,free
2026_CFB_W01_HAW_STAN_bovada_20260905T142531Z,2026_CFB_W01_HAW_STAN,2026-09-05T14:25:31.390155+00:00,,bovada,-5.0,,,-170.0,145.0,48.5,,,,,,,,,True,-3.0,50.5,cfbd,free
2026_CFB_W01_FRES_USC_draftkings_20260905T142531Z,2026_CFB_W01_FRES_USC,2026-09-05T14:25:31.390155+00:00,,draftkings,-21.5,,,-1800.0,1000.0,51.5,,,,,,,,,True,-23.5,,cfbd,free
2026_CFB_W01_FRES_USC_bovada_20260905T142531Z,2026_CFB_W01_FRES_USC,2026-09-05T14:25:31.390155+00:00,,bovada,-22.5,,,-3500.0,1100.0,51.0,,,,,,,,,True,-23.0,51.5,cfbd,free
2026_CFB_W01_FRES_USC_draftkings_20260905T142531Z,2026_CFB_W01_FRES_USC,2026-09-05T14:25:31.390155+00:00,,draftkings,-21.5,,,,,51.5,,,,,,,,,True,,,cfbd,free
2026_CFB_W01_TXST_TEX_draftkings_20260905T142531Z,2026_CFB_W01_TXST_TEX,2026-09-05T14:25:31.390155+00:00,,draftkings,-29.5,,,-8000.0,2200.0,60.5,,,,,,,,,True,-30.5,,cfbd,free
2026_CFB_W01_TXST_TEX_bovada_20260905T142531Z,2026_CFB_W01_TXST_TEX,2026-09-05T14:25:31.390155+00:00,,bovada,-29.5,,,-10000.0,2500.0,60.0,,,,,,,,,True,-30.5,59.5,cfbd,free
2026_CFB_W01_WSU_WASH_draftkings_20260905T142531Z,2026_CFB_W01_WSU_WASH,2026-09-05T14:25:31.390155+00:00,,draftkings,-23.5,,,-2400.0,1200.0,51.5,,,,,,,,,True,-21.5,,cfbd,free
2026_CFB_W01_WSU_WASH_bovada_20260905T142531Z,2026_CFB_W01_WSU_WASH,2026-09-05T14:25:31.390155+00:00,,bovada,-23.0,,,-2200.0,1000.0,51.0,,,,,,,,,True,-21.5,50.5,cfbd,free
2026_CFB_W01_UNT_IU_draftkings_20260905T142531Z,2026_CFB_W01_UNT_IU,2026-09-05T14:25:31.390155+00:00,,draftkings,-40.5,,,,,56.5,,,,,,,,,True,-40.5,,cfbd,free
2026_CFB_W01_UNT_IU_bovada_20260905T142531Z,2026_CFB_W01_UNT_IU,2026-09-05T14:25:31.390155+00:00,,bovada,-40.5,,,,,56.0,,,,,,,,,True,-40.5,55.5,cfbd,free
2026_CFB_W01_MIA_STAN_draftkings_20260905T142531Z,2026_CFB_W01_MIA_STAN,2026-09-05T14:25:31.390155+00:00,,draftkings,24.5,,,1600.0,-4000.0,46.5,,,,,,,,,True,21.5,,cfbd,free
2026_CFB_W01_MIA_STAN_bovada_20260905T142531Z,2026_CFB_W01_MIA_STAN,2026-09-05T14:25:31.390155+00:00,,bovada,24.5,,,1100.0,-3500.0,46.5,,,,,,,,,True,21.5,48.5,cfbd,free
